,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
389,4,2:46.0,,Defensive rebound by E. Gordon,95,104
390,4,2:43.0,,T. Ariza makes 2-pt dunk at rim (assist by E. Gordon),95,106
391,4,2:26.0,G. Hayward misses 2-pt jump shot from 9 ft,,95,106
392,4,2:25.0,,Defensive rebound by E. Gordon,95,106
393,4,2:24.0,,Houston full timeout,95,106
394,4,2:24.0,,P. Beverley enters the game for T. Ariza,95,106
395,4,2:10.0,,J. Harden misses 3-pt jump shot from 25 ft,95,106
396,4,2:09.0,Defensive rebound by R. Gobert,,95,106
397,4,1:53.0,R. Hood makes 3-pt jump shot from 25 ft,,98,106
398,4,1:37.0,,C. Capela makes 2-pt layup from 3 ft (assist by E. Gordon),98,108
399,4,1:20.0,T. Lyles makes 2-pt layup from 2 ft (assist by R. Hood),,100,108
400,4,1:00.0,,J. Harden misses 3-pt jump shot from 24 ft,100,108
401,4,0:59.0,,Offensive rebound by C. Capela,100,108
402,4,0:55.0,,C. Capela misses 2-pt jump shot from 9 ft (block by R. Gobert),100,108
403,4,0:54.0,Defensive rebound by Team,,100,108
404,4,0:39.0,R. Hood misses 3-pt jump shot from 25 ft,,100,108
405,4,0:38.0,,Defensive rebound by J. Harden,100,108
406,4,0:15.0,,J. Harden makes 3-pt jump shot from 25 ft,100,111
407,4,0:15.0,Utah full timeout,,100,111
408,4,0:15.0,,C. Brewer enters the game for R. Anderson,100,111
409,4,0:09.0,Personal foul by E. Gordon (drawn by R. Hood),,100,111
410,4,0:09.0,R. Hood makes free throw 1 of 2,,101,111
411,4,0:09.0,R. Hood makes free throw 2 of 2,,102,111
