,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
389,4,6:24.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by M. Barnes),,79,96
390,4,6:00.0,,M. Conley makes 3-pt jump shot from 25 ft,79,99
391,4,5:52.0,Sacramento full timeout,,79,99
392,4,5:52.0,M. Richardson enters the game for T. Lawson,,79,99
393,4,5:52.0,S. Labissière enters the game for A. Tolliver,,79,99
394,4,5:52.0,G. Temple enters the game for M. Barnes,,79,99
395,4,5:52.0,,T. Allen enters the game for M. Gasol,79,99
396,4,5:52.0,,J. Green enters the game for M. Conley,79,99
397,4,5:39.0,G. Temple makes 2-pt layup from 2 ft,,81,99
398,4,5:23.0,,Turnover by Z. Randolph (lost ball; steal by W. Cauley-Stein),81,99
399,4,5:19.0,Turnover by B. McLemore (bad pass; steal by A. Harrison),,81,99
400,4,5:15.0,,J. Ennis makes 2-pt layup from 1 ft (assist by Z. Randolph),81,101
401,4,4:56.0,G. Temple makes 2-pt jump shot from 11 ft,,83,101
402,4,4:28.0,,Z. Randolph misses 2-pt jump shot from 22 ft,83,101
403,4,4:27.0,Defensive rebound by M. Richardson,,83,101
404,4,4:19.0,B. McLemore misses 3-pt jump shot from 25 ft,,83,101
405,4,4:18.0,,Defensive rebound by J. Ennis,83,101
406,4,4:04.0,,T. Allen misses 2-pt layup from 1 ft,83,101
407,4,4:04.0,Defensive rebound by S. Labissière,,83,101
408,4,3:56.0,B. McLemore misses 2-pt layup from 2 ft (block by J. Ennis),,83,101
409,4,3:56.0,,Defensive rebound by Team,83,101
410,4,3:37.0,,Z. Randolph makes 3-pt jump shot from 27 ft (assist by J. Ennis),83,104
411,4,3:18.0,B. McLemore misses 2-pt jump shot from 22 ft,,83,104
412,4,3:17.0,,Defensive rebound by Z. Randolph,83,104
413,4,3:05.0,,J. Martin enters the game for Z. Randolph,83,104
414,4,3:05.0,,D. Davis enters the game for J. Green,83,104
415,4,2:58.0,,A. Harrison misses 3-pt jump shot from 27 ft,83,104
416,4,2:58.0,Defensive rebound by Team,,83,104
417,4,2:58.0,,Loose ball foul by J. Martin (drawn by S. Labissière),83,104
418,4,2:58.0,Sacramento full timeout,,83,104
419,4,2:58.0,S. Labissière misses free throw 1 of 2,,83,104
420,4,2:58.0,Offensive rebound by Team,,83,104
421,4,2:58.0,S. Labissière makes free throw 2 of 2,,84,104
422,4,2:46.0,,J. Martin misses 2-pt dunk at rim,84,104
423,4,2:44.0,Defensive rebound by S. Labissière,,84,104
424,4,2:30.0,Shooting foul by J. Ennis (drawn by M. Richardson),,84,104
425,4,2:30.0,M. Richardson makes free throw 1 of 2,,85,104
426,4,2:30.0,M. Richardson misses free throw 2 of 2,,85,104
427,4,2:29.0,,Defensive rebound by D. Davis,85,104
428,4,2:06.0,,A. Harrison misses 2-pt jump shot from 15 ft (block by G. Temple),85,104
429,4,2:05.0,,Offensive rebound by A. Harrison,85,104
430,4,2:04.0,,A. Harrison misses 2-pt jump shot from 11 ft,85,104
431,4,2:03.0,,Offensive rebound by T. Allen,85,104
432,4,1:46.0,,A. Harrison makes 3-pt jump shot from 24 ft (assist by J. Ennis),85,107
433,4,1:30.0,M. Richardson misses 3-pt jump shot from 26 ft,,85,107
434,4,1:29.0,,Defensive rebound by A. Harrison,85,107
435,4,1:19.0,,Turnover by A. Harrison (bad pass; steal by S. Labissière),85,107
436,4,1:07.0,Shooting foul by A. Harrison (drawn by W. Cauley-Stein),,85,107
437,4,1:07.0,W. Cauley-Stein makes free throw 1 of 2,,86,107
438,4,1:07.0,W. Cauley-Stein makes free throw 2 of 2,,87,107
439,4,0:45.0,,D. Davis misses 2-pt layup from 1 ft (block by W. Cauley-Stein),87,107
440,4,0:45.0,Defensive rebound by W. Cauley-Stein,,87,107
441,4,0:38.0,B. McLemore misses 3-pt jump shot from 26 ft,,87,107
442,4,0:38.0,Offensive rebound by S. Labissière,,87,107
443,4,0:38.0,S. Labissière makes 2-pt dunk at rim,,89,107
444,4,0:27.0,,J. Martin misses 2-pt layup from 1 ft,89,107
445,4,0:26.0,Defensive rebound by G. Temple,,89,107
446,4,0:15.0,W. Cauley-Stein makes 2-pt jump shot from 21 ft (assist by M. Richardson),,91,107
