,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
380,4,4:19.0,J. Anderson misses 2-pt jump shot from 9 ft,,96,114
381,4,4:19.0,,Defensive rebound by D. Williams,96,114
382,4,4:19.0,,Personal foul by J. Anderson (drawn by D. Williams),96,114
383,4,3:57.0,,D. Liggins misses 3-pt jump shot from 25 ft,96,114
384,4,3:57.0,Defensive rebound by J. Anderson,,96,114
385,4,3:54.0,Philadelphia full timeout,,96,114
386,4,3:54.0,T. Splitter enters the game for R. Holmes,,96,114
387,4,3:43.0,N. Stauskas makes 2-pt jump shot from 13 ft (assist by T. Splitter),,98,114
388,4,3:23.0,,C. Frye makes 2-pt jump shot from 16 ft (assist by I. Shumpert),98,116
389,4,3:14.0,Personal foul by D. Williams (drawn by N. Stauskas),,98,116
390,4,3:06.0,N. Stauskas misses 2-pt jump shot from 19 ft,,98,116
391,4,3:06.0,,Defensive rebound by D. Williams,98,116
392,4,2:54.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by D. Liggins),98,119
393,4,2:54.0,Philadelphia full timeout,,98,119
394,4,2:54.0,,J. Jones enters the game for D. Williams,98,119
395,4,2:54.0,,K. Felder enters the game for C. Frye,98,119
396,4,2:38.0,S. Long misses 3-pt jump shot from 26 ft,,98,119
397,4,2:38.0,,Defensive rebound by D. Liggins,98,119
398,4,2:29.0,,D. Williams misses 3-pt jump shot from 24 ft,98,119
399,4,2:28.0,Defensive rebound by N. Stauskas,,98,119
400,4,2:19.0,S. Long makes 2-pt dunk at rim (assist by N. Stauskas),,100,119
401,4,1:55.0,,K. Felder misses 2-pt jump shot from 18 ft,100,119
402,4,1:55.0,Defensive rebound by T. Splitter,,100,119
403,4,1:44.0,T. Splitter misses 2-pt layup from 3 ft (block by I. Shumpert),,100,119
404,4,1:44.0,Offensive rebound by Team,,100,119
405,4,1:44.0,Away from play foul by I. Shumpert (drawn by T. Splitter),,100,119
406,4,1:44.0,T. Splitter makes free throw 1 of 1,,101,119
407,4,1:35.0,N. Stauskas misses 3-pt jump shot from 26 ft (block by K. Felder),,101,119
408,4,1:34.0,,Defensive rebound by Team,101,119
409,4,1:12.0,,K. Felder misses 2-pt layup from 1 ft,101,119
410,4,1:11.0,Defensive rebound by S. Long,,101,119
411,4,1:03.0,Turnover by S. Long (bad pass),,101,119
412,4,0:48.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by K. Felder),101,122
413,4,0:39.0,Personal foul by I. Shumpert (drawn by T. Splitter),,101,122
414,4,0:39.0,T. Splitter makes free throw 1 of 2,,102,122
415,4,0:39.0,T. Splitter misses free throw 2 of 2,,102,122
416,4,0:37.0,,Defensive rebound by D. Liggins,102,122
417,4,0:33.0,,Shooting foul by N. Stauskas (drawn by D. Liggins),102,122
418,4,0:33.0,,D. Liggins misses free throw 1 of 2,102,122
419,4,0:33.0,,Offensive rebound by Team,102,122
420,4,0:33.0,,D. Liggins misses free throw 2 of 2,102,122
421,4,0:33.0,Defensive rebound by J. Anderson,,102,122
422,4,0:21.0,T. Splitter makes 3-pt jump shot from 26 ft (assist by N. Stauskas),,105,122
