,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
380,4,4:03.0,Defensive rebound by Team,,92,90
381,4,4:02.0,,Loose ball foul by G. Dragić (drawn by K. Porziņģis),92,90
382,4,3:43.0,Turnover by K. Porziņģis (lost ball),,92,90
383,4,3:20.0,,G. Dragić misses 3-pt jump shot from 25 ft,92,90
384,4,3:19.0,,Offensive rebound by T. Johnson,92,90
385,4,2:59.0,,Turnover by G. Dragić (lost ball; steal by C. Lee),92,90
386,4,2:54.0,J. Holiday makes 2-pt layup from 1 ft,,94,90
387,4,2:41.0,,J. Johnson misses 3-pt jump shot from 25 ft,94,90
388,4,2:40.0,Defensive rebound by J. Holiday,,94,90
389,4,2:21.0,C. Lee makes 2-pt jump shot from 11 ft (assist by K. Porziņģis),,96,90
390,4,2:21.0,,Miami full timeout,96,90
391,4,2:10.0,,Shooting foul by J. Holiday (drawn by T. Johnson),96,90
392,4,2:10.0,,T. Johnson misses free throw 1 of 2,96,90
393,4,2:10.0,,Offensive rebound by Team,96,90
394,4,2:10.0,,T. Johnson makes free throw 2 of 2,96,91
395,4,1:54.0,Turnover by C. Lee (bad pass; steal by J. Johnson),,96,91
396,4,1:50.0,,T. Johnson misses 2-pt layup from 2 ft,96,91
397,4,1:49.0,Defensive rebound by Team,,96,91
398,4,1:49.0,S. Vujačić enters the game for J. Holiday,,96,91
399,4,1:24.0,Turnover by K. Porziņģis (lost ball; steal by J. Johnson),,96,91
400,4,1:19.0,,R. McGruder makes 2-pt layup from 2 ft (assist by G. Dragić),96,93
401,4,1:01.0,W. Hernangómez misses 2-pt layup from 1 ft,,96,93
402,4,1:00.0,,Defensive rebound by G. Dragić,96,93
403,4,0:52.0,,R. McGruder misses 3-pt jump shot from 24 ft,96,93
404,4,0:50.0,,Offensive rebound by H. Whiteside,96,93
405,4,0:33.0,,Personal foul by S. Vujačić (drawn by T. Johnson),96,93
406,4,0:33.0,,T. Johnson misses free throw 1 of 2,96,93
407,4,0:33.0,,Offensive rebound by Team,96,93
408,4,0:33.0,,T. Johnson makes free throw 2 of 2,96,94
409,4,0:33.0,New York full timeout,,96,94
410,4,0:13.0,W. Hernangómez misses 2-pt hook shot from 6 ft,,96,94
411,4,0:12.0,,Defensive rebound by Team,96,94
412,4,0:12.0,,Miami full timeout,96,94
413,4,0:07.0,,Turnover by H. Whiteside (offensive goaltending),96,94
414,4,0:07.0,New York full timeout,,96,94
415,4,0:07.0,J. Holiday enters the game for W. Hernangómez,,96,94
416,4,0:07.0,,J. Richardson enters the game for H. Whiteside,96,94
417,4,0:03.0,Personal foul by R. McGruder (drawn by C. Lee),,96,94
418,4,0:03.0,C. Lee makes free throw 1 of 2,,97,94
419,4,0:03.0,,H. Whiteside enters the game for J. Richardson,97,94
420,4,0:03.0,,W. Ellington enters the game for R. McGruder,98,94
421,4,0:03.0,C. Lee makes free throw 2 of 2,,98,94
422,4,0:03.0,,Miami full timeout,98,94
423,4,0:01.0,,W. Ellington misses 3-pt jump shot from 25 ft,98,94
424,4,0:00.0,,Offensive rebound by Team,98,94
