,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
385,4,2:02.0,,C. Payne makes 3-pt jump shot from 23 ft (assist by D. Valentine),102,85
386,4,1:41.0,T. Rozier misses 3-pt jump shot from 25 ft,,102,85
387,4,1:40.0,,Defensive rebound by D. Valentine,102,85
388,4,1:32.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,102,85
389,4,1:31.0,Defensive rebound by M. Smart,,102,85
390,4,1:25.0,Boston full timeout,,102,85
391,4,1:25.0,J. Young enters the game for A. Horford,,102,85
392,4,1:25.0,J. Jerebko enters the game for J. Crowder,,102,85
393,4,1:25.0,K. Olynyk enters the game for I. Thomas,,102,85
394,4,1:25.0,J. Brown enters the game for M. Smart,,102,85
395,4,1:15.0,K. Olynyk misses 2-pt jump shot from 20 ft,,102,85
396,4,1:14.0,,Defensive rebound by C. Payne,102,85
397,4,1:08.0,,A. Morrow makes 2-pt jump shot from 5 ft (assist by J. Lauvergne),102,87
398,4,0:49.0,J. Young misses 3-pt jump shot from 24 ft,,102,87
399,4,0:48.0,,Defensive rebound by D. Valentine,102,87
400,4,0:41.0,,Turnover by D. Valentine (bad pass; steal by K. Olynyk),102,87
401,4,0:24.0,J. Jerebko makes 2-pt layup from 2 ft (assist by J. Young),,104,87
402,4,0:10.0,,Personal foul by J. Young (drawn by A. Morrow),104,87
403,4,0:06.0,,C. Payne misses 2-pt jump shot from 20 ft,104,87
404,4,0:04.0,Defensive rebound by K. Olynyk,,104,87
