,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHARLOTTE_ACTION,NEW ORLEANS_SCORE,CHARLOTTE_SCORE
381,4,4:14.0,,N. Batum makes 2-pt jump shot from 12 ft (assist by M. Williams),101,100
382,4,3:53.0,J. Crawford makes 3-pt jump shot from 28 ft (assist by A. Davis),,104,100
383,4,3:35.0,,M. Williams misses 2-pt layup from 1 ft,104,100
384,4,3:34.0,,Offensive rebound by M. Williams,104,100
385,4,3:29.0,,K. Walker misses 3-pt jump shot from 25 ft,104,100
386,4,3:28.0,,Offensive rebound by M. Williams,104,100
387,4,3:24.0,,M. Williams misses 3-pt jump shot from 25 ft,104,100
388,4,3:24.0,,Offensive rebound by Team,104,100
389,4,3:15.0,,N. Batum misses 3-pt jump shot from 25 ft,104,100
390,4,3:14.0,Defensive rebound by A. Davis,,104,100
391,4,2:56.0,J. Holiday misses 2-pt jump shot from 18 ft,,104,100
392,4,2:55.0,Offensive rebound by A. Davis,,104,100
393,4,2:40.0,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),,107,100
394,4,2:20.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by M. Williams),107,103
395,4,2:12.0,New Orleans full timeout,,107,103
396,4,1:56.0,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),,110,103
397,4,1:37.0,,N. Batum makes 2-pt jump shot from 17 ft,110,105
398,4,1:24.0,J. Holiday misses 3-pt jump shot from 25 ft,,110,105
399,4,1:23.0,,Defensive rebound by C. Zeller,110,105
400,4,1:16.0,,M. Williams makes 2-pt dunk at rim (assist by N. Batum),110,107
401,4,0:58.0,A. Davis misses 2-pt jump shot from 15 ft,,110,107
402,4,0:57.0,,Defensive rebound by C. Zeller,110,107
403,4,0:49.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),110,110
404,4,0:49.0,New Orleans full timeout,,110,110
405,4,0:37.0,A. Davis makes 2-pt jump shot from 6 ft (assist by J. Holiday),,112,110
406,4,0:37.0,,Charlotte full timeout,112,110
407,4,0:37.0,E. Moore enters the game for J. Crawford,,112,110
408,4,0:37.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,112,110
409,4,0:30.0,,K. Walker makes 2-pt layup from 1 ft,112,112
410,4,0:09.0,A. Davis misses 2-pt jump shot from 15 ft,,112,112
411,4,0:08.0,,Defensive rebound by K. Walker,112,112
412,4,0:07.0,,Charlotte full timeout,112,112
413,4,0:07.0,,Charlotte full timeout,112,112
414,1OT,4:46.0,,Shooting foul by D. Cunningham (drawn by N. Batum),112,112
415,1OT,4:46.0,,N. Batum misses free throw 1 of 2,112,112
416,1OT,4:46.0,,Offensive rebound by Team,112,112
417,1OT,4:46.0,,N. Batum makes free throw 2 of 2,112,113
418,1OT,4:35.0,A. Davis misses 3-pt jump shot from 25 ft,,112,113
419,1OT,4:34.0,,Defensive rebound by N. Batum,112,113
420,1OT,4:26.0,,Personal foul by J. Crawford (drawn by M. Kidd-Gilchrist),112,113
421,1OT,4:20.0,,N. Batum misses 3-pt jump shot from 25 ft,112,113
422,1OT,4:19.0,Defensive rebound by A. Davis,,112,113
423,1OT,4:07.0,J. Holiday misses 3-pt jump shot from 25 ft,,112,113
424,1OT,4:06.0,Offensive rebound by D. Cunningham,,112,113
425,1OT,3:53.0,A. Davis misses 2-pt jump shot from 7 ft,,112,113
426,1OT,3:52.0,,Defensive rebound by M. Williams,112,113
427,1OT,3:36.0,,K. Walker makes 3-pt jump shot from 26 ft,112,116
428,1OT,3:23.0,J. Crawford makes 2-pt jump shot from 11 ft,,114,116
429,1OT,3:06.0,,K. Walker misses 2-pt layup from 2 ft,114,116
430,1OT,3:05.0,Defensive rebound by A. Davis,,114,116
431,1OT,2:56.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,116,116
432,1OT,2:33.0,,N. Batum misses 3-pt jump shot from 25 ft,116,116
433,1OT,2:32.0,Defensive rebound by D. Cunningham,,116,116
434,1OT,2:19.0,J. Crawford misses 2-pt jump shot from 15 ft,,116,116
435,1OT,2:17.0,,Defensive rebound by M. Williams,116,116
436,1OT,2:10.0,,K. Walker misses 3-pt jump shot from 27 ft,116,116
437,1OT,2:08.0,Defensive rebound by A. Davis,,116,116
438,1OT,2:06.0,New Orleans full timeout,,116,116
439,1OT,1:55.0,J. Holiday misses 2-pt layup from 2 ft,,116,116
440,1OT,1:54.0,,Defensive rebound by M. Williams,116,116
441,1OT,1:47.0,,K. Walker makes 2-pt layup from 1 ft,116,118
442,1OT,1:33.0,J. Crawford misses 3-pt jump shot from 25 ft,,116,118
443,1OT,1:32.0,,Defensive rebound by M. Williams,116,118
444,1OT,1:21.0,,K. Walker misses 3-pt jump shot from 24 ft,116,118
445,1OT,1:20.0,Defensive rebound by J. Crawford,,116,118
446,1OT,1:12.0,A. Davis misses 2-pt layup from 1 ft,,116,118
447,1OT,1:11.0,Offensive rebound by A. Davis,,116,118
448,1OT,1:11.0,A. Davis makes 2-pt layup from 2 ft,,118,118
449,1OT,1:11.0,Shooting foul by C. Zeller (drawn by A. Davis),,118,118
450,1OT,1:11.0,A. Davis makes free throw 1 of 1,,119,118
451,1OT,0:57.0,,Turnover by N. Batum (lost ball),119,118
452,1OT,0:45.0,A. Davis makes 2-pt layup from 1 ft,,121,118
453,1OT,0:45.0,,Charlotte full timeout,121,118
454,1OT,0:45.0,E. Moore enters the game for J. Crawford,,121,118
455,1OT,0:45.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,121,118
456,1OT,0:38.0,,N. Batum misses 3-pt jump shot from 27 ft,121,118
457,1OT,0:36.0,Defensive rebound by Team,,121,118
458,1OT,0:36.0,J. Crawford enters the game for D. Cunningham,,121,118
459,1OT,0:36.0,,M. Kidd-Gilchrist enters the game for C. Zeller,121,118
460,1OT,0:20.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,123,118
461,1OT,0:20.0,,Charlotte full timeout,123,118
462,1OT,0:20.0,D. Cunningham enters the game for J. Crawford,,123,118
463,1OT,0:20.0,,C. Zeller enters the game for M. Kidd-Gilchrist,123,118
464,1OT,0:17.0,,N. Batum makes 2-pt layup from 1 ft (assist by M. Williams),123,120
465,1OT,0:09.0,Personal take foul by M. Belinelli (drawn by J. Holiday),,123,120
466,1OT,0:09.0,J. Holiday makes free throw 1 of 2,,124,120
467,1OT,0:09.0,J. Holiday makes free throw 2 of 2,,125,120
468,1OT,0:09.0,,Charlotte full timeout,125,120
469,1OT,0:04.0,,M. Belinelli makes 2-pt layup at rim (assist by N. Batum),125,122
470,1OT,0:02.0,Turnover by J. Holiday (traveling),,125,122
471,1OT,0:00.0,,K. Walker misses 3-pt jump shot from 35 ft,125,122
472,1OT,0:00.0,,Offensive rebound by Team,125,122
