,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
389,4,7:25.0,A. Rivers misses 2-pt layup from 2 ft (block by I. Zubac),,120,88
390,4,7:25.0,Offensive rebound by Team,,120,88
391,4,7:21.0,J. Crawford misses 3-pt jump shot from 25 ft,,120,88
392,4,7:20.0,,Defensive rebound by J. Randle,120,88
393,4,7:14.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Randle),120,91
394,4,6:49.0,Turnover by A. Rivers (bad pass),,120,91
395,4,6:32.0,,J. Randle misses 2-pt layup from 2 ft,120,91
396,4,6:30.0,,Offensive rebound by I. Zubac,120,91
397,4,6:30.0,,I. Zubac makes 2-pt layup at rim,120,93
398,4,6:11.0,A. Rivers misses 2-pt jump shot from 6 ft,,120,93
399,4,6:08.0,,Defensive rebound by J. Clarkson,120,93
400,4,6:04.0,,Shooting foul by J. Crawford (drawn by B. Ingram),120,93
401,4,6:04.0,,B. Ingram makes free throw 1 of 2,120,94
402,4,6:04.0,W. Johnson enters the game for M. Speights,,120,93
403,4,6:04.0,,B. Ingram makes free throw 2 of 2,120,95
404,4,5:48.0,Shooting foul by I. Zubac (drawn by A. Rivers),,120,95
405,4,5:48.0,,LA Lakers full timeout,120,95
406,4,5:48.0,LA Clippers full timeout,,120,95
407,4,5:48.0,A. Rivers makes free throw 1 of 2,,121,95
408,4,5:48.0,A. Rivers makes free throw 2 of 2,,122,95
409,4,5:30.0,,Shooting foul by W. Johnson (drawn by J. Randle),122,95
410,4,5:30.0,,J. Randle makes free throw 1 of 2,122,96
411,4,5:30.0,,J. Randle makes free throw 2 of 2,122,97
412,4,5:18.0,Personal foul by J. Clarkson (drawn by A. Rivers),,122,97
413,4,5:12.0,R. Felton misses 2-pt jump shot from 14 ft,,122,97
414,4,5:11.0,,Defensive rebound by B. Ingram,122,97
415,4,5:07.0,,Turnover by B. Ingram (bad pass; steal by B. Bass),122,97
416,4,4:59.0,J. Crawford misses 2-pt jump shot from 15 ft,,122,97
417,4,4:55.0,,Defensive rebound by B. Ingram,122,97
418,4,4:41.0,,D. Russell misses 3-pt jump shot from 25 ft,122,97
419,4,4:40.0,Defensive rebound by B. Bass,,122,97
420,4,4:22.0,Turnover by B. Bass (lost ball; steal by B. Ingram),,122,97
421,4,4:15.0,,D. Russell misses 2-pt layup from 2 ft,122,97
422,4,4:13.0,Defensive rebound by W. Johnson,,122,97
423,4,4:09.0,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),,124,97
424,4,4:09.0,Shooting foul by J. Clarkson (drawn by B. Bass),,124,97
425,4,4:09.0,B. Bass makes free throw 1 of 1,,125,97
426,4,3:51.0,,J. Randle makes 2-pt layup from 1 ft,125,99
427,4,3:35.0,A. Rivers makes 2-pt layup from 1 ft,,127,99
428,4,3:20.0,,J. Clarkson makes 2-pt jump shot from 6 ft,127,101
429,4,2:51.0,B. Bass misses 2-pt layup from 3 ft (block by J. Randle),,127,101
430,4,2:48.0,,Defensive rebound by B. Ingram,127,101
431,4,2:43.0,,I. Zubac misses 2-pt layup from 2 ft,127,101
432,4,2:41.0,,Offensive rebound by J. Randle,127,101
433,4,2:41.0,,J. Randle makes 2-pt layup from 2 ft,127,103
434,4,2:17.0,R. Felton makes 2-pt layup from 1 ft,,129,103
435,4,2:02.0,,J. Randle misses 2-pt jump shot from 6 ft (block by B. Bass),129,103
436,4,1:59.0,Defensive rebound by W. Johnson,,129,103
437,4,1:53.0,B. Bass makes 2-pt layup from 1 ft (assist by R. Felton),,131,103
438,4,1:53.0,Shooting foul by I. Zubac (drawn by B. Bass),,131,103
439,4,1:53.0,B. Bass makes free throw 1 of 1,,132,103
440,4,1:39.0,,B. Ingram misses 2-pt jump shot from 19 ft,132,103
441,4,1:38.0,Defensive rebound by B. Bass,,132,103
442,4,1:24.0,Shooting foul by J. Randle (drawn by A. Rivers),,132,103
443,4,1:24.0,A. Rivers makes free throw 1 of 2,,133,103
444,4,1:24.0,A. Rivers misses free throw 2 of 2,,133,103
445,4,1:23.0,,Defensive rebound by D. Russell,133,103
446,4,1:04.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by I. Zubac),133,106
447,4,0:46.0,W. Johnson misses 3-pt jump shot from 25 ft,,133,106
448,4,0:44.0,,Defensive rebound by J. Randle,133,106
449,4,0:33.0,,J. Clarkson misses 3-pt jump shot from 25 ft,133,106
450,4,0:32.0,Defensive rebound by W. Johnson,,133,106
451,4,0:09.0,Turnover by Team (shot clock),,133,106
452,4,0:07.0,,J. Randle makes 3-pt jump shot from 26 ft (assist by J. Clarkson),133,109
