,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
384,4,6:03.0,D. Motiejūnas enters the game for T. Frazier,,104,70
385,4,5:48.0,,M. Plumlee makes 2-pt hook shot at rim (assist by J. Hernangómez),104,72
386,4,5:28.0,D. Motiejūnas makes 2-pt jump shot from 7 ft,,106,72
387,4,5:06.0,,E. Mudiay makes 2-pt layup from 2 ft,106,74
388,4,4:56.0,A. Ajinça misses 2-pt jump shot from 5 ft,,106,74
389,4,4:55.0,,Defensive rebound by E. Mudiay,106,74
390,4,4:50.0,,Turnover by E. Mudiay (bad pass; steal by Q. Cook),106,74
391,4,4:40.0,E. Moore misses 2-pt jump shot from 4 ft (block by M. Plumlee),,106,74
392,4,4:38.0,,Defensive rebound by J. Murray,106,74
393,4,4:30.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,106,74
394,4,4:29.0,Defensive rebound by Q. Cook,,106,74
395,4,4:15.0,Q. Cook makes 3-pt jump shot from 26 ft,,109,74
396,4,4:09.0,,Personal foul by Q. Cook (drawn by E. Mudiay),109,74
397,4,4:03.0,,M. Plumlee makes 2-pt dunk at rim (assist by E. Mudiay),109,76
398,4,3:57.0,T. Frazier enters the game for E. Moore,,109,76
399,4,3:57.0,C. Diallo enters the game for A. Ajinça,,109,76
400,4,3:48.0,J. Crawford misses 3-pt jump shot from 25 ft,,109,76
401,4,3:48.0,,Defensive rebound by M. Plumlee,109,76
402,4,3:48.0,,M. Plumlee makes 2-pt layup from 3 ft,109,78
403,4,3:48.0,,Shooting foul by D. Motiejūnas (drawn by M. Plumlee),109,78
404,4,3:48.0,,M. Plumlee misses free throw 1 of 1,109,78
405,4,3:43.0,Defensive rebound by D. Motiejūnas,,109,78
406,4,3:38.0,C. Diallo makes 2-pt layup from 1 ft (assist by J. Crawford),,111,78
407,4,3:31.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),111,80
408,4,3:24.0,Turnover by J. Crawford (bad pass),,111,80
409,4,3:10.0,,E. Mudiay misses 2-pt layup from 2 ft,111,80
410,4,3:09.0,,Offensive rebound by M. Plumlee,111,80
411,4,3:08.0,,M. Plumlee makes 2-pt dunk at rim,111,82
412,4,2:51.0,D. Motiejūnas misses 3-pt jump shot from 26 ft,,111,82
413,4,2:51.0,,Defensive rebound by M. Miller,111,82
414,4,2:46.0,,M. Miller misses 3-pt jump shot from 25 ft,111,82
415,4,2:45.0,Defensive rebound by J. Crawford,,111,82
416,4,2:30.0,C. Diallo misses 3-pt jump shot from 23 ft,,111,82
417,4,2:29.0,,Defensive rebound by J. Hernangómez,111,82
418,4,2:23.0,,Turnover by J. Murray (lost ball),111,82
419,4,2:23.0,New Orleans full timeout,,111,82
420,4,2:06.0,Q. Cook misses 3-pt jump shot from 25 ft,,111,82
421,4,2:05.0,,Defensive rebound by M. Plumlee,111,82
422,4,1:58.0,,J. Murray makes 3-pt jump shot from 25 ft,111,85
423,4,1:42.0,D. Motiejūnas misses 2-pt jump shot from 9 ft,,111,85
424,4,1:41.0,,Defensive rebound by M. Miller,111,85
425,4,1:29.0,,J. Hernangómez misses 2-pt jump shot from 12 ft,111,85
426,4,1:28.0,Defensive rebound by D. Motiejūnas,,111,85
427,4,1:17.0,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Crawford),,113,85
428,4,1:05.0,,M. Plumlee makes 2-pt dunk at rim (assist by E. Mudiay),113,87
429,4,0:52.0,D. Motiejūnas makes 2-pt layup from 3 ft (assist by Q. Cook),,115,87
430,4,0:45.0,,E. Mudiay misses 3-pt jump shot from 24 ft,115,87
431,4,0:45.0,Defensive rebound by D. Motiejūnas,,115,87
432,4,0:32.0,C. Diallo misses 2-pt jump shot from 18 ft,,115,87
433,4,0:31.0,,Defensive rebound by M. Miller,115,87
434,4,0:20.0,,J. Murray makes 3-pt jump shot from 27 ft,115,90
