,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
387,4,2:18.0,,D. Jones makes 2-pt layup from 1 ft (assist by D. Williams),93,76
388,4,2:18.0,,Shooting foul by P. Siakam (drawn by D. Jones),93,76
389,4,2:18.0,Toronto full timeout,,93,76
390,4,2:18.0,,D. Jones makes free throw 1 of 1,93,77
391,4,2:00.0,D. Wright misses 2-pt layup from 1 ft (block by E. Tavares),,93,77
392,4,1:59.0,,Defensive rebound by E. Tavares,93,77
393,4,1:49.0,,R. Jefferson misses 2-pt jump shot from 6 ft (block by B. Caboclo),93,77
394,4,1:48.0,Defensive rebound by P. Siakam,,93,77
395,4,1:39.0,B. Caboclo misses 2-pt layup from 1 ft,,93,77
396,4,1:38.0,Offensive rebound by B. Caboclo,,93,77
397,4,1:38.0,B. Caboclo misses 2-pt layup from 1 ft,,93,77
398,4,1:36.0,Offensive rebound by L. Nogueira,,93,77
399,4,1:34.0,L. Nogueira misses 2-pt hook shot from 3 ft,,93,77
400,4,1:33.0,,Defensive rebound by R. Jefferson,93,77
401,4,1:14.0,,Shooting foul by B. Caboclo (drawn by R. Jefferson),93,77
402,4,1:14.0,,R. Jefferson makes free throw 1 of 3,93,78
403,4,1:14.0,,R. Jefferson makes free throw 2 of 3,93,79
404,4,1:14.0,,R. Jefferson makes free throw 3 of 3,93,80
405,4,0:56.0,D. Wright makes 3-pt jump shot from 25 ft (assist by L. Nogueira),,96,80
406,4,0:33.0,,J. Jones misses 2-pt jump shot from 6 ft,96,80
407,4,0:32.0,Defensive rebound by P. Siakam,,96,80
408,4,0:25.0,P. Siakam misses 2-pt layup at rim,,96,80
409,4,0:25.0,Offensive rebound by B. Caboclo,,96,80
410,4,0:25.0,B. Caboclo makes 2-pt dunk at rim,,98,80
411,4,0:05.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by E. Tavares),98,83
