,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
380,4,8:35.0,,Offensive rebound by Team,89,97
381,4,8:35.0,,R. Westbrook enters the game for C. Payne,89,97
382,4,8:25.0,,V. Oladipo misses 3-pt jump shot from 25 ft,89,97
383,4,8:24.0,Defensive rebound by K. Faried,,89,97
384,4,8:16.0,J. Nelson misses 2-pt layup from 1 ft (block by V. Oladipo),,89,97
385,4,8:14.0,,Defensive rebound by A. Roberson,89,97
386,4,8:08.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),89,99
387,4,7:58.0,,S. Adams enters the game for E. Freedom,89,99
388,4,7:46.0,Offensive foul by K. Faried (drawn by A. Roberson),,89,99
389,4,7:46.0,Turnover by K. Faried (offensive foul),,89,99
390,4,7:32.0,,V. Oladipo misses 2-pt jump shot from 10 ft,89,99
391,4,7:31.0,Defensive rebound by K. Faried,,89,99
392,4,7:17.0,Personal foul by A. Roberson (drawn by K. Faried),,89,99
393,4,7:17.0,J. Nurkić enters the game for K. Faried,,89,99
394,4,7:07.0,J. Nelson misses 2-pt jump shot from 18 ft,,89,99
395,4,7:07.0,,Defensive rebound by Team,89,99
396,4,6:58.0,,R. Westbrook misses 2-pt jump shot from 14 ft,89,99
397,4,6:57.0,Defensive rebound by J. Murray,,89,99
398,4,6:56.0,Personal foul by R. Westbrook (drawn by J. Murray),,89,99
399,4,6:56.0,J. Murray makes free throw 1 of 2,,90,99
400,4,6:56.0,E. Mudiay enters the game for J. Nelson,,90,99
401,4,6:56.0,J. Murray makes free throw 2 of 2,,91,99
402,4,6:37.0,,R. Westbrook makes 3-pt jump shot from 25 ft,91,102
403,4,6:18.0,W. Barton misses 3-pt jump shot from 25 ft,,91,102
404,4,6:18.0,,Defensive rebound by R. Westbrook,91,102
405,4,6:09.0,,Turnover by R. Westbrook (bad pass; steal by J. Nurkić),91,102
406,4,6:00.0,D. Gallinari misses 3-pt jump shot from 22 ft,,91,102
407,4,5:59.0,,Defensive rebound by S. Adams,91,102
408,4,5:56.0,,Turnover by S. Adams (bad pass; steal by W. Barton),91,102
409,4,5:53.0,W. Barton makes 3-pt jump shot from 25 ft,,94,102
410,4,5:30.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),94,105
411,4,5:20.0,Turnover by W. Barton (lost ball; steal by R. Westbrook),,94,105
412,4,5:16.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),94,107
413,4,5:16.0,,Shooting foul by W. Barton (drawn by J. Grant),94,107
414,4,5:16.0,Official timeout,,94,107
415,4,5:16.0,W. Chandler enters the game for J. Murray,,94,107
416,4,5:16.0,,J. Grant makes free throw 1 of 1,94,108
417,4,5:01.0,D. Gallinari misses 3-pt jump shot from 23 ft,,94,108
418,4,5:00.0,Offensive rebound by W. Barton,,94,108
419,4,4:55.0,Turnover by E. Mudiay (bad pass; steal by R. Westbrook),,94,108
420,4,4:49.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by V. Oladipo),94,111
421,4,4:33.0,W. Chandler misses 2-pt jump shot from 9 ft,,94,111
422,4,4:32.0,Offensive rebound by J. Nurkić,,94,111
423,4,4:32.0,J. Nurkić makes 2-pt layup from 1 ft,,96,111
424,4,4:17.0,,R. Westbrook makes 3-pt jump shot from 28 ft,96,114
425,4,4:06.0,Shooting foul by S. Adams (drawn by W. Barton),,96,114
426,4,4:06.0,W. Barton makes free throw 1 of 2,,97,114
427,4,4:06.0,W. Barton makes free throw 2 of 2,,98,114
428,4,3:53.0,,R. Westbrook misses 3-pt jump shot from 26 ft,98,114
429,4,3:51.0,Defensive rebound by J. Nurkić,,98,114
430,4,3:44.0,E. Mudiay misses 3-pt jump shot from 26 ft,,98,114
431,4,3:44.0,Offensive rebound by W. Barton,,98,114
432,4,3:37.0,W. Barton misses 2-pt layup from 1 ft (block by J. Grant),,98,114
433,4,3:36.0,,Defensive rebound by A. Roberson,98,114
434,4,3:32.0,,V. Oladipo misses 3-pt jump shot from 26 ft,98,114
435,4,3:32.0,Defensive rebound by Team,,98,114
436,4,3:17.0,W. Chandler makes 2-pt jump shot from 7 ft,,100,114
437,4,3:17.0,,Oklahoma City full timeout,100,114
438,4,3:17.0,D. Arthur enters the game for J. Nurkić,,100,114
439,4,3:14.0,,Personal take foul by D. Gallinari (drawn by A. Roberson),100,114
440,4,3:14.0,,A. Roberson makes free throw 1 of 2,100,115
441,4,3:14.0,,A. Roberson makes free throw 2 of 2,100,116
442,4,3:02.0,D. Arthur misses 3-pt jump shot from 24 ft,,100,116
443,4,3:02.0,,Defensive rebound by R. Westbrook,100,116
444,4,2:41.0,,Turnover by J. Grant (lost ball; steal by E. Mudiay),100,116
445,4,2:32.0,D. Gallinari misses 2-pt jump shot from 20 ft,,100,116
446,4,2:32.0,,Defensive rebound by A. Roberson,100,116
447,4,2:29.0,,Personal take foul by D. Gallinari (drawn by A. Roberson),100,116
448,4,2:29.0,,A. Roberson misses free throw 1 of 2,100,116
449,4,2:29.0,,Offensive rebound by Team,100,116
450,4,2:29.0,,A. Roberson misses free throw 2 of 2,100,116
451,4,2:28.0,Defensive rebound by D. Gallinari,,100,116
452,4,2:22.0,Personal foul by J. Grant (drawn by D. Gallinari),,100,116
453,4,2:22.0,D. Gallinari makes free throw 1 of 2,,101,116
454,4,2:22.0,,Á. Abrines enters the game for A. Roberson,101,116
455,4,2:22.0,D. Gallinari makes free throw 2 of 2,,102,116
456,4,2:19.0,,Personal take foul by E. Mudiay (drawn by S. Adams),102,116
457,4,2:19.0,,S. Adams makes free throw 1 of 2,102,117
458,4,2:19.0,,S. Adams misses free throw 2 of 2,102,117
459,4,2:19.0,,A. Roberson enters the game for Á. Abrines,102,117
460,4,2:15.0,Defensive rebound by W. Barton,,102,117
461,4,2:14.0,Personal foul by V. Oladipo (drawn by W. Barton),,102,117
462,4,2:14.0,W. Barton makes free throw 1 of 2,,103,117
463,4,2:14.0,W. Barton makes free throw 2 of 2,,104,117
464,4,2:13.0,,Personal take foul by D. Gallinari (drawn by A. Roberson),104,117
465,4,2:13.0,,A. Roberson makes free throw 1 of 2,104,118
466,4,2:13.0,,A. Roberson makes free throw 2 of 2,104,119
467,4,1:58.0,E. Mudiay misses 2-pt layup from 3 ft (block by J. Grant),,104,119
468,4,1:56.0,,Defensive rebound by A. Roberson,104,119
469,4,1:38.0,,R. Westbrook misses 3-pt jump shot from 26 ft,104,119
470,4,1:37.0,Defensive rebound by W. Chandler,,104,119
471,4,1:28.0,W. Chandler misses 2-pt jump shot from 6 ft,,104,119
472,4,1:28.0,,Defensive rebound by R. Westbrook,104,119
473,4,1:07.0,,R. Westbrook misses 2-pt jump shot from 15 ft,104,119
474,4,1:04.0,Defensive rebound by W. Barton,,104,119
475,4,0:58.0,E. Mudiay misses 3-pt jump shot from 25 ft,,104,119
476,4,0:58.0,,Defensive rebound by S. Adams,104,119
477,4,0:37.0,,S. Adams makes 2-pt layup from 2 ft (assist by V. Oladipo),104,121
478,4,0:26.0,D. Gallinari makes 2-pt layup from 1 ft,,106,121
479,4,0:02.0,,Turnover by Team (shot clock),106,121
