,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
386,4,6:03.0,C. Felício misses 2-pt layup from 3 ft,,77,90
387,4,6:01.0,Offensive rebound by B. Portis,,77,90
388,4,5:56.0,J. Grant misses 3-pt jump shot from 25 ft,,77,90
389,4,5:54.0,Offensive rebound by B. Portis,,77,90
390,4,5:48.0,D. Wade misses 3-pt jump shot from 24 ft,,77,90
391,4,5:47.0,Offensive rebound by Team,,77,90
392,4,5:47.0,,Loose ball foul by B. Jennings (drawn by B. Portis),77,90
393,4,5:47.0,,New York full timeout,77,90
394,4,5:44.0,Shooting foul by J. Noah (drawn by D. Wade),,77,90
395,4,5:44.0,D. Wade makes free throw 1 of 2,,78,90
396,4,5:44.0,D. Wade misses free throw 2 of 2,,78,90
397,4,5:43.0,,Defensive rebound by M. Kuzminskas,78,90
398,4,5:30.0,,M. Kuzminskas makes 2-pt layup from 2 ft (assist by B. Jennings),78,92
399,4,5:06.0,B. Portis makes 2-pt jump shot from 5 ft,,80,92
400,4,4:45.0,,J. Holiday misses 3-pt jump shot from 26 ft,80,92
401,4,4:43.0,Defensive rebound by J. Grant,,80,92
402,4,4:34.0,J. Grant misses 2-pt layup from 2 ft,,80,92
403,4,4:32.0,Offensive rebound by C. Felício,,80,92
404,4,4:32.0,C. Felício makes 2-pt dunk at rim,,82,92
405,4,4:23.0,,New York full timeout,82,92
406,4,4:23.0,,D. Rose enters the game for J. Holiday,82,92
407,4,4:23.0,,C. Lee enters the game for B. Jennings,82,92
408,4,4:15.0,,J. Noah makes 2-pt dunk at rim,82,94
409,4,3:48.0,J. Grant misses 2-pt jump shot from 5 ft,,82,94
410,4,3:47.0,,Defensive rebound by C. Anthony,82,94
411,4,3:27.0,,C. Lee misses 3-pt jump shot from 23 ft,82,94
412,4,3:25.0,,Offensive rebound by J. Noah,82,94
413,4,3:07.0,,D. Rose misses 2-pt jump shot from 6 ft,82,94
414,4,3:05.0,Defensive rebound by B. Portis,,82,94
415,4,2:57.0,D. Wade makes 2-pt jump shot from 9 ft,,84,94
416,4,2:36.0,,M. Kuzminskas makes 2-pt layup from 2 ft (assist by C. Anthony),84,96
417,4,2:34.0,Chicago full timeout,,84,96
418,4,2:19.0,J. Grant makes 3-pt jump shot from 25 ft (assist by D. Wade),,87,96
419,4,1:48.0,,C. Anthony makes 3-pt jump shot from 25 ft,87,99
420,4,1:38.0,B. Portis misses 3-pt jump shot from 23 ft,,87,99
421,4,1:37.0,Offensive rebound by C. Felício,,87,99
422,4,1:36.0,C. Felício makes 2-pt layup from 1 ft,,89,99
423,4,1:15.0,,C. Anthony misses 3-pt jump shot from 25 ft,89,99
424,4,1:13.0,Defensive rebound by P. Zipser,,89,99
425,4,0:53.0,D. Wade misses 2-pt jump shot from 17 ft,,89,99
426,4,0:51.0,,Defensive rebound by D. Rose,89,99
427,4,0:47.0,Violation by C. Felício (def goaltending),,89,99
428,4,0:47.0,,C. Lee makes 2-pt layup from 2 ft (assist by D. Rose),89,101
429,4,0:47.0,Chicago full timeout,,89,101
430,4,0:47.0,D. McDermott enters the game for D. Wade,,89,101
431,4,0:40.0,P. Zipser misses 3-pt jump shot from 25 ft,,89,101
432,4,0:38.0,,Defensive rebound by D. Rose,89,101
433,4,0:20.0,,M. Kuzminskas makes 3-pt jump shot from 24 ft (assist by D. Rose),89,104
434,4,0:14.0,J. Grant misses 3-pt jump shot from 25 ft,,89,104
435,4,0:12.0,,Defensive rebound by C. Lee,89,104
