,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
384,4,6:54.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by K. Oubre),,92,84
385,4,6:28.0,,M. Kuzminskas makes 2-pt hook shot from 4 ft,92,86
386,4,6:22.0,M. Gortat enters the game for I. Mahinmi,,92,86
387,4,6:22.0,J. Wall enters the game for B. Beal,,92,86
388,4,6:22.0,,C. Anthony enters the game for M. Kuzminskas,92,86
389,4,6:03.0,J. Wall makes 2-pt layup from 1 ft,,94,86
390,4,5:53.0,,S. Vujačić makes 2-pt jump shot from 15 ft,94,88
391,4,5:53.0,,Shooting foul by B. Jennings (drawn by S. Vujačić),94,88
392,4,5:53.0,,New York full timeout,94,88
393,4,5:53.0,,S. Vujačić misses free throw 1 of 1,94,88
394,4,5:52.0,,Offensive rebound by S. Vujačić,94,88
395,4,5:38.0,,S. Vujačić misses 2-pt layup from 2 ft (block by K. Oubre),94,88
396,4,5:36.0,Defensive rebound by B. Jennings,,94,88
397,4,5:15.0,J. Wall makes 3-pt jump shot from 24 ft,,97,88
398,4,4:48.0,,C. Lee makes 2-pt jump shot from 7 ft,97,90
399,4,4:24.0,J. Wall misses 3-pt jump shot from 25 ft,,97,90
400,4,4:22.0,,Defensive rebound by S. Vujačić,97,90
401,4,4:16.0,,J. Holiday makes 2-pt layup from 1 ft (assist by S. Vujačić),97,92
402,4,3:55.0,Shooting foul by W. Hernangómez (drawn by J. Wall),,97,92
403,4,3:55.0,J. Wall misses free throw 1 of 2,,97,92
404,4,3:55.0,Offensive rebound by Team,,97,92
405,4,3:55.0,J. Wall misses free throw 2 of 2,,97,92
406,4,3:54.0,,Defensive rebound by C. Lee,97,92
407,4,3:39.0,,Personal foul by M. Gortat (drawn by W. Hernangómez),97,92
408,4,3:35.0,,J. Holiday misses 3-pt jump shot from 24 ft,97,92
409,4,3:34.0,,Offensive rebound by C. Lee,97,92
410,4,3:24.0,,S. Vujačić makes 3-pt jump shot from 24 ft,97,95
411,4,3:23.0,Washington full timeout,,97,95
412,4,3:23.0,B. Beal enters the game for B. Jennings,,97,95
413,4,3:07.0,Turnover by B. Bogdanović (lost ball; steal by C. Lee),,97,95
414,4,3:06.0,,Personal foul by B. Bogdanović (drawn by C. Lee),97,95
415,4,2:50.0,,J. Holiday makes 2-pt dunk at rim (assist by S. Vujačić),97,97
416,4,2:27.0,Shooting foul by C. Anthony (drawn by B. Beal),,97,97
417,4,2:27.0,B. Beal makes free throw 1 of 2,,98,97
418,4,2:27.0,B. Beal makes free throw 2 of 2,,99,97
419,4,2:15.0,,S. Vujačić misses 2-pt jump shot from 23 ft,99,97
420,4,2:13.0,Defensive rebound by K. Oubre,,99,97
421,4,1:56.0,J. Wall makes 2-pt dunk at rim,,101,97
422,4,1:40.0,,C. Anthony makes 2-pt jump shot from 16 ft,101,99
423,4,1:27.0,J. Wall misses 2-pt layup from 2 ft,,101,99
424,4,1:25.0,,Defensive rebound by C. Anthony,101,99
425,4,1:17.0,,W. Hernangómez misses 2-pt layup from 1 ft (block by B. Beal),101,99
426,4,1:16.0,,Offensive rebound by Team,101,99
427,4,1:16.0,,New York full timeout,101,99
428,4,1:10.0,,C. Anthony makes 2-pt jump shot from 15 ft,101,101
429,4,0:50.0,B. Beal makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,104,101
430,4,0:32.0,,Shooting foul by K. Oubre (drawn by C. Anthony),104,101
431,4,0:32.0,,C. Anthony makes free throw 1 of 2,104,102
432,4,0:32.0,,C. Anthony makes free throw 2 of 2,104,103
433,4,0:32.0,Washington full timeout,,104,103
434,4,0:10.0,Washington full timeout,,104,103
435,4,0:09.0,Shooting foul by J. Holiday (drawn by B. Beal),,104,103
436,4,0:09.0,B. Beal makes free throw 1 of 2,,105,103
437,4,0:09.0,,K. O'Quinn enters the game for C. Lee,105,103
438,4,0:09.0,,C. Lee enters the game for K. O'Quinn,106,103
439,4,0:09.0,B. Jennings enters the game for B. Bogdanović,,106,103
440,4,0:09.0,B. Beal makes free throw 2 of 2,,106,103
441,4,0:09.0,,New York full timeout,106,103
442,4,0:03.0,,C. Anthony misses 3-pt jump shot from 25 ft,106,103
443,4,0:01.0,Defensive rebound by J. Wall,,106,103
