,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
385,4,3:12.0,L. James misses 3-pt jump shot from 30 ft,,97,93
386,4,3:10.0,,Defensive rebound by T. Snell,97,93
387,4,2:55.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,97,93
388,4,2:55.0,Defensive rebound by Team,,97,93
389,4,2:55.0,Cleveland full timeout,,97,93
390,4,2:33.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,100,93
391,4,2:13.0,,J. Parker misses 2-pt jump shot from 16 ft,100,93
392,4,2:12.0,Defensive rebound by T. Thompson,,100,93
393,4,1:49.0,L. James misses 2-pt jump shot from 15 ft,,100,93
394,4,1:48.0,,Defensive rebound by G. Antetokounmpo,100,93
395,4,1:32.0,,M. Dellavedova misses 2-pt jump shot from 4 ft,100,93
396,4,1:31.0,,Offensive rebound by Team,100,93
397,4,1:25.0,,G. Monroe makes 2-pt hook shot from 4 ft,100,95
398,4,1:05.0,K. Irving misses 2-pt layup from 2 ft,,100,95
399,4,1:02.0,,Defensive rebound by T. Snell,100,95
400,4,0:53.0,,J. Parker misses 2-pt layup at rim,100,95
401,4,0:51.0,,Offensive rebound by G. Antetokounmpo,100,95
402,4,0:47.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),100,98
403,4,0:47.0,Cleveland full timeout,,100,98
404,4,0:47.0,C. Frye enters the game for T. Thompson,,100,98
405,4,0:47.0,,J. Henson enters the game for G. Monroe,100,98
406,4,0:28.0,L. James misses 2-pt jump shot from 4 ft (block by J. Henson),,100,98
407,4,0:28.0,Offensive rebound by Team,,100,98
408,4,0:28.0,Cleveland full timeout,,100,98
409,4,0:28.0,M. Dunleavy enters the game for I. Shumpert,,100,98
410,4,0:25.0,L. James misses 2-pt jump shot from 21 ft,,100,98
411,4,0:23.0,Offensive rebound by C. Frye,,100,98
412,4,0:22.0,C. Frye misses 2-pt layup from 1 ft,,100,98
413,4,0:22.0,,Defensive rebound by J. Henson,100,98
414,4,0:22.0,,Milwaukee full timeout,100,98
415,4,0:22.0,T. Thompson enters the game for C. Frye,,100,98
416,4,0:22.0,I. Shumpert enters the game for M. Dunleavy,,100,98
417,4,0:22.0,,M. Teletović enters the game for J. Henson,100,98
418,4,0:16.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),100,100
419,4,0:16.0,Cleveland full timeout,,100,100
420,4,0:16.0,C. Frye enters the game for T. Thompson,,100,100
421,4,0:16.0,,J. Henson enters the game for M. Teletović,100,100
422,4,0:02.0,K. Irving misses 3-pt jump shot from 28 ft,,100,100
423,4,0:01.0,,Defensive rebound by J. Parker,100,100
424,4,0:00.0,,Milwaukee full timeout,100,100
425,4,0:00.0,T. Thompson enters the game for R. Jefferson,,100,100
426,4,0:00.0,,M. Teletović enters the game for J. Henson,100,100
427,4,0:00.0,,Milwaukee full timeout,100,100
428,1OT,4:40.0,Defensive rebound by L. James,,100,100
429,1OT,4:21.0,R. Jefferson misses 3-pt jump shot from 24 ft,,100,100
430,1OT,4:20.0,,Defensive rebound by M. Dellavedova,100,100
431,1OT,4:03.0,,Shooting foul by L. James (drawn by G. Antetokounmpo),100,100
432,1OT,4:03.0,,G. Antetokounmpo makes free throw 1 of 2,100,101
433,1OT,4:03.0,,G. Antetokounmpo makes free throw 2 of 2,100,102
434,1OT,3:40.0,L. James makes 2-pt jump shot from 17 ft,,102,102
435,1OT,3:18.0,,J. Parker misses 2-pt jump shot from 17 ft,102,102
436,1OT,3:16.0,Defensive rebound by L. James,,102,102
437,1OT,3:07.0,K. Irving misses 3-pt jump shot from 30 ft,,102,102
438,1OT,3:06.0,Offensive rebound by T. Thompson,,102,102
439,1OT,2:49.0,I. Shumpert misses 3-pt jump shot from 29 ft,,102,102
440,1OT,2:48.0,,Defensive rebound by J. Parker,102,102
441,1OT,2:32.0,,J. Parker makes 2-pt jump shot from 6 ft,102,104
442,1OT,2:09.0,Shooting foul by G. Antetokounmpo (drawn by R. Jefferson),,102,104
443,1OT,2:09.0,R. Jefferson makes free throw 1 of 3,,103,104
444,1OT,2:09.0,R. Jefferson makes free throw 2 of 3,,104,104
445,1OT,2:09.0,R. Jefferson makes free throw 3 of 3,,105,104
446,1OT,1:46.0,,G. Antetokounmpo makes 2-pt jump shot from 5 ft,105,106
447,1OT,1:46.0,Cleveland full timeout,,105,106
448,1OT,1:46.0,C. Frye enters the game for T. Thompson,,105,106
449,1OT,1:36.0,R. Jefferson makes 2-pt layup from 1 ft (assist by L. James),,107,106
450,1OT,1:12.0,,T. Snell makes 2-pt layup from 1 ft,107,108
451,1OT,0:49.0,K. Irving misses 3-pt jump shot from 24 ft,,107,108
452,1OT,0:48.0,,Defensive rebound by G. Antetokounmpo,107,108
453,1OT,0:29.0,,J. Parker misses 2-pt layup from 1 ft,107,108
454,1OT,0:28.0,Defensive rebound by L. James,,107,108
455,1OT,0:28.0,Personal foul by G. Antetokounmpo (drawn by L. James),,107,108
456,1OT,0:28.0,Cleveland full timeout,,107,108
457,1OT,0:28.0,,M. Brogdon enters the game for G. Antetokounmpo,107,108
458,1OT,0:24.0,L. James makes 3-pt jump shot from 33 ft (assist by C. Frye),,110,108
459,1OT,0:24.0,,Milwaukee full timeout,110,108
460,1OT,0:24.0,T. Thompson enters the game for K. Irving,,110,108
461,1OT,0:24.0,D. Liggins enters the game for C. Frye,,110,108
462,1OT,0:24.0,,J. Terry enters the game for T. Snell,110,108
463,1OT,0:24.0,,M. Teletović enters the game for M. Brogdon,110,108
464,1OT,0:19.0,,Shooting foul by T. Thompson (drawn by J. Parker),110,108
465,1OT,0:19.0,,J. Parker misses free throw 1 of 2,110,108
466,1OT,0:19.0,,Offensive rebound by Team,110,108
467,1OT,0:19.0,,J. Parker misses free throw 2 of 2,110,108
468,1OT,0:19.0,Defensive rebound by L. James,,110,108
469,1OT,0:19.0,,T. Snell enters the game for M. Teletović,110,108
470,1OT,0:19.0,K. Irving enters the game for D. Liggins,,110,108
471,1OT,0:19.0,,M. Brogdon enters the game for J. Terry,110,108
472,1OT,0:18.0,Cleveland full timeout,,110,108
473,1OT,0:18.0,C. Frye enters the game for T. Thompson,,110,108
474,1OT,0:16.0,Personal take foul by M. Brogdon (drawn by K. Irving),,110,108
475,1OT,0:16.0,K. Irving makes free throw 1 of 2,,111,108
476,1OT,0:16.0,T. Thompson enters the game for C. Frye,,111,108
477,1OT,0:16.0,,J. Terry enters the game for T. Snell,112,108
478,1OT,0:16.0,,M. Teletović enters the game for M. Brogdon,112,108
479,1OT,0:16.0,K. Irving makes free throw 2 of 2,,112,108
480,1OT,0:16.0,,Milwaukee full timeout,112,108
481,1OT,0:11.0,,M. Teletović misses 3-pt jump shot from 28 ft,112,108
482,1OT,0:11.0,Defensive rebound by L. James,,112,108
483,1OT,0:11.0,Personal take foul by M. Dellavedova (drawn by L. James),,112,108
484,1OT,0:11.0,L. James makes free throw 1 of 2,,113,108
485,1OT,0:11.0,L. James makes free throw 2 of 2,,114,108
486,1OT,0:08.0,,Turnover by M. Dellavedova (bad pass),114,108
