,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHOENIX_ACTION,BROOKLYN_SCORE,PHOENIX_SCORE
375,4,11:10.0,,P. Tucker makes 2-pt layup from 2 ft (assist by J. Dudley),90,85
376,4,11:10.0,,Shooting foul by L. Scola (drawn by P. Tucker),90,85
377,4,11:10.0,,P. Tucker makes free throw 1 of 1,90,86
378,4,10:57.0,R. Foye misses 2-pt layup from 2 ft,,90,86
379,4,10:56.0,,Defensive rebound by J. Dudley,90,86
380,4,10:50.0,,D. Booker misses 3-pt jump shot from 27 ft,90,86
381,4,10:49.0,,Offensive rebound by J. Dudley,90,86
382,4,10:42.0,,Offensive foul by J. Dudley (drawn by J. Harris),90,86
383,4,10:42.0,,Turnover by J. Dudley (offensive foul),90,86
384,4,10:22.0,Loose ball foul by J. Harris (drawn by P. Tucker),,90,86
385,4,10:22.0,Turnover by J. Harris (offensive foul),,90,86
386,4,10:14.0,,Personal foul by J. Hamilton (drawn by D. Booker),90,86
387,4,10:09.0,,B. Knight misses 2-pt layup from 2 ft,90,86
388,4,10:09.0,,Offensive rebound by Team,90,86
389,4,10:09.0,Loose ball foul by Y. Ferrell (drawn by P. Tucker),,90,86
390,4,9:59.0,,D. Booker misses 2-pt jump shot from 6 ft (block by Y. Ferrell),90,86
391,4,9:52.0,Defensive rebound by Y. Ferrell,,90,86
392,4,9:48.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,90,86
393,4,9:47.0,,Defensive rebound by B. Knight,90,86
394,4,9:37.0,,T. Ulis makes 2-pt jump shot from 13 ft,90,88
395,4,9:24.0,Personal foul by P. Tucker (drawn by Y. Ferrell),,90,88
396,4,9:24.0,B. Bogdanović enters the game for Y. Ferrell,,90,88
397,4,9:12.0,J. Harris misses 3-pt jump shot from 26 ft,,90,88
398,4,9:12.0,,Defensive rebound by B. Knight,90,88
399,4,9:04.0,,Turnover by P. Tucker (lost ball),90,88
400,4,8:49.0,L. Scola makes 2-pt jump shot from 4 ft (assist by R. Foye),,92,88
401,4,8:31.0,,B. Knight misses 2-pt jump shot from 19 ft,92,88
402,4,8:29.0,Defensive rebound by L. Scola,,92,88
403,4,8:16.0,J. Harris makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),,95,88
404,4,8:15.0,,Phoenix full timeout,95,88
405,4,8:15.0,,E. Bledsoe enters the game for T. Ulis,95,88
406,4,8:15.0,B. Lopez enters the game for L. Scola,,95,88
407,4,8:02.0,,D. Booker misses 2-pt jump shot from 13 ft,95,88
408,4,8:02.0,Defensive rebound by Team,,95,88
409,4,7:50.0,Shooting foul by P. Tucker (drawn by B. Lopez),,95,88
410,4,7:50.0,B. Lopez makes free throw 1 of 2,,96,88
411,4,7:50.0,,A. Len enters the game for P. Tucker,96,88
412,4,7:50.0,B. Lopez makes free throw 2 of 2,,97,88
413,4,7:40.0,,Shooting foul by R. Foye (drawn by E. Bledsoe),97,88
414,4,7:40.0,,E. Bledsoe misses free throw 1 of 3,97,88
415,4,7:40.0,,Offensive rebound by Team,97,88
416,4,7:40.0,,E. Bledsoe makes free throw 2 of 3,97,89
417,4,7:40.0,,T. Warren enters the game for B. Knight,97,89
418,4,7:40.0,,E. Bledsoe makes free throw 3 of 3,97,90
419,4,7:28.0,R. Foye misses 2-pt layup from 1 ft,,97,90
420,4,7:26.0,,Defensive rebound by A. Len,97,90
421,4,7:16.0,,A. Len misses 2-pt layup from 2 ft,97,90
422,4,7:14.0,,Offensive rebound by T. Warren,97,90
423,4,7:14.0,,T. Warren makes 2-pt layup from 2 ft,97,92
424,4,7:01.0,B. Lopez misses 2-pt jump shot from 4 ft (block by A. Len),,97,92
425,4,7:00.0,,Defensive rebound by J. Dudley,97,92
426,4,6:53.0,,A. Len misses 2-pt layup from 2 ft (block by B. Lopez),97,92
427,4,6:53.0,,Offensive rebound by Team,97,92
428,4,6:53.0,S. Kilpatrick enters the game for R. Foye,,97,92
429,4,6:48.0,,T. Warren makes 2-pt jump shot from 18 ft (assist by J. Dudley),97,94
430,4,6:33.0,R. Hollis-Jefferson enters the game for J. Harris,,97,94
431,4,6:22.0,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft,,99,94
432,4,6:15.0,,J. Dudley misses 3-pt jump shot from 24 ft,99,94
433,4,6:14.0,Defensive rebound by S. Kilpatrick,,99,94
434,4,6:08.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,102,94
435,4,5:49.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,102,94
436,4,5:47.0,Defensive rebound by B. Lopez,,102,94
437,4,5:37.0,Turnover by S. Kilpatrick (lost ball; steal by T. Warren),,102,94
438,4,5:32.0,,T. Warren misses 2-pt layup from 1 ft,102,94
439,4,5:29.0,Defensive rebound by R. Hollis-Jefferson,,102,94
440,4,5:22.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,102,94
441,4,5:21.0,,Defensive rebound by A. Len,102,94
442,4,5:00.0,,D. Booker makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),102,96
443,4,4:46.0,Turnover by S. Kilpatrick (bad pass; steal by E. Bledsoe),,102,96
444,4,4:41.0,,D. Booker makes 2-pt layup from 1 ft (assist by T. Warren),102,98
445,4,4:41.0,Brooklyn full timeout,,102,98
446,4,4:41.0,T. Booker enters the game for J. Hamilton,,102,98
447,4,4:25.0,B. Lopez misses 2-pt hook shot from 5 ft,,102,98
448,4,4:24.0,,Defensive rebound by J. Dudley,102,98
449,4,4:16.0,,D. Booker makes 2-pt jump shot from 9 ft,102,100
450,4,4:04.0,S. Kilpatrick misses 2-pt jump shot from 13 ft,,102,100
451,4,4:02.0,,Defensive rebound by D. Booker,102,100
452,4,3:56.0,,D. Booker misses 2-pt jump shot from 20 ft,102,100
453,4,3:55.0,Defensive rebound by T. Booker,,102,100
454,4,3:48.0,T. Booker makes 2-pt layup at rim,,104,100
455,4,3:30.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,104,100
456,4,3:30.0,Defensive rebound by R. Hollis-Jefferson,,104,100
457,4,3:18.0,Shooting foul by J. Dudley (drawn by T. Booker),,104,100
458,4,3:18.0,T. Booker makes free throw 1 of 2,,105,100
459,4,3:18.0,T. Booker makes free throw 2 of 2,,106,100
460,4,3:02.0,,J. Dudley misses 3-pt jump shot from 25 ft,106,100
461,4,3:01.0,Defensive rebound by R. Hollis-Jefferson,,106,100
462,4,2:49.0,Shooting foul by J. Dudley (drawn by R. Hollis-Jefferson),,106,100
463,4,2:49.0,Official timeout,,106,100
464,4,2:49.0,R. Hollis-Jefferson makes free throw 1 of 2,,107,100
465,4,2:49.0,R. Hollis-Jefferson makes free throw 2 of 2,,108,100
466,4,2:40.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,108,100
467,4,2:39.0,Defensive rebound by B. Bogdanović,,108,100
468,4,2:25.0,T. Booker makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),,110,100
469,4,2:09.0,,Turnover by E. Bledsoe (bad pass),110,100
470,4,1:47.0,B. Lopez makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),,113,100
471,4,1:47.0,,Phoenix full timeout,113,100
472,4,1:43.0,,J. Dudley misses 3-pt jump shot from 26 ft,113,100
473,4,1:43.0,Defensive rebound by R. Hollis-Jefferson,,113,100
474,4,1:33.0,Shooting foul by A. Len (drawn by T. Booker),,113,100
475,4,1:33.0,,Technical foul by A. Len,113,100
476,4,1:33.0,B. Bogdanović makes technical free throw,,114,100
477,4,1:33.0,T. Booker makes free throw 1 of 2,,115,100
478,4,1:33.0,J. Harris enters the game for B. Lopez,,115,100
479,4,1:33.0,T. Booker makes free throw 2 of 2,,116,100
480,4,1:32.0,,Phoenix full timeout,116,100
481,4,1:32.0,,M. Chriss enters the game for T. Warren,116,100
482,4,1:32.0,,T. Ulis enters the game for A. Len,116,100
483,4,1:32.0,,D. Bender enters the game for D. Booker,116,100
484,4,1:32.0,,J. Jenkins enters the game for E. Bledsoe,116,100
485,4,1:32.0,,A. Williams enters the game for J. Dudley,116,100
486,4,1:32.0,A. Bennett enters the game for R. Hollis-Jefferson,,116,100
487,4,1:32.0,Y. Ferrell enters the game for T. Booker,,116,100
488,4,1:17.0,,M. Chriss misses 2-pt jump shot from 19 ft,116,100
489,4,1:16.0,Defensive rebound by A. Bennett,,116,100
490,4,0:57.0,S. Kilpatrick makes 3-pt jump shot from 27 ft,,119,100
491,4,0:48.0,,J. Jenkins misses 3-pt jump shot from 24 ft,119,100
492,4,0:47.0,,Offensive rebound by M. Chriss,119,100
493,4,0:47.0,,M. Chriss makes 2-pt dunk at rim,119,102
494,4,0:28.0,J. Harris makes 3-pt jump shot from 27 ft (assist by S. Kilpatrick),,122,102
495,4,0:19.0,,A. Williams makes 2-pt hook shot from 6 ft (assist by T. Ulis),122,104
