,QUARTER,TIME_REMAINING,PORTLAND_ACTION,BROOKLYN_ACTION,PORTLAND_SCORE,BROOKLYN_SCORE
373,4,6:24.0,Defensive rebound by E. Turner,,114,93
374,4,6:18.0,M. Harkless misses 3-pt jump shot from 24 ft,,114,93
375,4,6:17.0,,Defensive rebound by Team,114,93
376,4,5:56.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,114,93
377,4,5:55.0,Defensive rebound by E. Turner,,114,93
378,4,5:47.0,C. McCollum misses 3-pt jump shot from 23 ft,,114,93
379,4,5:46.0,Offensive rebound by M. Plumlee,,114,93
380,4,5:36.0,Shooting foul by B. Bogdanović (drawn by C. McCollum),,114,93
381,4,5:36.0,,Brooklyn full timeout,114,93
382,4,5:36.0,C. McCollum makes free throw 1 of 2,,115,93
383,4,5:36.0,,L. Scola enters the game for B. Lopez,114,93
384,4,5:36.0,,R. Hollis-Jefferson enters the game for T. Booker,114,93
385,4,5:36.0,,A. Bennett enters the game for B. Bogdanović,114,93
386,4,5:36.0,C. McCollum makes free throw 2 of 2,,116,93
387,4,5:24.0,,J. Harris makes 2-pt layup from 2 ft,116,95
388,4,5:01.0,C. McCollum misses 3-pt jump shot from 25 ft,,116,95
389,4,5:00.0,,Defensive rebound by A. Bennett,116,95
390,4,4:54.0,,A. Bennett misses 3-pt jump shot from 25 ft,116,95
391,4,4:53.0,Defensive rebound by E. Turner,,116,95
392,4,4:48.0,Shooting foul by R. Hollis-Jefferson (drawn by E. Turner),,116,95
393,4,4:48.0,E. Turner makes free throw 1 of 2,,117,95
394,4,4:48.0,S. Napier enters the game for C. McCollum,,117,95
395,4,4:48.0,E. Turner makes free throw 2 of 2,,118,95
396,4,4:31.0,,I. Whitehead misses 3-pt jump shot from 25 ft,118,95
397,4,4:30.0,Defensive rebound by M. Plumlee,,118,95
398,4,4:16.0,A. Crabbe misses 2-pt jump shot from 21 ft,,118,95
399,4,4:15.0,,Defensive rebound by L. Scola,118,95
400,4,4:08.0,,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,118,95
401,4,4:07.0,,Offensive rebound by A. Bennett,118,95
402,4,4:01.0,,I. Whitehead makes 2-pt jump shot from 7 ft (assist by A. Bennett),118,97
403,4,3:44.0,S. Napier misses 3-pt jump shot from 24 ft,,118,97
404,4,3:42.0,,Defensive rebound by I. Whitehead,118,97
405,4,3:36.0,,Shooting foul by M. Plumlee (drawn by L. Scola),118,97
406,4,3:36.0,,L. Scola makes free throw 1 of 2,118,98
407,4,3:36.0,,L. Scola misses free throw 2 of 2,118,98
408,4,3:36.0,N. Vonleh enters the game for M. Plumlee,,118,98
409,4,3:36.0,J. Layman enters the game for M. Harkless,,118,98
410,4,3:35.0,Defensive rebound by N. Vonleh,,118,98
411,4,3:17.0,J. Layman misses 3-pt jump shot from 24 ft,,118,98
412,4,3:16.0,,Defensive rebound by R. Hollis-Jefferson,118,98
413,4,3:12.0,,Shooting foul by J. Layman (drawn by I. Whitehead),118,98
414,4,3:12.0,,I. Whitehead makes free throw 1 of 2,118,99
415,4,3:12.0,,I. Whitehead makes free throw 2 of 2,118,100
416,4,3:12.0,Portland full timeout,,118,100
417,4,3:00.0,Offensive foul by N. Vonleh (drawn by I. Whitehead),,118,100
418,4,3:00.0,Turnover by N. Vonleh (offensive foul),,118,100
419,4,2:43.0,,Shooting foul by N. Vonleh (drawn by A. Bennett),118,100
420,4,2:43.0,,A. Bennett misses free throw 1 of 2,118,100
421,4,2:43.0,,Offensive rebound by Team,118,100
422,4,2:43.0,P. Connaughton enters the game for E. Turner,,118,100
423,4,2:43.0,,A. Bennett makes free throw 2 of 2,118,101
424,4,2:22.0,Shooting foul by J. Harris (drawn by S. Napier),,118,101
425,4,2:22.0,S. Napier makes free throw 1 of 2,,119,101
426,4,2:22.0,T. Quarterman enters the game for A. Crabbe,,119,101
427,4,2:22.0,S. Napier makes free throw 2 of 2,,120,101
428,4,2:12.0,,Shooting foul by J. Layman (drawn by J. Harris),120,101
429,4,2:12.0,,J. Harris makes free throw 1 of 2,120,102
430,4,2:12.0,,J. Harris makes free throw 2 of 2,120,103
431,4,2:00.0,S. Napier makes 3-pt jump shot from 25 ft,,123,103
432,4,1:50.0,,I. Whitehead misses 2-pt layup from 8 ft (block by N. Vonleh),123,103
433,4,1:47.0,,Offensive rebound by L. Scola,123,103
434,4,1:45.0,,L. Scola misses 2-pt layup from 3 ft,123,103
435,4,1:44.0,Defensive rebound by J. Layman,,123,103
436,4,1:36.0,J. Layman makes 2-pt jump shot from 21 ft (assist by T. Quarterman),,125,103
437,4,1:27.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,125,103
438,4,1:26.0,,Offensive rebound by A. Bennett,125,103
439,4,1:26.0,,Shooting foul by N. Vonleh (drawn by A. Bennett),125,103
440,4,1:26.0,,A. Bennett makes 2-pt layup from 3 ft,125,105
441,4,1:26.0,,A. Bennett misses free throw 1 of 1,125,105
442,4,1:26.0,M. Leonard enters the game for N. Vonleh,,125,105
443,4,1:25.0,Defensive rebound by J. Layman,,125,105
444,4,1:02.0,J. Layman misses 3-pt jump shot from 25 ft,,125,105
445,4,1:02.0,Offensive rebound by T. Quarterman,,125,105
446,4,1:01.0,T. Quarterman makes 2-pt dunk at rim,,127,105
447,4,0:45.0,,J. Harris misses 3-pt jump shot from 25 ft,127,105
448,4,0:44.0,,Offensive rebound by A. Bennett,127,105
449,4,0:44.0,,Personal foul by T. Quarterman (drawn by A. Bennett),127,105
450,4,0:44.0,,A. Bennett makes free throw 1 of 2,127,106
451,4,0:44.0,,A. Bennett misses free throw 2 of 2,127,106
452,4,0:43.0,Defensive rebound by J. Layman,,127,106
453,4,0:28.0,P. Connaughton misses 3-pt jump shot from 23 ft,,127,106
454,4,0:27.0,,Defensive rebound by Team,127,106
455,4,0:27.0,Loose ball foul by J. Layman (drawn by A. Bennett),,127,106
456,4,0:27.0,,A. Bennett makes free throw 1 of 2,127,107
457,4,0:27.0,,A. Bennett misses free throw 2 of 2,127,107
458,4,0:26.0,Defensive rebound by M. Leonard,,127,107
459,4,0:26.0,Personal foul by L. Scola (drawn by M. Leonard),,127,107
460,4,0:26.0,M. Leonard makes free throw 1 of 2,,128,107
461,4,0:26.0,M. Leonard makes free throw 2 of 2,,129,107
462,4,0:19.0,,Shooting foul by M. Leonard (drawn by L. Scola),129,107
463,4,0:19.0,,L. Scola makes free throw 1 of 2,129,108
464,4,0:19.0,,L. Scola makes free throw 2 of 2,129,109
