,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
392,4,5:23.0,Shooting foul by J. Clarkson (drawn by M. Conley),,87,106
393,4,5:23.0,M. Conley makes free throw 1 of 2,,88,106
394,4,5:23.0,,N. Young enters the game for L. Williams,88,106
395,4,5:23.0,,D. Russell enters the game for J. Clarkson,88,106
396,4,5:23.0,M. Conley makes free throw 2 of 2,,89,106
397,4,5:05.0,,B. Ingram makes 2-pt jump shot from 20 ft (assist by J. Randle),89,108
398,4,4:49.0,Turnover by M. Conley (bad pass; steal by T. Mozgov),,89,108
399,4,4:40.0,,N. Young misses 3-pt jump shot from 26 ft,89,108
400,4,4:39.0,Defensive rebound by Z. Randolph,,89,108
401,4,4:24.0,T. Allen makes 3-pt jump shot from 25 ft (assist by T. Daniels),,92,108
402,4,4:00.0,,Turnover by D. Russell (bad pass; steal by T. Daniels),92,108
403,4,3:56.0,Turnover by T. Allen (lost ball),,92,108
404,4,3:56.0,A. Harrison enters the game for M. Gasol,,92,108
405,4,3:56.0,J. Martin enters the game for T. Allen,,92,108
406,4,3:56.0,W. Baldwin enters the game for M. Conley,,92,108
407,4,3:47.0,,Shooting foul by J. Martin (drawn by J. Randle),92,108
408,4,3:47.0,,J. Randle misses free throw 1 of 2,92,108
409,4,3:47.0,,Offensive rebound by Team,92,108
410,4,3:47.0,,J. Randle makes free throw 2 of 2,92,109
411,4,3:36.0,Shooting foul by B. Ingram (drawn by A. Harrison),,92,109
412,4,3:36.0,A. Harrison makes free throw 1 of 2,,93,109
413,4,3:36.0,A. Harrison makes free throw 2 of 2,,94,109
414,4,3:24.0,,Personal foul by A. Harrison (drawn by N. Young),94,109
415,4,3:24.0,,N. Young misses free throw 1 of 2,94,109
416,4,3:24.0,,Offensive rebound by Team,94,109
417,4,3:24.0,,N. Young misses free throw 2 of 2,94,109
418,4,3:23.0,Defensive rebound by J. Martin,,94,109
419,4,3:05.0,J. Martin misses 3-pt jump shot from 26 ft,,94,109
420,4,3:04.0,Offensive rebound by Z. Randolph,,94,109
421,4,3:03.0,Z. Randolph makes 2-pt layup from 2 ft,,96,109
422,4,3:02.0,,LA Lakers full timeout,96,109
423,4,2:40.0,,J. Randle misses 2-pt hook shot at rim,96,109
424,4,2:39.0,Defensive rebound by J. Martin,,96,109
425,4,2:27.0,T. Daniels misses 3-pt jump shot from 25 ft,,96,109
426,4,2:26.0,,Defensive rebound by J. Randle,96,109
427,4,2:11.0,,B. Ingram misses 2-pt jump shot from 17 ft,96,109
428,4,2:07.0,Defensive rebound by W. Baldwin,,96,109
429,4,1:58.0,Z. Randolph misses 2-pt layup from 1 ft,,96,109
430,4,1:56.0,,Defensive rebound by J. Randle,96,109
431,4,1:55.0,,Turnover by J. Randle (lost ball; steal by Z. Randolph),96,109
432,4,1:50.0,Shooting foul by T. Mozgov (drawn by W. Baldwin),,96,109
433,4,1:50.0,W. Baldwin makes free throw 1 of 2,,97,109
434,4,1:50.0,,L. Williams enters the game for N. Young,97,109
435,4,1:50.0,W. Baldwin makes free throw 2 of 2,,98,109
436,4,1:39.0,,Personal foul by A. Harrison,98,109
437,4,1:39.0,,L. Williams makes free throw 1 of 2,98,110
438,4,1:39.0,,L. Williams makes free throw 2 of 2,98,111
439,4,1:33.0,Shooting foul by T. Mozgov (drawn by A. Harrison),,98,111
440,4,1:33.0,A. Harrison makes free throw 1 of 2,,99,111
441,4,1:33.0,,L. Deng enters the game for T. Mozgov,98,111
442,4,1:33.0,J. Ennis enters the game for Z. Randolph,,99,111
443,4,1:33.0,A. Harrison makes free throw 2 of 2,,100,111
444,4,1:10.0,,L. Williams makes 2-pt layup from 2 ft,100,113
445,4,0:59.0,A. Harrison makes 2-pt jump shot from 5 ft,,102,113
446,4,0:34.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by J. Randle),102,116
447,4,0:25.0,J. Ennis misses 2-pt layup from 2 ft (block by B. Ingram),,102,116
448,4,0:22.0,,Defensive rebound by J. Randle,102,116
449,4,0:01.0,,Turnover by Team (shot clock),102,116
