,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
383,4,4:09.0,A. Wiggins enters the game for T. Jones,,99,96
384,4,4:09.0,,T. Black makes free throw 2 of 2,99,97
385,4,3:52.0,Turnover by S. Muhammad (lost ball; steal by D. Russell),,99,97
386,4,3:46.0,,D. Russell misses 3-pt jump shot from 25 ft,99,97
387,4,3:46.0,,Offensive rebound by J. Randle,99,97
388,4,3:46.0,,Shooting foul by G. Dieng (drawn by J. Randle),99,97
389,4,3:46.0,,J. Randle makes free throw 1 of 2,99,98
390,4,3:46.0,,J. Randle misses free throw 2 of 2,99,98
391,4,3:46.0,,L. Nance enters the game for T. Black,99,98
392,4,3:46.0,,C. Brewer enters the game for M. World Peace,99,98
393,4,3:46.0,B. Rush enters the game for S. Muhammad,,99,98
394,4,3:42.0,Defensive rebound by K. Towns,,99,98
395,4,3:27.0,A. Wiggins misses 3-pt jump shot from 25 ft,,99,98
396,4,3:27.0,,Defensive rebound by Team,99,98
397,4,3:09.0,,D. Russell makes 3-pt jump shot from 25 ft,99,101
398,4,2:50.0,R. Rubio makes 2-pt layup from 2 ft,,101,101
399,4,2:30.0,,D. Russell misses 2-pt jump shot from 5 ft,101,101
400,4,2:30.0,,Offensive rebound by J. Randle,101,101
401,4,2:30.0,,Shooting foul by K. Towns (drawn by J. Randle),101,101
402,4,2:30.0,Minnesota full timeout,,101,101
403,4,2:30.0,,J. Randle makes free throw 1 of 2,101,102
404,4,2:30.0,,M. World Peace enters the game for C. Brewer,101,101
405,4,2:30.0,,J. Randle makes free throw 2 of 2,101,103
406,4,2:18.0,Shooting foul by L. Nance (drawn by A. Wiggins),,101,103
407,4,2:18.0,A. Wiggins makes free throw 1 of 2,,102,103
408,4,2:18.0,A. Wiggins makes free throw 2 of 2,,103,103
409,4,2:05.0,,Turnover by D. Russell (bad pass),103,103
410,4,1:46.0,K. Towns makes 2-pt hook shot from 4 ft,,105,103
411,4,1:36.0,,M. World Peace misses 3-pt jump shot from 25 ft,105,103
412,4,1:35.0,Defensive rebound by K. Towns,,105,103
413,4,1:19.0,K. Towns makes 2-pt jump shot from 20 ft (assist by R. Rubio),,107,103
414,4,1:04.0,,J. Randle misses 3-pt jump shot from 24 ft,107,103
415,4,1:03.0,,Offensive rebound by L. Nance,107,103
416,4,0:59.0,,D. Russell misses 3-pt jump shot from 25 ft,107,103
417,4,0:57.0,,Offensive rebound by L. Nance,107,103
418,4,0:53.0,,J. Clarkson makes 2-pt jump shot from 12 ft (assist by L. Nance),107,105
419,4,0:34.0,A. Wiggins makes 2-pt layup from 1 ft,,109,105
420,4,0:34.0,,LA Lakers full timeout,109,105
421,4,0:32.0,,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),109,107
422,4,0:32.0,,Shooting foul by K. Towns (drawn by J. Randle),109,107
423,4,0:32.0,,J. Randle misses free throw 1 of 1,109,107
424,4,0:28.0,Defensive rebound by K. Towns,,109,107
425,4,0:11.0,R. Rubio misses 2-pt layup from 2 ft (block by L. Nance),,109,107
426,4,0:09.0,,Defensive rebound by D. Russell,109,107
427,4,0:05.0,,M. World Peace misses 3-pt jump shot from 23 ft,109,107
428,4,0:03.0,,Offensive rebound by J. Randle,109,107
429,4,0:02.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Randle),109,110
