,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
392,4,2:45.0,M. Turner makes 2-pt layup from 1 ft,,74,79
393,4,2:25.0,,W. Hernangómez makes 2-pt hook shot from 6 ft,74,81
394,4,2:10.0,Turnover by P. George (bad pass; steal by C. Anthony),,74,81
395,4,1:58.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by D. Rose),74,84
396,4,1:45.0,Personal foul by R. Baker (drawn by J. Teague),,74,84
397,4,1:45.0,Official timeout,,74,84
398,4,1:37.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Teague),,77,84
399,4,1:20.0,,D. Rose misses 2-pt jump shot from 21 ft,77,84
400,4,1:19.0,Defensive rebound by T. Young,,77,84
401,4,1:09.0,J. Teague makes 2-pt jump shot from 8 ft,,79,84
402,4,1:09.0,Shooting foul by R. Baker (drawn by J. Teague),,79,84
403,4,1:09.0,J. Teague misses free throw 1 of 1,,79,84
404,4,1:08.0,,Defensive rebound by W. Hernangómez,79,84
405,4,0:44.0,,C. Anthony misses 2-pt jump shot from 13 ft,79,84
406,4,0:41.0,,Offensive rebound by W. Hernangómez,79,84
407,4,0:23.0,,Shooting foul by P. George (drawn by C. Anthony),79,84
408,4,0:23.0,,C. Anthony makes free throw 1 of 3,79,85
409,4,0:23.0,,C. Anthony makes free throw 2 of 3,79,86
410,4,0:23.0,,C. Anthony misses free throw 3 of 3,79,86
411,4,0:22.0,,Offensive rebound by L. Thomas,79,86
412,4,0:18.0,,Personal take foul by C. Miles (drawn by C. Anthony),79,86
413,4,0:18.0,,C. Anthony makes free throw 1 of 2,79,87
414,4,0:18.0,,C. Anthony misses free throw 2 of 2,79,87
415,4,0:18.0,Defensive rebound by C. Miles,,79,87
416,4,0:18.0,Indiana full timeout,,79,87
417,4,0:17.0,R. Stuckey enters the game for T. Young,,79,87
418,4,0:15.0,C. Miles misses 3-pt jump shot from 23 ft,,79,87
419,4,0:14.0,Offensive rebound by J. Teague,,79,87
420,4,0:14.0,J. Teague makes 2-pt layup from 2 ft,,81,87
421,4,0:12.0,,W. Hernangómez misses 2-pt layup from 3 ft,81,87
422,4,0:10.0,Defensive rebound by C. Miles,,81,87
423,4,0:03.0,P. George misses 3-pt jump shot from 26 ft,,81,87
424,4,0:02.0,,Defensive rebound by D. Rose,81,87
