,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
389,4,3:12.0,,K. Leonard makes free throw 2 of 2,104,103
390,4,2:55.0,J. Harden misses 3-pt jump shot from 23 ft,,104,103
391,4,2:55.0,,Defensive rebound by D. Lee,104,103
392,4,2:41.0,,K. Leonard makes 2-pt jump shot from 9 ft (assist by T. Parker),104,105
393,4,2:24.0,E. Gordon misses 3-pt jump shot from 27 ft,,104,105
394,4,2:23.0,,Defensive rebound by L. Aldridge,104,105
395,4,2:06.0,,K. Leonard misses 2-pt jump shot from 20 ft,104,105
396,4,2:06.0,,Offensive rebound by Team,104,105
397,4,2:06.0,Loose ball foul by N. Hilário (drawn by L. Aldridge),,104,105
398,4,2:06.0,Houston full timeout,,104,105
399,4,2:06.0,,L. Aldridge makes free throw 1 of 2,104,106
400,4,2:06.0,,L. Aldridge makes free throw 2 of 2,104,107
401,4,1:56.0,J. Harden misses 3-pt jump shot from 26 ft,,104,107
402,4,1:55.0,,Defensive rebound by D. Lee,104,107
403,4,1:32.0,,L. Aldridge misses 2-pt jump shot from 15 ft,104,107
404,4,1:31.0,,Offensive rebound by D. Lee,104,107
405,4,1:28.0,,D. Lee misses 2-pt layup from 2 ft,104,107
406,4,1:26.0,Defensive rebound by P. Beverley,,104,107
407,4,1:20.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ariza),,107,107
408,4,1:00.0,,T. Parker misses 2-pt jump shot from 10 ft (block by P. Beverley),107,107
409,4,0:59.0,Defensive rebound by T. Ariza,,107,107
410,4,0:40.0,Shooting block foul by D. Lee (drawn by J. Harden),,107,107
411,4,0:40.0,J. Harden misses free throw 1 of 2,,107,107
412,4,0:40.0,Offensive rebound by Team,,107,107
413,4,0:40.0,J. Harden makes free throw 2 of 2,,108,107
414,4,0:25.0,,K. Leonard makes 3-pt jump shot from 25 ft,108,110
415,4,0:19.0,J. Harden misses 2-pt layup from 2 ft (block by K. Leonard),,108,110
416,4,0:17.0,Offensive rebound by N. Hilário,,108,110
417,4,0:15.0,N. Hilário misses 2-pt layup from 2 ft (block by L. Aldridge),,108,110
418,4,0:15.0,,Defensive rebound by K. Leonard,108,110
419,4,0:15.0,,Personal take foul by E. Gordon (drawn by K. Leonard),108,110
420,4,0:15.0,,K. Leonard makes free throw 1 of 2,108,111
421,4,0:15.0,,K. Leonard makes free throw 2 of 2,108,112
422,4,0:15.0,Houston full timeout,,108,112
423,4,0:15.0,,M. Ginóbili enters the game for D. Lee,108,112
424,4,0:11.0,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),,110,112
