,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
387,4,1:04.0,Offensive rebound by Team,,87,106
388,4,1:04.0,,T. Ennis enters the game for T. Ariza,87,106
389,4,1:04.0,,S. Dekker enters the game for R. Anderson,87,106
390,4,1:04.0,,K. McDaniels enters the game for J. Harden,87,106
391,4,0:49.0,N. Brussino misses 2-pt jump shot from 22 ft,,87,106
392,4,0:48.0,,Defensive rebound by S. Dekker,87,106
393,4,0:34.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by C. Capela),87,109
394,4,0:34.0,Dallas full timeout,,87,109
395,4,0:20.0,J. Anderson misses 2-pt dunk at rim,,87,109
396,4,0:19.0,,Defensive rebound by P. Beverley,87,109
