,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
387,4,7:17.0,K. Love misses 3-pt jump shot from 25 ft,,91,94
388,4,7:14.0,,Defensive rebound by N. Stauskas,91,94
389,4,7:10.0,,Turnover by D. Šarić (traveling),91,94
390,4,7:10.0,,S. Rodríguez enters the game for T. McConnell,91,94
391,4,7:00.0,K. Irving misses 2-pt layup from 3 ft,,91,94
392,4,6:57.0,,Defensive rebound by Team,91,94
393,4,6:57.0,,R. Covington enters the game for H. Thompson,91,94
394,4,6:57.0,,G. Henderson enters the game for N. Stauskas,91,94
395,4,6:57.0,L. James enters the game for R. Jefferson,,91,94
396,4,6:36.0,,Turnover by J. Okafor (lost ball; steal by I. Shumpert),91,94
397,4,6:21.0,K. Irving misses 3-pt jump shot from 25 ft,,91,94
398,4,6:20.0,,Defensive rebound by D. Šarić,91,94
399,4,6:10.0,,G. Henderson makes 2-pt jump shot from 19 ft (assist by D. Šarić),91,96
400,4,5:46.0,C. Frye misses 3-pt jump shot from 25 ft,,91,96
401,4,5:46.0,,Defensive rebound by Team,91,96
402,4,5:46.0,Official timeout,,91,96
403,4,5:46.0,J. Smith enters the game for I. Shumpert,,91,96
404,4,5:46.0,T. Thompson enters the game for C. Frye,,91,96
405,4,5:46.0,,J. Embiid enters the game for J. Okafor,91,96
406,4,5:46.0,,E. İlyasova enters the game for D. Šarić,91,96
407,4,5:34.0,,R. Covington misses 3-pt jump shot from 25 ft,91,96
408,4,5:32.0,Defensive rebound by K. Irving,,91,96
409,4,5:26.0,L. James misses 2-pt layup from 2 ft (block by J. Embiid),,91,96
410,4,5:24.0,,Defensive rebound by R. Covington,91,96
411,4,5:12.0,,G. Henderson misses 3-pt jump shot from 23 ft,91,96
412,4,5:11.0,Defensive rebound by T. Thompson,,91,96
413,4,5:07.0,Personal foul by R. Covington (drawn by K. Irving),,91,96
414,4,4:56.0,L. James makes 2-pt dunk at rim,,93,96
415,4,4:39.0,,S. Rodríguez misses 3-pt jump shot from 27 ft,93,96
416,4,4:37.0,Defensive rebound by T. Thompson,,93,96
417,4,4:29.0,K. Irving misses 3-pt jump shot from 27 ft,,93,96
418,4,4:27.0,,Defensive rebound by R. Covington,93,96
419,4,4:21.0,,R. Covington misses 3-pt jump shot from 27 ft,93,96
420,4,4:19.0,Defensive rebound by L. James,,93,96
421,4,4:11.0,Turnover by L. James (bad pass; steal by S. Rodríguez),,93,96
422,4,3:54.0,,J. Embiid makes 2-pt jump shot from 7 ft,93,98
423,4,3:30.0,Personal foul by G. Henderson (drawn by K. Irving),,93,98
424,4,3:24.0,L. James makes 3-pt jump shot from 25 ft,,96,98
425,4,3:09.0,,Turnover by J. Embiid (bad pass; steal by J. Smith),96,98
426,4,2:59.0,Personal foul by G. Henderson (drawn by J. Smith),,96,98
427,4,2:59.0,,Personal foul by J. Smith,96,98
428,4,2:59.0,Cleveland full timeout,,96,98
429,4,2:50.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,99,98
430,4,2:37.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),99,101
431,4,2:20.0,L. James misses 2-pt layup from 3 ft (block by J. Embiid),,99,101
432,4,2:18.0,Offensive rebound by L. James,,99,101
433,4,2:09.0,L. James misses 3-pt jump shot from 24 ft,,99,101
434,4,2:08.0,,Defensive rebound by S. Rodríguez,99,101
435,4,1:50.0,,Personal foul by T. Thompson (drawn by J. Embiid),99,101
436,4,1:46.0,,Turnover by J. Embiid (bad pass; steal by L. James),99,101
437,4,1:26.0,L. James misses 2-pt jump shot from 7 ft,,99,101
438,4,1:24.0,,Defensive rebound by S. Rodríguez,99,101
439,4,1:20.0,Offensive charge foul by R. Covington (drawn by K. Irving),,99,101
440,4,1:20.0,,Turnover by R. Covington (offensive foul),99,101
441,4,1:20.0,Cleveland full timeout,,99,101
442,4,1:20.0,C. Frye enters the game for T. Thompson,,99,101
443,4,1:05.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,102,101
444,4,1:05.0,,Philadelphia full timeout,102,101
445,4,1:05.0,T. Thompson enters the game for C. Frye,,102,101
446,4,0:51.0,,Turnover by J. Embiid (bad pass; steal by K. Irving),102,101
447,4,0:44.0,Turnover by K. Irving (bad pass; steal by J. Embiid),,102,101
448,4,0:36.0,,Turnover by S. Rodríguez (lost ball),102,101
449,4,0:36.0,C. Frye enters the game for T. Thompson,,102,101
450,4,0:16.0,J. Smith misses 3-pt jump shot from 25 ft,,102,101
451,4,0:14.0,,Defensive rebound by G. Henderson,102,101
452,4,0:07.0,,Philadelphia full timeout,102,101
453,4,0:07.0,I. Shumpert enters the game for K. Love,,102,101
454,4,0:07.0,,Philadelphia full timeout,102,101
455,4,0:01.0,,Turnover by G. Henderson (lost ball; steal by I. Shumpert),102,101
