,QUARTER,TIME_REMAINING,TORONTO_ACTION,PORTLAND_ACTION,TORONTO_SCORE,PORTLAND_SCORE
381,4,7:20.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Plumlee),79,82
382,4,6:57.0,J. Valančiūnas misses 2-pt hook shot from 3 ft,,79,82
383,4,6:56.0,,Defensive rebound by M. Harkless,79,82
384,4,6:45.0,,Turnover by E. Turner (bad pass; steal by C. Joseph),79,82
385,4,6:39.0,C. Joseph misses 2-pt jump shot from 4 ft (block by A. Aminu),,79,82
386,4,6:38.0,Offensive rebound by K. Lowry,,79,82
387,4,6:34.0,P. Patterson misses 3-pt jump shot from 25 ft,,79,82
388,4,6:34.0,,Defensive rebound by M. Plumlee,79,82
389,4,6:26.0,,C. McCollum misses 2-pt jump shot from 19 ft,79,82
390,4,6:26.0,Defensive rebound by J. Valančiūnas,,79,82
391,4,6:20.0,Shooting foul by M. Plumlee (drawn by K. Lowry),,79,82
392,4,6:20.0,K. Lowry makes free throw 1 of 2,,80,82
393,4,6:20.0,D. DeRozan enters the game for C. Joseph,,80,82
394,4,6:20.0,K. Lowry makes free throw 2 of 2,,81,82
395,4,6:02.0,,E. Turner misses 3-pt jump shot from 25 ft,81,82
396,4,6:02.0,Defensive rebound by J. Valančiūnas,,81,82
397,4,5:51.0,K. Lowry misses 2-pt jump shot from 4 ft,,81,82
398,4,5:51.0,Offensive rebound by J. Valančiūnas,,81,82
399,4,5:51.0,J. Valančiūnas misses 2-pt layup at rim,,81,82
400,4,5:50.0,Offensive rebound by J. Valančiūnas,,81,82
401,4,5:50.0,Shooting foul by M. Harkless (drawn by J. Valančiūnas),,81,82
402,4,5:50.0,,Portland full timeout,81,82
403,4,5:50.0,J. Valančiūnas makes free throw 1 of 2,,82,82
404,4,5:50.0,J. Valančiūnas makes free throw 2 of 2,,83,82
405,4,5:35.0,,E. Turner misses 3-pt jump shot from 25 ft,83,82
406,4,5:33.0,Defensive rebound by P. Patterson,,83,82
407,4,5:30.0,Shooting foul by C. McCollum (drawn by N. Powell),,83,82
408,4,5:30.0,N. Powell misses free throw 1 of 2,,83,82
409,4,5:30.0,Offensive rebound by Team,,83,82
410,4,5:30.0,,A. Crabbe enters the game for E. Turner,83,82
411,4,5:30.0,N. Powell makes free throw 2 of 2,,84,82
412,4,5:21.0,,Turnover by M. Harkless (lost ball; steal by D. DeRozan),84,82
413,4,5:03.0,D. DeRozan makes 2-pt jump shot from 14 ft,,86,82
414,4,4:46.0,,C. McCollum makes 2-pt layup from 1 ft,86,84
415,4,4:28.0,D. DeRozan misses 2-pt jump shot from 18 ft,,86,84
416,4,4:27.0,,Defensive rebound by A. Crabbe,86,84
417,4,4:15.0,,C. McCollum misses 2-pt jump shot from 14 ft,86,84
418,4,4:15.0,Defensive rebound by P. Patterson,,86,84
419,4,4:05.0,K. Lowry misses 3-pt jump shot from 25 ft,,86,84
420,4,4:03.0,Offensive rebound by P. Patterson,,86,84
421,4,3:48.0,D. DeRozan misses 2-pt jump shot from 10 ft,,86,84
422,4,3:46.0,Offensive rebound by J. Valančiūnas,,86,84
423,4,3:46.0,J. Valančiūnas misses 2-pt layup from 2 ft,,86,84
424,4,3:44.0,,Defensive rebound by M. Plumlee,86,84
425,4,3:36.0,,C. McCollum misses 2-pt jump shot from 17 ft,86,84
426,4,3:35.0,Defensive rebound by J. Valančiūnas,,86,84
427,4,3:16.0,K. Lowry makes 3-pt jump shot from 25 ft,,89,84
428,4,2:55.0,,C. McCollum makes 2-pt jump shot from 16 ft,89,86
429,4,2:51.0,Toronto full timeout,,89,86
430,4,2:51.0,C. Joseph enters the game for J. Valančiūnas,,89,86
431,4,2:51.0,L. Nogueira enters the game for N. Powell,,89,86
432,4,2:34.0,K. Lowry misses 3-pt jump shot from 25 ft,,89,86
433,4,2:34.0,,Defensive rebound by M. Plumlee,89,86
434,4,2:21.0,,M. Plumlee misses 2-pt dunk at rim,89,86
435,4,2:19.0,Defensive rebound by C. Joseph,,89,86
436,4,2:10.0,C. Joseph makes 2-pt layup from 1 ft,,91,86
437,4,2:10.0,,Violation by M. Plumlee (def goaltending),91,86
438,4,1:54.0,,C. McCollum misses 2-pt jump shot from 19 ft,91,86
439,4,1:51.0,Defensive rebound by L. Nogueira,,91,86
440,4,1:30.0,C. Joseph misses 3-pt jump shot from 25 ft,,91,86
441,4,1:29.0,,Defensive rebound by M. Plumlee,91,86
442,4,1:20.0,,Turnover by C. McCollum (traveling),91,86
443,4,0:55.0,K. Lowry misses 3-pt jump shot from 24 ft,,91,86
444,4,0:54.0,,Defensive rebound by A. Aminu,91,86
445,4,0:49.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Aminu),91,89
446,4,0:25.0,D. DeRozan misses 3-pt jump shot from 29 ft,,91,89
447,4,0:23.0,Offensive rebound by D. DeRozan,,91,89
448,4,0:18.0,Toronto full timeout,,91,89
449,4,0:18.0,,E. Turner enters the game for M. Plumlee,91,89
450,4,0:16.0,Personal take foul by A. Aminu (drawn by C. Joseph),,91,89
451,4,0:16.0,C. Joseph makes free throw 1 of 2,,92,89
452,4,0:16.0,C. Joseph makes free throw 2 of 2,,93,89
453,4,0:16.0,,Portland full timeout,93,89
454,4,0:11.0,,Shooting foul by K. Lowry (drawn by C. McCollum),93,89
455,4,0:11.0,,C. McCollum makes free throw 1 of 2,93,90
456,4,0:11.0,,C. McCollum makes free throw 2 of 2,93,91
457,4,0:11.0,Personal take foul by C. McCollum (drawn by D. DeRozan),,93,91
458,4,0:11.0,D. DeRozan makes free throw 1 of 2,,94,91
459,4,0:11.0,D. DeRozan makes free throw 2 of 2,,95,91
460,4,0:11.0,,Portland full timeout,95,91
461,4,0:11.0,,M. Plumlee enters the game for E. Turner,95,91
462,4,0:06.0,,C. McCollum misses 3-pt jump shot from 24 ft,95,91
463,4,0:04.0,Defensive rebound by K. Lowry,,95,91
