,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
385,4,2:59.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Bass),94,117
386,4,2:45.0,W. Barton makes 2-pt jump shot from 17 ft,,96,117
387,4,2:22.0,,R. Felton makes 2-pt jump shot from 18 ft,96,119
388,4,2:07.0,E. Mudiay misses 2-pt jump shot from 12 ft,,96,119
389,4,1:55.0,Offensive rebound by J. Hernangómez,,96,119
390,4,1:55.0,J. Hernangómez makes 2-pt layup from 1 ft,,98,119
391,4,1:49.0,,M. Speights misses 3-pt jump shot from 25 ft,98,119
392,4,1:49.0,Defensive rebound by W. Barton,,98,119
393,4,1:39.0,Shooting foul by M. Speights (drawn by J. Hernangómez),,98,119
394,4,1:39.0,,LA Clippers full timeout,98,119
395,4,1:39.0,J. Hernangómez makes free throw 1 of 2,,99,119
396,4,1:39.0,,D. Stone enters the game for M. Speights,98,119
397,4,1:39.0,J. Hernangómez makes free throw 2 of 2,,100,119
398,4,1:27.0,,A. Rivers misses 3-pt jump shot from 25 ft,100,119
399,4,1:24.0,Defensive rebound by J. Hernangómez,,100,119
400,4,1:17.0,J. Murray misses 3-pt jump shot from 25 ft,,100,119
401,4,1:16.0,,Defensive rebound by R. Felton,100,119
402,4,1:02.0,,D. Stone misses 2-pt layup from 2 ft,100,119
403,4,1:01.0,Defensive rebound by N. Jokić,,100,119
404,4,0:59.0,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),,102,119
405,4,0:35.0,,D. Stone misses 2-pt jump shot from 18 ft (block by J. Murray),102,119
406,4,0:35.0,,Offensive rebound by Team,102,119
407,4,0:35.0,,Turnover by Team (shot clock),102,119
408,4,0:16.0,E. Mudiay misses 3-pt jump shot from 26 ft,,102,119
409,4,0:15.0,Offensive rebound by J. Murray,,102,119
410,4,0:07.0,E. Mudiay misses 3-pt jump shot from 29 ft,,102,119
411,4,0:06.0,Offensive rebound by N. Jokić,,102,119
412,4,0:03.0,J. Hernangómez misses 2-pt jump shot from 20 ft,,102,119
413,4,0:01.0,Offensive rebound by N. Jokić,,102,119
414,4,0:01.0,N. Jokić misses 2-pt layup from 1 ft,,102,119
415,4,0:00.0,Offensive rebound by Team,,102,119
