,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
394,4,2:59.0,Utah full timeout,,66,78
395,4,2:59.0,G. Hayward makes free throw 1 of 2,,67,78
396,4,2:59.0,G. Hayward makes free throw 2 of 2,,68,78
397,4,2:46.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),68,80
398,4,2:32.0,G. Hayward makes 2-pt layup from 3 ft,,70,80
399,4,2:14.0,,Z. Randolph misses 2-pt jump shot from 15 ft,70,80
400,4,2:13.0,Defensive rebound by T. Lyles,,70,80
401,4,2:02.0,G. Hill makes 2-pt layup from 2 ft,,72,80
402,4,1:53.0,,Memphis full timeout,72,80
403,4,1:53.0,R. Hood enters the game for A. Burks,,72,80
404,4,1:38.0,,Z. Randolph makes 2-pt jump shot from 4 ft,72,82
405,4,1:29.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by G. Hill),,75,82
406,4,1:14.0,,Turnover by M. Conley (bad pass; steal by T. Lyles),75,82
407,4,1:10.0,G. Hill makes 2-pt layup from 1 ft (assist by T. Lyles),,77,82
408,4,0:48.0,,M. Gasol misses 2-pt jump shot from 14 ft,77,82
409,4,0:47.0,,Offensive rebound by Z. Randolph,77,82
410,4,0:43.0,,Memphis full timeout,77,82
411,4,0:25.0,,Shooting foul by R. Gobert (drawn by M. Gasol),77,82
412,4,0:25.0,Technical foul by R. Gobert,,77,82
413,4,0:25.0,,M. Gasol misses technical free throw,77,82
414,4,0:25.0,,Offensive rebound by Team,77,82
415,4,0:25.0,,M. Gasol makes free throw 1 of 3,77,83
416,4,0:25.0,,M. Gasol makes free throw 2 of 3,77,84
417,4,0:25.0,,T. Allen enters the game for Z. Randolph,77,84
418,4,0:25.0,,M. Gasol makes free throw 3 of 3,77,85
419,4,0:25.0,Utah full timeout,,77,85
420,4,0:18.0,Shooting foul by V. Carter (drawn by T. Lyles),,77,85
421,4,0:18.0,T. Lyles makes free throw 1 of 3,,78,85
422,4,0:18.0,T. Lyles misses free throw 2 of 3,,78,85
423,4,0:18.0,Offensive rebound by Team,,78,85
424,4,0:18.0,,Z. Randolph enters the game for T. Allen,78,85
425,4,0:18.0,J. Ingles enters the game for R. Hood,,78,85
426,4,0:18.0,T. Lyles makes free throw 3 of 3,,79,85
427,4,0:13.0,,Memphis full timeout,79,85
428,4,0:13.0,R. Hood enters the game for T. Lyles,,79,85
429,4,0:13.0,,T. Daniels enters the game for Z. Randolph,79,85
430,4,0:12.0,,M. Conley makes 2-pt layup from 3 ft (assist by V. Carter),79,87
431,4,0:12.0,,Shooting foul by G. Hill (drawn by M. Conley),79,87
432,4,0:12.0,,T. Allen enters the game for T. Daniels,79,87
433,4,0:12.0,,M. Conley makes free throw 1 of 1,79,88
434,4,0:12.0,Utah full timeout,,79,88
435,4,0:09.0,R. Hood misses 3-pt jump shot from 25 ft,,79,88
436,4,0:09.0,,Defensive rebound by J. Ennis,79,88
