,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
378,4,4:28.0,,A. Gee enters the game for G. Harris,113,92
379,4,4:28.0,L. Aldridge makes free throw 2 of 2,,114,92
380,4,4:11.0,,J. Murray misses 3-pt jump shot from 24 ft,114,92
381,4,4:11.0,Defensive rebound by D. Bertāns,,114,92
382,4,4:08.0,San Antonio full timeout,,114,92
383,4,4:08.0,D. Dedmon enters the game for K. Leonard,,114,92
384,4,4:08.0,J. Simmons enters the game for L. Aldridge,,114,92
385,4,4:08.0,,J. Nurkić enters the game for D. Arthur,114,92
386,4,4:08.0,,M. Miller enters the game for N. Jokić,114,92
387,4,3:51.0,K. Anderson misses 2-pt jump shot from 15 ft,,114,92
388,4,3:49.0,,Defensive rebound by M. Miller,114,92
389,4,3:41.0,,E. Mudiay makes 2-pt jump shot from 6 ft (assist by M. Miller),114,94
390,4,3:28.0,D. Dedmon makes 2-pt dunk at rim (assist by D. Murray),,116,94
391,4,3:09.0,,A. Gee misses 2-pt jump shot from 9 ft,116,94
392,4,3:09.0,,Offensive rebound by J. Nurkić,116,94
393,4,3:01.0,,E. Mudiay misses 2-pt jump shot from 12 ft,116,94
394,4,3:01.0,Defensive rebound by K. Anderson,,116,94
395,4,2:51.0,K. Anderson makes 2-pt layup from 2 ft,,118,94
396,4,2:36.0,,Turnover by A. Gee (offensive foul),118,94
397,4,2:36.0,Offensive charge foul by A. Gee (drawn by K. Anderson),,118,94
398,4,2:25.0,D. Murray misses 2-pt jump shot from 5 ft (block by E. Mudiay),,118,94
399,4,2:24.0,Offensive rebound by Team,,118,94
400,4,2:15.0,J. Simmons makes 2-pt layup from 2 ft,,120,94
401,4,2:01.0,,E. Mudiay makes 2-pt layup from 1 ft,120,96
402,4,1:47.0,Shooting foul by J. Murray (drawn by J. Simmons),,120,96
403,4,1:47.0,J. Simmons misses free throw 1 of 2,,120,96
404,4,1:47.0,Offensive rebound by Team,,120,96
405,4,1:47.0,J. Simmons makes free throw 2 of 2,,121,96
406,4,1:37.0,,Turnover by M. Miller (bad pass),121,96
407,4,1:26.0,D. Murray misses 2-pt jump shot from 4 ft,,121,96
408,4,1:26.0,,Defensive rebound by A. Gee,121,96
409,4,1:23.0,,Turnover by A. Gee (traveling),121,96
410,4,1:04.0,Shooting foul by A. Gee (drawn by J. Simmons),,121,96
411,4,1:04.0,J. Simmons makes free throw 1 of 2,,122,96
412,4,1:04.0,J. Simmons makes free throw 2 of 2,,123,96
413,4,0:43.0,,E. Mudiay misses 3-pt jump shot from 25 ft,123,96
414,4,0:41.0,Defensive rebound by D. Dedmon,,123,96
415,4,0:35.0,K. Anderson makes 2-pt jump shot from 18 ft,,125,96
416,4,0:28.0,,Turnover by E. Mudiay (bad pass; steal by K. Anderson),125,96
417,4,0:10.0,K. Anderson makes 2-pt jump shot from 20 ft (assist by D. Murray),,127,96
418,4,0:05.0,,J. Murray makes 3-pt jump shot from 30 ft,127,99
