,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
384,3,0:00.0,Offensive rebound by Team,,73,86
385,4,11:47.0,Turnover by D. Rose (lost ball),,73,86
386,4,11:23.0,,M. Smart misses 3-pt jump shot from 36 ft,73,86
387,4,11:22.0,Defensive rebound by B. Jennings,,73,86
388,4,11:19.0,Shooting foul by T. Rozier (drawn by B. Jennings),,73,86
389,4,11:19.0,B. Jennings makes free throw 1 of 2,,74,86
390,4,11:19.0,B. Jennings misses free throw 2 of 2,,74,86
391,4,11:19.0,K. Porziņģis enters the game for M. Kuzminskas,,74,86
392,4,11:18.0,Offensive rebound by B. Jennings,,74,86
393,4,11:12.0,S. Vujačić misses 3-pt jump shot from 26 ft,,74,86
394,4,11:11.0,,Defensive rebound by M. Smart,74,86
395,4,10:55.0,,J. Brown makes 2-pt layup from 2 ft,74,88
396,4,10:38.0,Turnover by W. Hernangómez (bad pass; steal by M. Smart),,74,88
397,4,10:31.0,,J. Brown misses 2-pt jump shot from 6 ft,74,88
398,4,10:30.0,Defensive rebound by W. Hernangómez,,74,88
399,4,10:17.0,W. Hernangómez misses 2-pt jump shot from 18 ft,,74,88
400,4,10:16.0,,Defensive rebound by J. Brown,74,88
401,4,10:08.0,Violation by W. Hernangómez (def goaltending),,74,88
402,4,10:08.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),74,90
403,4,9:55.0,S. Vujačić misses 3-pt jump shot from 27 ft,,74,90
404,4,9:55.0,,Defensive rebound by T. Rozier,74,90
405,4,9:48.0,,Shooting foul by W. Hernangómez (drawn by T. Rozier),74,90
406,4,9:48.0,,T. Rozier makes free throw 1 of 2,74,91
407,4,9:48.0,L. Thomas enters the game for S. Vujačić,,74,91
408,4,9:48.0,,T. Rozier makes free throw 2 of 2,74,92
409,4,9:35.0,K. Porziņģis misses 2-pt hook shot from 7 ft,,74,92
410,4,9:34.0,Offensive rebound by Team,,74,92
411,4,9:34.0,,Loose ball foul by T. Zeller (drawn by W. Hernangómez),74,92
412,4,9:30.0,D. Rose misses 2-pt jump shot from 14 ft,,74,92
413,4,9:29.0,,Defensive rebound by J. Brown,74,92
414,4,9:19.0,,J. Brown misses 2-pt jump shot from 9 ft (block by L. Thomas),74,92
415,4,9:17.0,Defensive rebound by D. Rose,,74,92
416,4,9:11.0,B. Jennings misses 3-pt jump shot from 26 ft,,74,92
417,4,9:09.0,,Defensive rebound by J. Brown,74,92
418,4,9:03.0,,Turnover by T. Zeller (bad pass),74,92
419,4,8:50.0,Shooting foul by M. Smart (drawn by K. Porziņģis),,74,92
420,4,8:50.0,Official timeout,,74,92
421,4,8:50.0,K. Porziņģis makes free throw 1 of 2,,75,92
422,4,8:50.0,J. Holiday enters the game for B. Jennings,,74,92
423,4,8:50.0,K. Porziņģis makes free throw 2 of 2,,76,92
424,4,8:31.0,,J. Brown misses 3-pt jump shot from 24 ft,76,92
425,4,8:30.0,Defensive rebound by D. Rose,,76,92
426,4,8:13.0,Turnover by D. Rose (bad pass; steal by T. Zeller),,76,92
427,4,8:10.0,,Shooting foul by J. Holiday (drawn by J. Brown),76,92
428,4,8:10.0,,J. Brown makes free throw 1 of 2,76,93
429,4,8:10.0,,J. Brown makes free throw 2 of 2,76,94
430,4,7:54.0,Turnover by J. Holiday (bad pass; steal by M. Smart),,76,94
431,4,7:50.0,,J. Brown makes 2-pt layup from 3 ft (assist by M. Smart),76,96
432,4,7:50.0,,Shooting foul by K. Porziņģis (drawn by J. Brown),76,96
433,4,7:50.0,Technical foul by K. Porziņģis,,76,96
434,4,7:50.0,,J. Brown misses technical free throw,76,96
435,4,7:50.0,,Offensive rebound by Team,76,96
436,4,7:50.0,R. Baker enters the game for K. Porziņģis,,76,96
437,4,7:50.0,,J. Brown makes free throw 1 of 1,76,97
438,4,7:43.0,Turnover by W. Hernangómez (offensive foul),,76,97
439,4,7:43.0,Offensive foul by W. Hernangómez (drawn by T. Rozier),,76,97
440,4,7:34.0,,M. Smart misses 2-pt layup from 3 ft,76,97
441,4,7:34.0,Defensive rebound by W. Hernangómez,,76,97
442,4,7:26.0,Turnover by L. Thomas (lost ball; steal by T. Rozier),,76,97
443,4,7:19.0,,J. Brown misses 2-pt jump shot from 19 ft,76,97
444,4,7:18.0,Defensive rebound by D. Rose,,76,97
445,4,7:09.0,D. Rose misses 3-pt jump shot from 25 ft,,76,97
446,4,7:08.0,,Defensive rebound by K. Olynyk,76,97
447,4,6:57.0,,M. Smart misses 3-pt jump shot from 27 ft,76,97
448,4,6:56.0,Defensive rebound by W. Hernangómez,,76,97
449,4,6:46.0,J. Holiday misses 3-pt jump shot from 25 ft,,76,97
450,4,6:46.0,,Defensive rebound by T. Zeller,76,97
451,4,6:29.0,,Boston full timeout,76,97
452,4,6:29.0,,A. Bradley enters the game for J. Brown,76,97
453,4,6:29.0,B. Jennings enters the game for D. Rose,,76,97
454,4,6:22.0,,T. Zeller misses 2-pt jump shot from 18 ft,76,97
455,4,6:20.0,,Offensive rebound by M. Smart,76,97
456,4,6:20.0,,M. Smart makes 2-pt layup from 1 ft,76,99
457,4,5:57.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by L. Thomas),,79,99
458,4,5:43.0,,M. Smart makes 2-pt jump shot from 7 ft (assist by K. Olynyk),79,101
459,4,5:35.0,B. Jennings misses 2-pt layup from 3 ft (block by T. Zeller),,79,101
460,4,5:32.0,Offensive rebound by Team,,79,101
461,4,5:29.0,L. Thomas misses 2-pt jump shot from 23 ft,,79,101
462,4,5:28.0,,Defensive rebound by A. Bradley,79,101
463,4,5:17.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by M. Smart),79,103
464,4,5:01.0,R. Baker misses 2-pt jump shot from 18 ft,,79,103
465,4,5:00.0,,Defensive rebound by A. Bradley,79,103
466,4,4:43.0,,T. Rozier misses 2-pt jump shot from 6 ft,79,103
467,4,4:41.0,,Offensive rebound by T. Rozier,79,103
468,4,4:41.0,,T. Rozier misses 2-pt layup from 1 ft,79,103
469,4,4:40.0,,Offensive rebound by T. Rozier,79,103
470,4,4:40.0,,T. Rozier misses 2-pt layup from 1 ft,79,103
471,4,4:39.0,Defensive rebound by W. Hernangómez,,79,103
472,4,4:32.0,L. Thomas misses 3-pt jump shot from 23 ft,,79,103
473,4,4:32.0,,Defensive rebound by K. Olynyk,79,103
474,4,4:18.0,,Turnover by K. Olynyk (bad pass; steal by L. Thomas),79,103
475,4,4:08.0,L. Thomas makes 2-pt jump shot from 23 ft (assist by W. Hernangómez),,81,103
476,4,3:49.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),81,106
477,4,3:39.0,W. Hernangómez misses 2-pt jump shot from 19 ft,,81,106
478,4,3:37.0,Offensive rebound by L. Thomas,,81,106
479,4,3:36.0,L. Thomas makes 2-pt layup from 2 ft,,83,106
480,4,3:20.0,,T. Zeller makes 2-pt layup from 2 ft (assist by M. Smart),83,108
481,4,3:20.0,,Shooting block foul by W. Hernangómez (drawn by T. Zeller),83,108
482,4,3:20.0,Technical foul by B. Jennings,,83,108
483,4,3:20.0,,K. Olynyk makes technical free throw,83,109
484,4,3:20.0,Technical foul by B. Jennings,,83,109
485,4,3:20.0,,K. Olynyk makes technical free throw,83,110
486,4,3:20.0,S. Vujačić enters the game for B. Jennings,,83,109
487,4,3:20.0,,G. Green enters the game for M. Smart,83,110
488,4,3:20.0,,J. Young enters the game for K. Olynyk,83,110
489,4,3:20.0,,J. Mickey enters the game for A. Bradley,83,110
490,4,3:20.0,K. O'Quinn enters the game for L. Thomas,,83,110
491,4,3:20.0,M. Kuzminskas enters the game for W. Hernangómez,,83,110
492,4,3:20.0,,T. Zeller misses free throw 1 of 1,83,110
493,4,3:19.0,Defensive rebound by K. O'Quinn,,83,110
494,4,3:02.0,K. O'Quinn misses 2-pt jump shot from 6 ft,,83,110
495,4,3:01.0,,Defensive rebound by J. Mickey,83,110
496,4,2:48.0,,T. Zeller misses 2-pt jump shot from 20 ft,83,110
497,4,2:47.0,Defensive rebound by M. Kuzminskas,,83,110
498,4,2:30.0,Turnover by M. Kuzminskas (lost ball; steal by J. Young),,83,110
499,4,2:23.0,,J. Young misses 3-pt jump shot from 26 ft,83,110
500,4,2:21.0,,Offensive rebound by J. Mickey,83,110
501,4,2:18.0,,J. Mickey misses 2-pt layup from 2 ft (block by R. Baker),83,110
502,4,2:17.0,,Offensive rebound by J. Mickey,83,110
503,4,2:16.0,,J. Mickey makes 2-pt layup from 2 ft,83,112
504,4,2:02.0,S. Vujačić misses 2-pt jump shot from 20 ft,,83,112
505,4,2:01.0,,Defensive rebound by J. Young,83,112
506,4,1:49.0,,G. Green misses 2-pt jump shot from 18 ft (block by J. Holiday),83,112
507,4,1:48.0,,Offensive rebound by G. Green,83,112
508,4,1:41.0,,Turnover by G. Green (bad pass; steal by R. Baker),83,112
509,4,1:36.0,R. Baker makes 2-pt layup from 2 ft,,85,112
510,4,1:17.0,,T. Zeller makes 2-pt dunk at rim (assist by G. Green),85,114
511,4,1:07.0,R. Baker misses 3-pt jump shot from 24 ft,,85,114
512,4,1:06.0,,Defensive rebound by Team,85,114
513,4,1:06.0,Loose ball foul by K. O'Quinn (drawn by T. Zeller),,85,114
514,4,1:06.0,New York full timeout,,85,114
515,4,1:06.0,,T. Zeller makes free throw 1 of 2,85,115
516,4,1:06.0,,T. Zeller misses free throw 2 of 2,85,115
517,4,1:06.0,Defensive rebound by K. O'Quinn,,85,115
518,4,0:53.0,M. Kuzminskas misses 2-pt jump shot from 4 ft,,85,115
519,4,0:53.0,Offensive rebound by K. O'Quinn,,85,115
520,4,0:52.0,K. O'Quinn makes 2-pt dunk at rim,,87,115
521,4,0:39.0,,Turnover by G. Green (bad pass),87,115
522,4,0:25.0,K. O'Quinn misses 2-pt layup from 2 ft,,87,115
523,4,0:25.0,,Defensive rebound by J. Young,87,115
524,4,0:02.0,,Turnover by Team (shot clock),87,115
