,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
383,4,7:03.0,,J. Holiday makes free throw 1 of 2,81,99
384,4,7:03.0,,J. Holiday misses free throw 2 of 2,81,99
385,4,7:01.0,Defensive rebound by N. Bjelica,,81,99
386,4,6:48.0,Z. LaVine misses 2-pt jump shot from 21 ft,,81,99
387,4,6:48.0,,Defensive rebound by T. Frazier,81,99
388,4,6:45.0,,New Orleans full timeout,81,99
389,4,6:33.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),81,101
390,4,6:16.0,Turnover by K. Dunn (back court),,81,101
391,4,6:01.0,,T. Jones makes 2-pt layup from 3 ft (assist by J. Holiday),81,103
392,4,5:44.0,C. Aldrich makes 2-pt hook shot from 6 ft (assist by Z. LaVine),,83,103
393,4,5:33.0,,Turnover by T. Frazier (bad pass; steal by N. Bjelica),83,103
394,4,5:33.0,Personal foul by T. Frazier (drawn by N. Bjelica),,83,103
395,4,5:33.0,A. Payne enters the game for C. Aldrich,,83,103
396,4,5:10.0,N. Bjelica misses 3-pt jump shot from 26 ft,,83,103
397,4,5:09.0,,Defensive rebound by A. Davis,83,103
398,4,4:54.0,,Turnover by T. Jones (lost ball; steal by K. Dunn),83,103
399,4,4:52.0,Personal foul by J. Holiday (drawn by Z. LaVine),,83,103
400,4,4:52.0,Z. LaVine misses free throw 1 of 2,,83,103
401,4,4:52.0,Offensive rebound by Team,,83,103
402,4,4:52.0,Z. LaVine makes free throw 2 of 2,,84,103
403,4,4:31.0,,Turnover by J. Holiday (lost ball; steal by K. Dunn),84,103
404,4,4:27.0,Turnover by N. Bjelica (lost ball; steal by T. Jones),,84,103
405,4,4:25.0,,T. Jones makes 2-pt dunk at rim,84,105
406,4,4:08.0,N. Bjelica misses 3-pt jump shot from 26 ft,,84,105
407,4,4:07.0,,Defensive rebound by L. Galloway,84,105
408,4,4:00.0,,J. Holiday misses 2-pt layup from 3 ft,84,105
409,4,3:59.0,Defensive rebound by A. Payne,,84,105
410,4,3:56.0,Turnover by A. Payne (bad pass; steal by L. Galloway),,84,105
411,4,3:49.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by L. Galloway),84,107
412,4,3:34.0,Z. LaVine misses 3-pt jump shot from 27 ft,,84,107
413,4,3:32.0,,Defensive rebound by A. Davis,84,107
414,4,3:25.0,,A. Davis misses 3-pt jump shot from 26 ft,84,107
415,4,3:24.0,Defensive rebound by N. Bjelica,,84,107
416,4,3:15.0,A. Payne makes 2-pt hook shot from 4 ft (assist by K. Dunn),,86,107
417,4,3:02.0,,Shooting foul by A. Payne (drawn by A. Davis),86,107
418,4,3:02.0,,A. Davis makes free throw 1 of 2,86,108
419,4,3:02.0,,B. Hield enters the game for J. Holiday,86,108
420,4,3:02.0,T. Jones enters the game for Z. LaVine,,86,108
421,4,3:02.0,,A. Davis makes free throw 2 of 2,86,109
422,4,2:50.0,N. Bjelica misses 3-pt jump shot from 26 ft,,86,109
423,4,2:49.0,,Defensive rebound by L. Galloway,86,109
424,4,2:42.0,,New Orleans full timeout,86,109
425,4,2:42.0,,S. Hill enters the game for A. Davis,86,109
426,4,2:42.0,,A. Brown enters the game for T. Frazier,86,109
427,4,2:25.0,,T. Jones misses 3-pt jump shot from 26 ft,86,109
428,4,2:22.0,Defensive rebound by K. Dunn,,86,109
429,4,2:10.0,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Jones),,88,109
430,4,1:50.0,,T. Jones makes 2-pt layup from 4 ft (assist by B. Hield),88,111
431,4,1:30.0,Turnover by K. Dunn (lost ball; steal by S. Hill),,88,111
432,4,1:24.0,,B. Hield misses 2-pt layup from 3 ft,88,111
433,4,1:22.0,,Offensive rebound by L. Galloway,88,111
434,4,1:20.0,,A. Brown makes 3-pt jump shot from 27 ft (assist by L. Galloway),88,114
435,4,1:12.0,A. Payne makes 2-pt layup from 3 ft (assist by T. Jones),,90,114
436,4,1:04.0,,B. Hield misses 3-pt jump shot from 27 ft,90,114
437,4,1:00.0,Defensive rebound by A. Payne,,90,114
438,4,1:00.0,Personal foul by B. Hield (drawn by S. Muhammad),,90,114
439,4,1:00.0,S. Muhammad makes free throw 1 of 2,,91,114
440,4,1:00.0,S. Muhammad misses free throw 2 of 2,,91,114
441,4,0:55.0,,Defensive rebound by T. Jones,91,114
442,4,0:53.0,,B. Hield misses 2-pt layup from 3 ft (block by K. Dunn),91,114
443,4,0:53.0,,Offensive rebound by Team,91,114
444,4,0:45.0,,A. Brown makes 3-pt jump shot from 28 ft,91,117
445,4,0:34.0,N. Bjelica misses 2-pt jump shot from 9 ft,,91,117
446,4,0:34.0,Offensive rebound by N. Bjelica,,91,117
447,4,0:34.0,N. Bjelica makes 2-pt jump shot from 9 ft,,93,117
448,4,0:19.0,,B. Hield misses 3-pt jump shot from 27 ft,93,117
449,4,0:18.0,Defensive rebound by A. Payne,,93,117
450,4,0:12.0,S. Muhammad makes 2-pt layup from 3 ft (assist by T. Jones),,95,117
451,4,0:12.0,Shooting foul by A. Brown (drawn by S. Muhammad),,95,117
452,4,0:12.0,S. Muhammad makes free throw 1 of 1,,96,117
