,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
394,4,10:23.0,,D. Booker enters the game for R. Price,95,85
395,4,10:23.0,,M. Chriss enters the game for A. Williams,95,85
396,4,10:10.0,,T. Ulis makes 3-pt jump shot from 27 ft (assist by D. Booker),95,88
397,4,9:56.0,P. Beverley misses 3-pt jump shot from 26 ft,,95,88
398,4,9:55.0,,Defensive rebound by T. Ulis,95,88
399,4,9:51.0,,D. Booker makes 2-pt layup from 1 ft (assist by T. Ulis),95,90
400,4,9:33.0,L. Williams makes 2-pt layup from 3 ft,,97,90
401,4,9:20.0,,D. Booker misses 2-pt layup from 3 ft (block by I. Taylor),97,90
402,4,9:18.0,Defensive rebound by C. Capela,,97,90
403,4,9:16.0,T. Williams misses 2-pt layup at rim (block by M. Chriss),,97,90
404,4,9:16.0,Offensive rebound by Team,,97,90
405,4,9:06.0,C. Capela misses 2-pt hook shot from 5 ft,,97,90
406,4,9:05.0,,Defensive rebound by T. Ulis,97,90
407,4,9:01.0,,Offensive foul by M. Chriss (drawn by L. Williams),97,90
408,4,9:01.0,,Turnover by M. Chriss (offensive foul),97,90
409,4,8:47.0,Shooting foul by D. Jones (drawn by L. Williams),,97,90
410,4,8:47.0,L. Williams makes free throw 1 of 2,,98,90
411,4,8:47.0,L. Williams makes free throw 2 of 2,,99,90
412,4,8:31.0,,D. Booker makes 2-pt jump shot from 8 ft (assist by M. Chriss),99,92
413,4,8:10.0,L. Williams misses 3-pt jump shot from 26 ft,,99,92
414,4,8:09.0,,Defensive rebound by M. Chriss,99,92
415,4,7:58.0,,D. Booker misses 2-pt jump shot from 7 ft,99,92
416,4,7:58.0,,Offensive rebound by Team,99,92
417,4,7:58.0,Loose ball foul by C. Capela (drawn by M. Chriss),,99,92
418,4,7:49.0,,D. Booker makes 2-pt jump shot from 8 ft,99,94
419,4,7:46.0,Houston full timeout,,99,94
420,4,7:46.0,E. Gordon enters the game for I. Taylor,,99,94
421,4,7:27.0,E. Gordon misses 2-pt layup from 2 ft (block by M. Chriss),,99,94
422,4,7:26.0,,Defensive rebound by J. Dudley,99,94
423,4,7:21.0,,T. Ulis misses 3-pt jump shot from 28 ft,99,94
424,4,7:20.0,,Offensive rebound by M. Chriss,99,94
425,4,7:20.0,,M. Chriss makes 2-pt dunk at rim,99,96
426,4,7:20.0,,Shooting foul by P. Beverley (drawn by M. Chriss),99,96
427,4,7:20.0,,M. Chriss misses free throw 1 of 1,99,96
428,4,7:19.0,Defensive rebound by E. Gordon,,99,96
429,4,7:09.0,L. Williams makes 2-pt layup from 2 ft,,101,96
430,4,6:55.0,,Turnover by J. Dudley (bad pass; steal by T. Williams),101,96
431,4,6:49.0,L. Williams makes 3-pt jump shot from 24 ft (assist by T. Williams),,104,96
432,4,6:22.0,,D. Booker misses 3-pt jump shot from 27 ft,104,96
433,4,6:21.0,,Offensive rebound by D. Jones,104,96
434,4,6:16.0,,T. Ulis makes 2-pt jump shot from 14 ft (assist by D. Jones),104,98
435,4,6:06.0,C. Capela misses 2-pt layup from 2 ft (block by M. Chriss),,104,98
436,4,6:05.0,,Defensive rebound by D. Jones,104,98
437,4,6:02.0,,D. Booker misses 2-pt layup from 1 ft (block by E. Gordon),104,98
438,4,6:02.0,,Offensive rebound by Team,104,98
439,4,6:02.0,N. Hilário enters the game for C. Capela,,104,98
440,4,6:02.0,S. Dekker enters the game for T. Williams,,104,98
441,4,5:49.0,,Shooting foul by P. Beverley (drawn by D. Booker),104,98
442,4,5:49.0,,D. Booker makes free throw 1 of 2,104,99
443,4,5:49.0,,D. Booker makes free throw 2 of 2,104,100
444,4,5:37.0,L. Williams makes 3-pt jump shot from 26 ft,,107,100
445,4,5:20.0,,Turnover by D. Booker (kicked ball),107,100
446,4,5:20.0,Houston full timeout,,107,100
447,4,5:20.0,T. Williams enters the game for S. Dekker,,107,100
448,4,5:00.0,E. Gordon makes 2-pt layup from 2 ft,,109,100
449,4,4:54.0,,Personal foul by T. Williams (drawn by D. Booker),109,100
450,4,4:54.0,,D. Booker makes free throw 1 of 2,109,101
451,4,4:54.0,,D. Booker makes free throw 2 of 2,109,102
452,4,4:45.0,L. Williams misses 2-pt layup from 2 ft (block by M. Chriss),,109,102
453,4,4:44.0,,Defensive rebound by T. Ulis,109,102
454,4,4:38.0,,J. Dudley misses 3-pt jump shot from 26 ft,109,102
455,4,4:36.0,Defensive rebound by L. Williams,,109,102
456,4,4:25.0,E. Gordon misses 3-pt jump shot from 27 ft,,109,102
457,4,4:25.0,,Defensive rebound by Team,109,102
458,4,4:14.0,,Turnover by M. Chriss (offensive foul),109,102
459,4,4:14.0,,Offensive foul by M. Chriss (drawn by P. Beverley),109,102
460,4,3:57.0,N. Hilário makes 2-pt layup from 3 ft (assist by L. Williams),,111,102
461,4,3:46.0,,Personal foul by T. Williams (drawn by D. Booker),111,102
462,4,3:46.0,,D. Booker makes free throw 1 of 2,111,103
463,4,3:46.0,I. Taylor enters the game for T. Williams,,111,103
464,4,3:46.0,,A. Len enters the game for M. Chriss,111,103
465,4,3:46.0,,D. Booker makes free throw 2 of 2,111,104
466,4,3:33.0,L. Williams misses 2-pt jump shot from 14 ft,,111,104
467,4,3:32.0,,Defensive rebound by D. Booker,111,104
468,4,3:28.0,,D. Jones makes 2-pt layup from 1 ft (assist by D. Booker),111,106
469,4,3:14.0,I. Taylor makes 2-pt jump shot from 17 ft (assist by E. Gordon),,113,106
470,4,2:59.0,,D. Booker misses 2-pt jump shot from 17 ft,113,106
471,4,2:59.0,Defensive rebound by N. Hilário,,113,106
472,4,2:56.0,Turnover by N. Hilário (lost ball; steal by J. Dudley),,113,106
473,4,2:54.0,,Shooting foul by L. Williams (drawn by A. Len),113,106
474,4,2:54.0,Official timeout,,113,106
475,4,2:54.0,,A. Len makes free throw 1 of 2,113,107
476,4,2:54.0,T. Williams enters the game for I. Taylor,,113,106
477,4,2:54.0,,A. Len makes free throw 2 of 2,113,108
478,4,2:40.0,L. Williams makes 2-pt jump shot from 10 ft,,115,108
479,4,2:17.0,,Turnover by D. Booker (lost ball; steal by N. Hilário),115,108
480,4,2:09.0,E. Gordon misses 3-pt jump shot from 26 ft,,115,108
481,4,2:08.0,Offensive rebound by P. Beverley,,115,108
482,4,2:01.0,N. Hilário makes 2-pt layup from 2 ft (assist by P. Beverley),,117,108
483,4,1:44.0,,T. Ulis makes 2-pt jump shot from 7 ft,117,110
484,4,1:30.0,P. Beverley makes 2-pt jump shot from 9 ft,,119,110
485,4,1:30.0,,Phoenix full timeout,119,110
486,4,1:20.0,,J. Dudley misses 2-pt jump shot from 14 ft,119,110
487,4,1:19.0,,Offensive rebound by A. Len,119,110
488,4,1:16.0,,D. Booker misses 3-pt jump shot from 29 ft,119,110
489,4,1:15.0,,Offensive rebound by A. Len,119,110
490,4,1:14.0,,Personal foul by N. Hilário (drawn by J. Dudley),119,110
491,4,1:14.0,,J. Dudley makes free throw 1 of 2,119,111
492,4,1:14.0,,J. Dudley makes free throw 2 of 2,119,112
493,4,1:07.0,Turnover by T. Williams (bad pass; steal by T. Ulis),,119,112
494,4,1:05.0,Offensive charge foul by D. Jones (drawn by P. Beverley),,119,112
495,4,1:05.0,,Turnover by D. Jones (offensive foul),119,112
496,4,0:41.0,N. Hilário misses 2-pt dunk at rim,,119,112
497,4,0:40.0,Offensive rebound by E. Gordon,,119,112
498,4,0:20.0,P. Beverley misses 3-pt jump shot from 27 ft,,119,112
499,4,0:18.0,Offensive rebound by E. Gordon,,119,112
500,4,0:17.0,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),,121,112
501,4,0:17.0,,Phoenix full timeout,121,112
502,4,0:17.0,,Personal foul by E. Gordon (drawn by D. Booker),121,112
503,4,0:17.0,,D. Booker makes free throw 1 of 2,121,113
504,4,0:17.0,,D. Booker makes free throw 2 of 2,121,114
505,4,0:16.0,Personal take foul by T. Ulis (drawn by P. Beverley),,121,114
506,4,0:15.0,Personal foul by D. Jones (drawn by L. Williams),,121,114
507,4,0:15.0,L. Williams makes free throw 1 of 2,,122,114
508,4,0:15.0,L. Williams makes free throw 2 of 2,,123,114
509,4,0:15.0,,Phoenix full timeout,123,114
510,4,0:11.0,,J. Dudley misses 3-pt jump shot from 25 ft,123,114
511,4,0:11.0,,Offensive rebound by D. Jones,123,114
512,4,0:07.0,,D. Jones makes 2-pt jump shot from 3 ft,123,116
