,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
401,4,1:58.0,C. Miles enters the game for T. Young,,105,108
402,4,1:56.0,Defensive rebound by C. Miles,,105,108
403,4,1:38.0,L. Stephenson misses 3-pt jump shot from 24 ft,,105,108
404,4,1:37.0,,Defensive rebound by T. Thompson,105,108
405,4,1:17.0,,Shooting foul by J. Teague (drawn by L. James),105,108
406,4,1:17.0,,L. James misses free throw 1 of 2,105,108
407,4,1:17.0,,Offensive rebound by Team,105,108
408,4,1:17.0,T. Young enters the game for L. Stephenson,,105,108
409,4,1:17.0,,R. Jefferson enters the game for K. Love,105,109
410,4,1:17.0,L. Stephenson enters the game for T. Young,,105,109
411,4,1:17.0,,L. James makes free throw 2 of 2,105,109
412,4,1:17.0,Indiana full timeout,,105,109
413,4,1:05.0,Turnover by M. Turner (lost ball; steal by K. Irving),,105,109
414,4,0:48.0,,K. Irving misses 2-pt layup from 1 ft (block by M. Turner),105,109
415,4,0:46.0,,Offensive rebound by J. Smith,105,109
416,4,0:46.0,,Turnover by J. Smith (bad pass),105,109
417,4,0:41.0,P. George makes 3-pt jump shot from 28 ft,,108,109
418,4,0:20.0,,L. James misses 3-pt jump shot from 25 ft,108,109
419,4,0:20.0,Defensive rebound by L. Stephenson,,108,109
420,4,0:20.0,Indiana full timeout,,108,109
421,4,0:11.0,Personal foul by R. Jefferson,,108,109
422,4,0:01.0,C. Miles misses 2-pt jump shot from 14 ft,,108,109
423,4,0:00.0,Offensive rebound by Team,,108,109
