,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
389,4,4:48.0,,G. Hill misses 2-pt jump shot from 11 ft,85,98
390,4,4:48.0,Defensive rebound by A. Davis,,85,98
391,4,4:37.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Holiday),,88,98
392,4,4:10.0,,D. Exum makes 2-pt layup from 3 ft,88,100
393,4,3:52.0,J. Holiday makes 3-pt jump shot from 24 ft,,91,100
394,4,3:26.0,,R. Neto enters the game for G. Hill,91,100
395,4,3:23.0,,R. Neto misses 3-pt jump shot from 74 ft,91,100
396,4,3:23.0,,Offensive rebound by Team,91,100
397,4,3:23.0,,Turnover by Team (shot clock),91,100
398,4,3:10.0,J. Crawford misses 3-pt jump shot from 23 ft,,91,100
399,4,3:10.0,,Defensive rebound by R. Gobert,91,100
400,4,3:02.0,,R. Neto misses 2-pt jump shot from 11 ft,91,100
401,4,3:01.0,Defensive rebound by A. Davis,,91,100
402,4,2:52.0,Shooting foul by J. Johnson (drawn by A. Davis),,91,100
403,4,2:52.0,New Orleans full timeout,,91,100
404,4,2:52.0,A. Davis makes free throw 1 of 2,,92,100
405,4,2:52.0,,R. Hood enters the game for D. Exum,91,100
406,4,2:52.0,A. Davis makes free throw 2 of 2,,93,100
407,4,2:26.0,,J. Ingles makes 2-pt jump shot from 14 ft,93,102
408,4,2:14.0,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),,96,102
409,4,1:48.0,,J. Johnson makes 2-pt jump shot from 15 ft,96,104
410,4,1:23.0,D. Cunningham misses 3-pt jump shot from 23 ft,,96,104
411,4,1:22.0,Offensive rebound by S. Hill,,96,104
412,4,1:14.0,J. Holiday misses 3-pt jump shot from 25 ft,,96,104
413,4,1:14.0,Offensive rebound by S. Hill,,96,104
414,4,1:12.0,Shooting foul by R. Neto (drawn by A. Davis),,96,104
415,4,1:12.0,A. Davis makes free throw 1 of 2,,97,104
416,4,1:12.0,A. Davis misses free throw 2 of 2,,97,104
417,4,1:11.0,,Defensive rebound by R. Gobert,97,104
418,4,0:50.0,,R. Hood makes 3-pt jump shot from 25 ft,97,107
419,4,0:50.0,New Orleans full timeout,,97,107
420,4,0:39.0,J. Crawford misses 3-pt jump shot from 27 ft,,97,107
421,4,0:38.0,,Defensive rebound by R. Gobert,97,107
422,4,0:22.0,,Personal foul by S. Hill (drawn by R. Gobert),97,107
423,4,0:22.0,,R. Gobert makes free throw 1 of 2,97,108
424,4,0:22.0,,R. Gobert misses free throw 2 of 2,97,108
425,4,0:21.0,Defensive rebound by A. Davis,,97,108
426,4,0:13.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by J. Crawford),,100,108
