,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
391,4,4:52.0,V. Carter makes 3-pt jump shot from 25 ft,,85,81
392,4,4:34.0,,Shooting foul by V. Carter (drawn by K. Towns),85,81
393,4,4:34.0,,K. Towns misses free throw 1 of 2,85,81
394,4,4:34.0,,Offensive rebound by Team,85,81
395,4,4:34.0,,S. Muhammad enters the game for G. Dieng,85,81
396,4,4:34.0,,K. Towns makes free throw 2 of 2,85,82
397,4,4:23.0,M. Conley makes 2-pt layup from 2 ft,,87,82
398,4,4:23.0,Shooting foul by S. Muhammad (drawn by M. Conley),,87,82
399,4,4:23.0,M. Conley makes free throw 1 of 1,,88,82
400,4,4:09.0,,A. Wiggins misses 2-pt layup from 2 ft,88,82
401,4,4:08.0,Defensive rebound by T. Douglas,,88,82
402,4,3:47.0,M. Conley misses 3-pt jump shot from 25 ft,,88,82
403,4,3:46.0,Offensive rebound by J. Green,,88,82
404,4,3:45.0,Shooting foul by K. Towns (drawn by J. Green),,88,82
405,4,3:45.0,J. Green makes free throw 1 of 2,,89,82
406,4,3:45.0,J. Green makes free throw 2 of 2,,90,82
407,4,3:27.0,,A. Wiggins makes 2-pt jump shot from 19 ft,90,84
408,4,3:10.0,M. Conley misses 2-pt jump shot from 6 ft,,90,84
409,4,3:09.0,Offensive rebound by J. Green,,90,84
410,4,3:08.0,J. Green makes 2-pt layup from 2 ft,,92,84
411,4,2:54.0,,Turnover by A. Wiggins (lost ball; steal by J. Ennis),92,84
412,4,2:33.0,J. Green makes 2-pt layup from 3 ft (assist by M. Conley),,94,84
413,4,2:32.0,,Minnesota full timeout,94,84
414,4,2:32.0,Memphis full timeout,,94,84
415,4,2:22.0,,A. Wiggins misses 3-pt jump shot from 24 ft,94,84
416,4,2:21.0,Defensive rebound by J. Ennis,,94,84
417,4,1:59.0,Personal foul by S. Muhammad (drawn by J. Green),,94,84
418,4,1:59.0,J. Green makes free throw 1 of 2,,95,84
419,4,1:59.0,J. Green makes free throw 2 of 2,,96,84
420,4,1:43.0,,R. Rubio misses 2-pt jump shot from 21 ft,96,84
421,4,1:42.0,,Offensive rebound by K. Towns,96,84
422,4,1:41.0,,K. Towns makes 2-pt layup from 2 ft,96,86
423,4,1:41.0,,Shooting foul by J. Green (drawn by K. Towns),96,86
424,4,1:41.0,,K. Towns makes free throw 1 of 1,96,87
425,4,1:32.0,Turnover by J. Green (bad pass; steal by K. Towns),,96,87
426,4,1:24.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),96,90
427,4,1:24.0,Memphis full timeout,,96,90
428,4,1:23.0,Personal foul by K. Towns (drawn by M. Conley),,96,90
429,4,1:23.0,M. Conley makes free throw 1 of 2,,97,90
430,4,1:23.0,M. Conley makes free throw 2 of 2,,98,90
431,4,1:12.0,,R. Rubio misses 2-pt jump shot from 20 ft,98,90
432,4,1:09.0,Defensive rebound by Team,,98,90
433,4,1:09.0,,Loose ball foul by K. Towns (drawn by V. Carter),98,90
434,4,1:09.0,V. Carter makes free throw 1 of 2,,99,90
435,4,1:09.0,V. Carter makes free throw 2 of 2,,100,90
436,4,1:09.0,,Minnesota full timeout,100,90
437,4,1:04.0,,A. Wiggins misses 2-pt jump shot from 16 ft,100,90
438,4,1:02.0,Defensive rebound by Team,,100,90
439,4,1:02.0,Memphis full timeout,,100,90
440,4,0:57.0,Personal take foul by R. Rubio (drawn by T. Douglas),,100,90
441,4,0:57.0,T. Douglas makes free throw 1 of 2,,101,90
442,4,0:57.0,T. Douglas misses free throw 2 of 2,,101,90
443,4,0:56.0,,Defensive rebound by S. Muhammad,101,90
444,4,0:47.0,,K. Towns makes 2-pt layup from 1 ft,101,92
445,4,0:39.0,Personal take foul by T. Jones (drawn by M. Conley),,101,92
446,4,0:39.0,M. Conley makes free throw 1 of 2,,102,92
447,4,0:39.0,M. Conley makes free throw 2 of 2,,103,92
448,4,0:34.0,,A. Wiggins makes 2-pt layup from 1 ft,103,94
449,4,0:28.0,Personal take foul by A. Wiggins (drawn by M. Conley),,103,94
450,4,0:28.0,M. Conley makes free throw 1 of 2,,104,94
451,4,0:28.0,M. Conley makes free throw 2 of 2,,105,94
452,4,0:21.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by T. Jones),105,97
453,4,0:14.0,Turnover by M. Conley (lost ball; steal by T. Jones),,105,97
454,4,0:13.0,,Personal foul by V. Carter (drawn by T. Jones),105,97
455,4,0:13.0,,T. Jones makes free throw 1 of 2,105,98
456,4,0:13.0,,T. Jones makes free throw 2 of 2,105,99
457,4,0:08.0,Personal take foul by T. Jones (drawn by T. Douglas),,105,99
458,4,0:08.0,T. Douglas makes free throw 1 of 2,,106,99
459,4,0:08.0,T. Douglas makes free throw 2 of 2,,107,99
460,4,0:04.0,,T. Jones misses 3-pt jump shot from 26 ft,107,99
461,4,0:03.0,Defensive rebound by J. Green,,107,99
