,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
375,4,3:20.0,,S. Dekker makes 2-pt layup from 2 ft (assist by M. Harrell),89,125
376,4,3:00.0,A. Tolliver misses 3-pt jump shot from 26 ft,,89,125
377,4,2:58.0,Offensive rebound by S. Labissière,,89,125
378,4,2:57.0,S. Labissière makes 2-pt layup at rim,,91,125
379,4,2:42.0,,S. Dekker misses 2-pt hook shot from 8 ft,91,125
380,4,2:41.0,,Offensive rebound by K. Wiltjer,91,125
381,4,2:37.0,,Turnover by T. Ennis (traveling),91,125
382,4,2:37.0,Sacramento full timeout,,91,125
383,4,2:21.0,S. Labissière misses 2-pt jump shot from 10 ft,,91,125
384,4,2:20.0,,Defensive rebound by T. Ennis,91,125
385,4,2:13.0,,M. Harrell makes 2-pt jump shot from 18 ft (assist by T. Ennis),91,127
386,4,2:02.0,M. Richardson makes 3-pt jump shot from 26 ft (assist by T. Lawson),,94,127
387,4,1:45.0,,K. McDaniels misses 3-pt jump shot from 24 ft,94,127
388,4,1:44.0,,Offensive rebound by K. Wiltjer,94,127
389,4,1:43.0,,Shooting foul by T. Lawson (drawn by K. Wiltjer),94,127
390,4,1:43.0,,K. Wiltjer makes free throw 1 of 2,94,128
391,4,1:43.0,,K. Wiltjer misses free throw 2 of 2,94,128
392,4,1:41.0,Defensive rebound by A. Tolliver,,94,128
393,4,1:32.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),,96,128
394,4,1:23.0,,Turnover by K. McDaniels (traveling),96,128
395,4,1:08.0,Turnover by A. Tolliver (lost ball),,96,128
396,4,0:59.0,,M. Harrell makes 2-pt dunk at rim (assist by T. Ennis),96,130
397,4,0:50.0,A. Tolliver misses 3-pt jump shot from 24 ft,,96,130
398,4,0:49.0,,Defensive rebound by M. Harrell,96,130
399,4,0:41.0,,T. Ennis misses 2-pt jump shot from 5 ft (block by W. Cauley-Stein),96,130
400,4,0:39.0,Defensive rebound by M. Richardson,,96,130
401,4,0:37.0,T. Lawson makes 2-pt layup from 2 ft (assist by M. Richardson),,98,130
402,4,0:25.0,Violation by S. Labissière (def goaltending),,98,130
403,4,0:25.0,,K. McDaniels makes 2-pt jump shot from 4 ft,98,132
404,4,0:05.0,M. Richardson misses 3-pt jump shot from 25 ft,,98,132
405,4,0:03.0,,Defensive rebound by M. Harrell,98,132
