,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW ORLEANS_ACTION,ATLANTA_SCORE,NEW ORLEANS_SCORE
388,4,5:19.0,D. Schröder makes 2-pt layup from 2 ft,,85,82
389,4,5:05.0,,D. Cunningham misses 3-pt jump shot from 23 ft,85,82
390,4,5:04.0,,Offensive rebound by B. Hield,85,82
391,4,5:01.0,,B. Hield makes 3-pt jump shot from 24 ft,85,85
392,4,4:41.0,D. Schröder misses 2-pt jump shot from 10 ft (block by E. Moore),,85,85
393,4,4:39.0,,Defensive rebound by B. Hield,85,85
394,4,4:32.0,,E. Moore misses 3-pt jump shot from 25 ft,85,85
395,4,4:30.0,,Offensive rebound by A. Davis,85,85
396,4,4:26.0,,E. Moore misses 3-pt jump shot from 26 ft,85,85
397,4,4:25.0,,Offensive rebound by A. Davis,85,85
398,4,4:24.0,,Shooting foul by T. Sefolosha (drawn by A. Davis),85,85
399,4,4:24.0,,A. Davis misses free throw 1 of 2,85,85
400,4,4:24.0,,Offensive rebound by Team,85,85
401,4,4:24.0,,A. Davis makes free throw 2 of 2,85,86
402,4,4:10.0,Personal foul by E. Moore (drawn by P. Millsap),,85,86
403,4,4:02.0,P. Millsap misses 2-pt jump shot from 7 ft,,85,86
404,4,4:01.0,,Defensive rebound by A. Davis,85,86
405,4,3:51.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),85,88
406,4,3:22.0,M. Delaney misses 3-pt jump shot from 26 ft,,85,88
407,4,3:21.0,Offensive rebound by Team,,85,88
408,4,3:21.0,Turnover by Team (shot clock),,85,88
409,4,3:21.0,T. Hardaway enters the game for M. Delaney,,85,88
410,4,3:14.0,Violation by D. Howard (kicked ball),,85,88
411,4,3:08.0,,J. Holiday misses 3-pt jump shot from 27 ft,85,88
412,4,3:06.0,Defensive rebound by P. Millsap,,85,88
413,4,2:51.0,P. Millsap misses 2-pt layup from 2 ft,,85,88
414,4,2:49.0,Offensive rebound by T. Sefolosha,,85,88
415,4,2:45.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,88,88
416,4,2:29.0,,Turnover by A. Davis (bad pass; steal by T. Sefolosha),88,88
417,4,2:22.0,D. Schröder misses 2-pt layup from 2 ft,,88,88
418,4,2:21.0,,Defensive rebound by A. Davis,88,88
419,4,2:04.0,,J. Holiday misses 2-pt layup from 2 ft,88,88
420,4,2:02.0,Defensive rebound by P. Millsap,,88,88
421,4,1:49.0,T. Sefolosha misses 2-pt layup from 1 ft,,88,88
422,4,1:49.0,,Defensive rebound by A. Davis,88,88
423,4,1:41.0,,New Orleans full timeout,88,88
424,4,1:41.0,Official timeout,,88,88
425,4,1:25.0,,B. Hield misses 2-pt layup from 1 ft,88,88
426,4,1:25.0,Defensive rebound by P. Millsap,,88,88
427,4,1:13.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by P. Millsap),,91,88
428,4,0:52.0,,B. Hield misses 2-pt jump shot from 3 ft (block by D. Howard),91,88
429,4,0:51.0,Defensive rebound by D. Schröder,,91,88
430,4,0:38.0,P. Millsap makes 2-pt jump shot from 18 ft (assist by D. Schröder),,93,88
431,4,0:38.0,,New Orleans full timeout,93,88
432,4,0:38.0,,L. Galloway enters the game for D. Cunningham,93,88
433,4,0:38.0,K. Bazemore enters the game for D. Howard,,93,88
434,4,0:37.0,,A. Davis misses 2-pt jump shot from 3 ft,93,88
435,4,0:36.0,Defensive rebound by T. Hardaway,,93,88
436,4,0:35.0,,Loose ball foul by A. Davis (drawn by T. Hardaway),93,88
437,4,0:35.0,Atlanta full timeout,,93,88
438,4,0:30.0,Personal take foul by E. Moore (drawn by D. Schröder),,93,88
439,4,0:30.0,D. Schröder makes free throw 1 of 2,,94,88
440,4,0:30.0,D. Schröder makes free throw 2 of 2,,95,88
441,4,0:23.0,,B. Hield misses 3-pt jump shot from 24 ft,95,88
442,4,0:21.0,,Offensive rebound by A. Davis,95,88
443,4,0:21.0,,A. Davis makes 2-pt layup from 2 ft,95,90
444,4,0:17.0,Personal take foul by L. Galloway (drawn by P. Millsap),,95,90
445,4,0:17.0,Technical foul by P. Millsap,,95,90
446,4,0:17.0,,B. Hield makes technical free throw,95,91
447,4,0:17.0,P. Millsap makes free throw 1 of 2,,96,91
448,4,0:17.0,P. Millsap makes free throw 2 of 2,,97,91
449,4,0:17.0,,New Orleans full timeout,97,91
450,4,0:11.0,,E. Moore misses 2-pt jump shot from 7 ft,97,91
451,4,0:10.0,,Offensive rebound by B. Hield,97,91
452,4,0:07.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by B. Hield),97,94
453,4,0:06.0,Atlanta full timeout,,97,94
454,4,0:06.0,Personal take foul by E. Moore (drawn by P. Millsap),,97,94
455,4,0:06.0,P. Millsap makes free throw 1 of 2,,98,94
456,4,0:06.0,P. Millsap makes free throw 2 of 2,,99,94
457,4,0:02.0,,J. Holiday misses 3-pt jump shot from 28 ft,99,94
458,4,0:00.0,,Offensive rebound by L. Galloway,99,94
