,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
381,4,5:24.0,,I. Smith makes 2-pt layup from 1 ft,74,77
382,4,5:12.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,74,77
383,4,5:12.0,Offensive rebound by B. Lopez,,74,77
384,4,5:11.0,B. Lopez misses 2-pt layup at rim,,74,77
385,4,5:08.0,,Defensive rebound by I. Smith,74,77
386,4,4:57.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),74,80
387,4,4:34.0,J. Lin makes 2-pt jump shot from 5 ft (assist by C. LeVert),,76,80
388,4,4:16.0,,M. Morris misses 3-pt jump shot from 26 ft,76,80
389,4,4:15.0,Defensive rebound by C. LeVert,,76,80
390,4,4:03.0,S. Kilpatrick misses 2-pt jump shot from 10 ft,,76,80
391,4,4:03.0,,Defensive rebound by Team,76,80
392,4,4:00.0,S. Dinwiddie enters the game for S. Kilpatrick,,76,80
393,4,3:50.0,,Turnover by K. Caldwell-Pope (lost ball; steal by B. Lopez),76,80
394,4,3:45.0,S. Dinwiddie makes 2-pt dunk at rim (assist by B. Lopez),,78,80
395,4,3:29.0,,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,78,80
396,4,3:29.0,,Offensive rebound by J. Leuer,78,80
397,4,3:26.0,,J. Leuer misses 2-pt jump shot from 4 ft (block by R. Hollis-Jefferson),78,80
398,4,3:25.0,Defensive rebound by C. LeVert,,78,80
399,4,3:10.0,J. Lin makes 2-pt layup at rim,,80,80
400,4,2:46.0,,I. Smith misses 2-pt jump shot from 15 ft,80,80
401,4,2:46.0,Defensive rebound by Team,,80,80
402,4,2:46.0,,Loose ball foul by A. Drummond (drawn by B. Lopez),80,80
403,4,2:46.0,,Detroit full timeout,80,80
404,4,2:46.0,,A. Baynes enters the game for A. Drummond,80,80
405,4,2:46.0,S. Kilpatrick enters the game for S. Dinwiddie,,80,80
406,4,2:31.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by C. LeVert),,83,80
407,4,2:16.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,83,80
408,4,2:16.0,Defensive rebound by R. Hollis-Jefferson,,83,80
409,4,1:56.0,C. LeVert misses 2-pt layup at rim,,83,80
410,4,1:56.0,,Defensive rebound by J. Leuer,83,80
411,4,1:46.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by K. Caldwell-Pope),83,82
412,4,1:34.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by J. Lin),,86,82
413,4,1:32.0,,Detroit full timeout,86,82
414,4,1:32.0,S. Dinwiddie enters the game for S. Kilpatrick,,86,82
415,4,1:32.0,,T. Harris enters the game for J. Leuer,86,82
416,4,1:21.0,,I. Smith makes 2-pt jump shot from 17 ft,86,84
417,4,1:04.0,J. Lin misses 2-pt jump shot from 4 ft (block by T. Harris),,86,84
418,4,1:03.0,,Defensive rebound by T. Harris,86,84
419,4,0:58.0,,Turnover by M. Morris (lost ball),86,84
420,4,0:40.0,C. LeVert misses 2-pt layup from 3 ft (block by A. Baynes),,86,84
421,4,0:40.0,,Defensive rebound by Team,86,84
422,4,0:29.0,,I. Smith makes 3-pt jump shot from 24 ft (assist by T. Harris),86,87
423,4,0:09.0,B. Lopez misses 3-pt jump shot from 26 ft,,86,87
424,4,0:09.0,,Defensive rebound by K. Caldwell-Pope,86,87
425,4,0:07.0,,Personal foul by S. Dinwiddie (drawn by K. Caldwell-Pope),86,87
426,4,0:07.0,,B. Udrih enters the game for I. Smith,86,87
427,4,0:07.0,T. Booker enters the game for B. Lopez,,86,87
428,4,0:04.0,,Personal foul by C. LeVert (drawn by T. Harris),86,87
429,4,0:04.0,,T. Harris makes free throw 1 of 2,86,88
430,4,0:04.0,,I. Smith enters the game for B. Udrih,86,88
431,4,0:04.0,B. Lopez enters the game for T. Booker,,86,88
432,4,0:04.0,R. Foye enters the game for R. Hollis-Jefferson,,86,89
433,4,0:04.0,J. Hamilton enters the game for S. Dinwiddie,,86,89
434,4,0:04.0,,J. Leuer enters the game for A. Baynes,86,89
435,4,0:04.0,,T. Harris makes free throw 2 of 2,86,89
436,4,0:04.0,Brooklyn full timeout,,86,89
437,4,0:01.0,Turnover by J. Lin (lost ball; steal by K. Caldwell-Pope),,86,89
438,4,0:01.0,,Personal foul by J. Lin (drawn by M. Morris),86,89
439,4,0:01.0,,M. Morris misses free throw 1 of 2,86,89
440,4,0:01.0,,Offensive rebound by Team,86,89
441,4,0:01.0,,M. Morris makes free throw 2 of 2,86,90
442,4,0:01.0,Brooklyn full timeout,,86,90
443,4,0:00.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by R. Foye),,89,90
