,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
382,4,10:04.0,,N. Powell makes free throw 1 of 2,102,87
383,4,10:04.0,,N. Powell misses free throw 2 of 2,102,87
384,4,10:03.0,Defensive rebound by D. Howard,,102,87
385,4,9:48.0,Shooting foul by K. Lowry (drawn by K. Bazemore),,102,87
386,4,9:48.0,,Technical foul by K. Lowry,102,87
387,4,9:48.0,K. Korver makes technical free throw,,103,87
388,4,9:48.0,K. Bazemore misses free throw 1 of 2,,103,87
389,4,9:48.0,Offensive rebound by Team,,103,87
390,4,9:48.0,K. Bazemore misses free throw 2 of 2,,103,87
391,4,9:47.0,,Defensive rebound by T. Ross,103,87
392,4,9:35.0,,K. Lowry makes 3-pt jump shot from 27 ft,103,90
393,4,9:16.0,T. Hardaway misses 3-pt jump shot from 26 ft,,103,90
394,4,9:16.0,Offensive rebound by D. Howard,,103,90
395,4,9:14.0,Shooting foul by C. Joseph (drawn by D. Howard),,103,90
396,4,9:14.0,D. Howard makes free throw 1 of 2,,104,90
397,4,9:14.0,D. Howard makes free throw 2 of 2,,105,90
398,4,9:02.0,,K. Lowry makes 2-pt layup from 4 ft,105,92
399,4,8:45.0,Turnover by D. Howard (3 sec),,105,92
400,4,8:45.0,Official timeout,,105,92
401,4,8:45.0,P. Millsap enters the game for D. Howard,,105,92
402,4,8:45.0,D. Schröder enters the game for K. Bazemore,,105,92
403,4,8:32.0,,K. Lowry makes 3-pt jump shot from 26 ft,105,95
404,4,8:17.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by D. Schröder),,108,95
405,4,7:58.0,,Turnover by K. Lowry (bad pass; steal by D. Schröder),108,95
406,4,7:45.0,D. Schröder makes 2-pt layup from 4 ft,,110,95
407,4,7:27.0,,T. Ross makes 2-pt jump shot from 11 ft,110,97
408,4,7:10.0,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Millsap),,113,97
409,4,6:54.0,,T. Ross makes 2-pt layup from 3 ft (assist by P. Patterson),113,99
410,4,6:36.0,P. Millsap misses 2-pt layup from 2 ft,,113,99
411,4,6:36.0,,Defensive rebound by C. Joseph,113,99
412,4,6:29.0,,C. Joseph makes 2-pt layup from 2 ft,113,101
413,4,6:03.0,K. Korver misses 3-pt jump shot from 31 ft,,113,101
414,4,6:03.0,,Defensive rebound by P. Patterson,113,101
415,4,5:57.0,,Shooting foul by D. Schröder (drawn by C. Joseph),113,101
416,4,5:57.0,,Toronto full timeout,113,101
417,4,5:57.0,,C. Joseph makes free throw 1 of 2,113,102
418,4,5:57.0,,D. DeRozan enters the game for N. Powell,113,101
419,4,5:57.0,,C. Joseph makes free throw 2 of 2,113,103
420,4,5:46.0,Turnover by T. Hardaway (offensive foul),,113,103
421,4,5:46.0,Offensive foul by T. Hardaway (drawn by T. Ross),,113,103
422,4,5:46.0,T. Sefolosha enters the game for M. Delaney,,113,103
423,4,5:36.0,,K. Lowry misses 2-pt layup from 2 ft (block by P. Millsap),113,103
424,4,5:35.0,Defensive rebound by P. Millsap,,113,103
425,4,5:21.0,,Violation by P. Patterson (kicked ball),113,103
426,4,5:18.0,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Korver),,115,103
427,4,4:54.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),115,106
428,4,4:40.0,D. Schröder misses 2-pt layup from 3 ft,,115,106
429,4,4:40.0,Offensive rebound by Team,,115,106
430,4,4:40.0,,Loose ball foul by K. Lowry (drawn by T. Sefolosha),115,106
431,4,4:29.0,T. Hardaway makes 2-pt jump shot from 3 ft,,117,106
432,4,4:14.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),117,109
433,4,3:54.0,D. Schröder misses 3-pt jump shot from 26 ft,,117,109
434,4,3:53.0,,Defensive rebound by D. DeRozan,117,109
435,4,3:47.0,,D. DeRozan makes 2-pt dunk at rim,117,111
436,4,3:47.0,Atlanta full timeout,,117,111
437,4,3:47.0,,J. Valančiūnas enters the game for C. Joseph,117,111
438,4,3:47.0,D. Howard enters the game for T. Sefolosha,,117,111
439,4,3:47.0,K. Bazemore enters the game for K. Korver,,117,111
440,4,3:31.0,Turnover by P. Millsap (bad pass; steal by J. Valančiūnas),,117,111
441,4,3:24.0,,K. Lowry misses 2-pt jump shot from 11 ft,117,111
442,4,3:24.0,Defensive rebound by P. Millsap,,117,111
443,4,3:06.0,P. Millsap misses 2-pt jump shot from 16 ft,,117,111
444,4,3:05.0,Offensive rebound by K. Bazemore,,117,111
445,4,2:45.0,D. Schröder makes 2-pt layup from 1 ft,,119,111
446,4,2:35.0,,D. DeRozan makes 2-pt layup from 1 ft,119,113
447,4,2:17.0,P. Millsap makes 2-pt dunk at rim (assist by T. Hardaway),,121,113
448,4,2:15.0,,Toronto full timeout,121,113
449,4,2:15.0,,C. Joseph enters the game for T. Ross,121,113
450,4,2:03.0,,D. DeRozan makes 2-pt jump shot from 17 ft (assist by J. Valančiūnas),121,115
451,4,1:42.0,T. Hardaway misses 2-pt jump shot from 13 ft,,121,115
452,4,1:42.0,Offensive rebound by Team,,121,115
453,4,1:42.0,,Loose ball foul by J. Valančiūnas (drawn by D. Howard),121,115
454,4,1:27.0,D. Schröder makes 2-pt layup from 3 ft,,123,115
455,4,1:08.0,,K. Lowry misses 3-pt jump shot from 24 ft,123,115
456,4,1:07.0,,Offensive rebound by J. Valančiūnas,123,115
457,4,1:02.0,T. Sefolosha enters the game for T. Hardaway,,123,115
458,4,0:48.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),123,117
459,4,0:28.0,Turnover by D. Schröder (bad pass; steal by P. Patterson),,123,117
460,4,0:24.0,,Toronto full timeout,123,117
461,4,0:22.0,,D. DeRozan makes 2-pt jump shot from 13 ft (assist by C. Joseph),123,119
462,4,0:22.0,Atlanta full timeout,,123,119
463,4,0:22.0,,N. Powell enters the game for K. Lowry,123,119
464,4,0:22.0,,D. Carroll enters the game for J. Valančiūnas,123,119
465,4,0:22.0,K. Korver enters the game for T. Sefolosha,,123,119
466,4,0:22.0,T. Hardaway enters the game for D. Howard,,123,119
467,4,0:22.0,M. Delaney enters the game for K. Bazemore,,123,119
468,4,0:17.0,Personal foul by D. DeRozan (drawn by M. Delaney),,123,119
469,4,0:17.0,M. Delaney misses free throw 1 of 2,,123,119
470,4,0:17.0,Offensive rebound by Team,,123,119
471,4,0:17.0,K. Bazemore enters the game for T. Hardaway,,123,119
472,4,0:17.0,T. Sefolosha enters the game for K. Korver,,123,119
473,4,0:17.0,,K. Lowry enters the game for D. Carroll,123,119
474,4,0:17.0,,J. Valančiūnas enters the game for N. Powell,123,119
475,4,0:17.0,M. Delaney makes free throw 2 of 2,,124,119
476,4,0:11.0,,D. DeRozan makes 2-pt jump shot from 3 ft,124,121
477,4,0:07.0,Personal foul by C. Joseph (drawn by D. Schröder),,124,121
478,4,0:07.0,D. Schröder makes free throw 1 of 2,,125,121
479,4,0:07.0,D. Schröder misses free throw 2 of 2,,125,121
480,4,0:07.0,T. Hardaway enters the game for M. Delaney,,125,121
481,4,0:06.0,,Defensive rebound by J. Valančiūnas,125,121
482,4,0:06.0,,Toronto full timeout,125,121
483,4,0:02.0,,K. Lowry misses 3-pt jump shot from 26 ft,125,121
484,4,0:01.0,Defensive rebound by T. Sefolosha,,125,121
