,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MIAMI_ACTION,LA CLIPPERS_SCORE,MIAMI_SCORE
71,1,1:26.0,Offensive rebound by Team,,27,25
72,1,1:26.0,M. Speights enters the game for D. Jordan,,27,25
73,1,1:26.0,,R. McGruder enters the game for G. Dragić,27,25
74,1,1:26.0,,J. Winslow enters the game for W. Reed,27,25
75,1,1:17.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,29,25
76,1,1:04.0,,J. Winslow misses 2-pt jump shot from 16 ft,29,25
77,1,1:03.0,Defensive rebound by J. Crawford,,29,25
78,1,0:56.0,Turnover by J. Crawford (step out of bounds),,29,25
79,1,0:56.0,A. Anderson enters the game for C. Paul,,29,25
80,1,0:35.0,,J. Winslow makes 2-pt hook shot from 8 ft,29,27
81,1,0:28.0,J. Crawford makes 2-pt jump shot from 16 ft,,31,27
82,1,0:05.0,,J. Richardson misses 2-pt jump shot from 17 ft,31,27
83,1,0:04.0,Defensive rebound by B. Griffin,,31,27
84,1,0:01.0,J. Crawford misses 3-pt jump shot from 24 ft,,31,27
85,1,0:00.0,Offensive rebound by Team,,31,27
86,2,11:52.0,,J. Winslow makes 2-pt layup from 2 ft,31,29
87,2,11:35.0,J. Crawford misses 2-pt jump shot from 20 ft,,31,29
88,2,11:34.0,,Defensive rebound by L. Babbitt,31,29
89,2,11:19.0,,J. Richardson misses 2-pt jump shot from 19 ft,31,29
90,2,11:18.0,Defensive rebound by J. Crawford,,31,29
91,2,11:13.0,R. Felton misses 2-pt layup from 1 ft,,31,29
92,2,11:12.0,Offensive rebound by Team,,31,29
93,2,11:12.0,,Loose ball foul by J. Johnson (drawn by M. Speights),31,29
94,2,11:06.0,M. Speights makes 2-pt layup from 2 ft (assist by R. Felton),,33,29
95,2,10:43.0,,L. Babbitt misses 3-pt jump shot from 23 ft,33,29
96,2,10:42.0,,Offensive rebound by J. Winslow,33,29
97,2,10:32.0,,J. Richardson misses 3-pt jump shot from 25 ft,33,29
98,2,10:31.0,Defensive rebound by W. Johnson,,33,29
99,2,10:18.0,W. Johnson makes 2-pt jump shot from 5 ft (assist by J. Crawford),,35,29
100,2,10:04.0,,L. Babbitt misses 3-pt jump shot from 24 ft,35,29
101,2,10:03.0,Defensive rebound by W. Johnson,,35,29
102,2,9:57.0,J. Crawford makes 2-pt jump shot from 16 ft,,37,29
103,2,9:34.0,,J. Winslow misses 2-pt jump shot from 17 ft,37,29
104,2,9:33.0,Defensive rebound by Team,,37,29
105,2,9:33.0,,Loose ball foul by J. Johnson (drawn by W. Johnson),37,29
106,2,9:33.0,,D. Williams enters the game for J. Johnson,37,29
107,2,9:20.0,M. Speights makes 2-pt jump shot from 3 ft (assist by J. Crawford),,39,29
108,2,9:20.0,,Miami full timeout,39,29
109,2,9:13.0,,Personal foul by W. Johnson (drawn by J. Winslow),39,29
110,2,8:54.0,,R. McGruder misses 3-pt jump shot from 24 ft,39,29
111,2,8:53.0,Defensive rebound by W. Johnson,,39,29
112,2,8:47.0,J. Crawford misses 2-pt jump shot from 17 ft,,39,29
113,2,8:46.0,Offensive rebound by Team,,39,29
114,2,8:46.0,,Loose ball foul by D. Williams (drawn by M. Speights),39,29
115,2,8:46.0,,G. Dragić enters the game for L. Babbitt,39,29
116,2,8:34.0,Turnover by M. Speights (bad pass),,39,29
117,2,8:22.0,,G. Dragić misses 2-pt jump shot from 12 ft,39,29
118,2,8:21.0,,Offensive rebound by D. Williams,39,29
119,2,8:20.0,,D. Williams misses 2-pt layup from 2 ft,39,29
120,2,8:19.0,,Offensive rebound by Team,39,29
121,2,8:19.0,A. Rivers enters the game for A. Anderson,,39,29
122,2,8:12.0,,J. Winslow misses 2-pt jump shot from 7 ft,39,29
123,2,8:11.0,,Offensive rebound by J. Winslow,39,29
124,2,8:10.0,,J. Winslow misses 2-pt hook shot from 3 ft,39,29
125,2,8:09.0,Defensive rebound by M. Speights,,39,29
126,2,7:53.0,Shooting foul by R. McGruder (drawn by M. Speights),,39,29
127,2,7:53.0,M. Speights makes free throw 1 of 2,,40,29
128,2,7:53.0,M. Speights makes free throw 2 of 2,,41,29
129,2,7:44.0,,D. Williams makes 2-pt layup from 2 ft (assist by G. Dragić),41,31
130,2,7:44.0,,Shooting foul by M. Speights (drawn by D. Williams),41,31
131,2,7:44.0,,D. Williams makes free throw 1 of 1,41,32
132,2,7:29.0,R. Felton misses 2-pt jump shot from 8 ft,,41,32
133,2,7:28.0,Offensive rebound by M. Speights,,41,32
134,2,7:27.0,M. Speights misses 2-pt jump shot from 3 ft,,41,32
135,2,7:26.0,,Defensive rebound by G. Dragić,41,32
136,2,7:21.0,,G. Dragić misses 2-pt layup from 2 ft,41,32
137,2,7:20.0,Defensive rebound by Team,,41,32
138,2,7:20.0,D. Jordan enters the game for M. Speights,,41,32
139,2,7:20.0,,H. Whiteside enters the game for D. Williams,41,32
140,2,7:11.0,Shooting foul by J. Richardson (drawn by A. Rivers),,41,32
141,2,7:11.0,A. Rivers misses free throw 1 of 2,,41,32
142,2,7:11.0,Offensive rebound by Team,,41,32
143,2,7:11.0,A. Rivers makes free throw 2 of 2,,42,32
144,2,6:55.0,,R. McGruder misses 2-pt jump shot from 17 ft,42,32
145,2,6:54.0,Defensive rebound by R. Felton,,42,32
146,2,6:46.0,J. Crawford misses 2-pt layup from 3 ft (block by H. Whiteside),,42,32
147,2,6:45.0,,Defensive rebound by R. McGruder,42,32
148,2,6:43.0,,Personal foul by R. Felton (drawn by J. Richardson),42,32
149,2,6:43.0,,J. Richardson makes free throw 1 of 2,42,33
150,2,6:43.0,,W. Ellington enters the game for R. McGruder,42,33
151,2,6:43.0,C. Paul enters the game for R. Felton,,42,33
152,2,6:43.0,B. Griffin enters the game for W. Johnson,,42,33
153,2,6:43.0,,J. Richardson makes free throw 2 of 2,42,34
154,2,6:20.0,J. Crawford makes 3-pt jump shot from 24 ft,,45,34
155,2,5:55.0,,H. Whiteside makes 2-pt hook shot from 9 ft,45,36
156,2,5:55.0,,Shooting foul by B. Griffin (drawn by H. Whiteside),45,36
157,2,5:55.0,,H. Whiteside misses free throw 1 of 1,45,36
158,2,5:54.0,Defensive rebound by D. Jordan,,45,36
159,2,5:39.0,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),,47,36
160,2,5:31.0,Official timeout,,47,36
161,2,5:31.0,J. Redick enters the game for J. Crawford,,47,36
162,2,5:18.0,,J. Winslow misses 2-pt jump shot from 4 ft (block by D. Jordan),47,36
163,2,5:17.0,,Offensive rebound by W. Ellington,47,36
164,2,5:13.0,,W. Ellington misses 3-pt jump shot from 47 ft,47,36
165,2,5:12.0,,Offensive rebound by Team,47,36
166,2,5:12.0,,Turnover by Team (shot clock),47,36
167,2,4:55.0,A. Rivers misses 3-pt jump shot from 24 ft,,47,36
168,2,4:54.0,Offensive rebound by D. Jordan,,47,36
169,2,4:50.0,D. Jordan makes 2-pt jump shot from 4 ft,,49,36
170,2,4:41.0,,Shooting foul by B. Griffin (drawn by H. Whiteside),49,36
171,2,4:41.0,,H. Whiteside misses free throw 1 of 2,49,36
172,2,4:41.0,,Offensive rebound by Team,49,36
173,2,4:41.0,,H. Whiteside misses free throw 2 of 2,49,36
174,2,4:40.0,Defensive rebound by D. Jordan,,49,36
175,2,4:32.0,Shooting foul by W. Ellington (drawn by J. Redick),,49,36
176,2,4:32.0,J. Redick makes free throw 1 of 2,,50,36
177,2,4:32.0,J. Redick misses free throw 2 of 2,,50,36
178,2,4:31.0,,Defensive rebound by H. Whiteside,50,36
179,2,4:16.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by G. Dragić),50,38
180,2,3:59.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,52,38
181,2,3:40.0,,H. Whiteside misses 2-pt jump shot from 16 ft,52,38
182,2,3:38.0,Defensive rebound by C. Paul,,52,38
183,2,3:33.0,Personal foul by J. Richardson (drawn by C. Paul),,52,38
184,2,3:33.0,C. Paul makes free throw 1 of 2,,53,38
185,2,3:33.0,C. Paul makes free throw 2 of 2,,54,38
186,2,3:27.0,,Shooting foul by A. Rivers (drawn by G. Dragić),54,38
187,2,3:27.0,,G. Dragić makes free throw 1 of 2,54,39
188,2,3:27.0,,R. McGruder enters the game for W. Ellington,54,39
189,2,3:27.0,,G. Dragić makes free throw 2 of 2,54,40
190,2,3:15.0,Shooting foul by J. Richardson (drawn by J. Redick),,54,40
191,2,3:15.0,J. Redick makes free throw 1 of 2,,55,40
192,2,3:15.0,,W. Ellington enters the game for J. Richardson,55,40
193,2,3:15.0,J. Redick makes free throw 2 of 2,,56,40
194,2,3:09.0,,Personal foul by A. Rivers (drawn by J. Winslow),56,40
195,2,3:09.0,,J. Winslow misses free throw 1 of 2,56,40
196,2,3:09.0,,Offensive rebound by Team,56,40
197,2,3:09.0,,J. Winslow makes free throw 2 of 2,56,41
198,2,2:57.0,J. Redick misses 3-pt jump shot from 25 ft,,56,41
199,2,2:56.0,,Defensive rebound by H. Whiteside,56,41
200,2,2:45.0,,G. Dragić makes 2-pt jump shot from 19 ft,56,43
201,2,2:38.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,58,43
202,2,2:24.0,,G. Dragić misses 2-pt jump shot from 14 ft,58,43
203,2,2:23.0,Defensive rebound by B. Griffin,,58,43
204,2,2:11.0,C. Paul misses 2-pt jump shot from 18 ft,,58,43
205,2,2:10.0,,Defensive rebound by G. Dragić,58,43
206,2,1:58.0,,W. Ellington misses 3-pt jump shot from 23 ft,58,43
207,2,1:57.0,Defensive rebound by C. Paul,,58,43
208,2,1:44.0,J. Redick misses 3-pt jump shot from 25 ft,,58,43
209,2,1:43.0,,Defensive rebound by R. McGruder,58,43
210,2,1:36.0,,W. Ellington misses 3-pt jump shot from 26 ft,58,43
211,2,1:35.0,Defensive rebound by D. Jordan,,58,43
212,2,1:19.0,B. Griffin misses 2-pt jump shot from 21 ft,,58,43
213,2,1:18.0,,Defensive rebound by H. Whiteside,58,43
214,2,1:04.0,,H. Whiteside misses 2-pt jump shot from 20 ft,58,43
215,2,1:03.0,Defensive rebound by B. Griffin,,58,43
216,2,0:57.0,LA Clippers full timeout,,58,43
217,2,0:57.0,J. Crawford enters the game for A. Rivers,,58,43
218,2,0:44.0,J. Redick misses 2-pt jump shot from 6 ft,,58,43
219,2,0:43.0,,Defensive rebound by H. Whiteside,58,43
220,2,0:23.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by G. Dragić),58,46
221,2,0:03.0,,W. Reed enters the game for H. Whiteside,58,46
222,2,0:00.0,B. Griffin makes 2-pt jump shot from 15 ft,,60,46
223,3,11:48.0,,Offensive foul by H. Whiteside (drawn by J. Redick),60,46
224,3,11:48.0,,Turnover by H. Whiteside (offensive foul),60,46
225,3,11:31.0,J. Redick misses 2-pt jump shot from 7 ft,,60,46
226,3,11:30.0,,Defensive rebound by H. Whiteside,60,46
227,3,11:19.0,,J. McRoberts makes 2-pt jump shot from 19 ft (assist by R. McGruder),60,48
228,3,11:04.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,62,48
229,3,10:44.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by G. Dragić),62,50
230,3,10:34.0,A. Rivers misses 2-pt jump shot from 9 ft,,62,50
231,3,10:33.0,,Defensive rebound by H. Whiteside,62,50
232,3,10:26.0,,G. Dragić misses 2-pt jump shot from 7 ft,62,50
233,3,10:25.0,,Offensive rebound by H. Whiteside,62,50
234,3,10:24.0,,H. Whiteside makes 2-pt dunk at rim,62,52
235,3,10:09.0,,Violation by H. Whiteside (def goaltending),62,52
236,3,10:09.0,B. Griffin makes 2-pt hook shot from 8 ft,,64,52
237,3,9:53.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by G. Dragić),64,54
238,3,9:36.0,B. Griffin misses 2-pt layup from 2 ft (block by J. McRoberts),,64,54
239,3,9:35.0,Offensive rebound by B. Griffin,,64,54
240,3,9:34.0,Turnover by B. Griffin (bad pass; steal by G. Dragić),,64,54
241,3,9:27.0,,Personal foul by C. Paul (drawn by H. Whiteside),64,54
242,3,9:19.0,,Def 3 sec tech foul by B. Griffin,64,54
243,3,9:19.0,,G. Dragić makes technical free throw,64,55
244,3,9:13.0,,Personal foul by C. Paul (drawn by G. Dragić),64,55
245,3,9:06.0,,J. McRoberts makes 3-pt jump shot from 26 ft (assist by G. Dragić),64,58
246,3,9:06.0,LA Clippers full timeout,,64,58
247,3,8:53.0,C. Paul misses 2-pt jump shot from 16 ft,,64,58
248,3,8:52.0,,Defensive rebound by H. Whiteside,64,58
249,3,8:36.0,,J. McRoberts misses 3-pt jump shot from 24 ft,64,58
250,3,8:35.0,Defensive rebound by A. Rivers,,64,58
251,3,8:23.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,67,58
252,3,8:05.0,,Personal foul by C. Paul (drawn by G. Dragić),67,58
253,3,7:54.0,,J. McRoberts misses 2-pt jump shot from 6 ft,67,58
254,3,7:53.0,Defensive rebound by D. Jordan,,67,58
255,3,7:47.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,70,58
256,3,7:47.0,,Miami full timeout,70,58
257,3,7:47.0,,J. Richardson enters the game for W. Ellington,70,58
258,3,7:33.0,,G. Dragić makes 2-pt jump shot from 17 ft,70,60
259,3,7:13.0,J. Redick misses 3-pt jump shot from 25 ft,,70,60
260,3,7:12.0,,Defensive rebound by Team,70,60
261,3,6:51.0,,R. McGruder misses 3-pt jump shot from 25 ft,70,60
262,3,6:50.0,,Offensive rebound by R. McGruder,70,60
263,3,6:46.0,,G. Dragić misses 3-pt jump shot from 24 ft,70,60
264,3,6:45.0,Defensive rebound by D. Jordan,,70,60
265,3,6:23.0,B. Griffin misses 2-pt jump shot from 20 ft,,70,60
266,3,6:22.0,,Defensive rebound by H. Whiteside,70,60
267,3,6:08.0,,H. Whiteside misses 2-pt hook shot from 10 ft,70,60
268,3,6:07.0,Defensive rebound by D. Jordan,,70,60
269,3,5:53.0,Shooting foul by H. Whiteside (drawn by D. Jordan),,70,60
270,3,5:53.0,D. Jordan makes free throw 1 of 2,,71,60
271,3,5:53.0,,W. Reed enters the game for H. Whiteside,71,60
272,3,5:53.0,D. Jordan makes free throw 2 of 2,,72,60
273,3,5:39.0,,J. Richardson misses 2-pt layup from 3 ft (block by D. Jordan),72,60
274,3,5:38.0,Defensive rebound by C. Paul,,72,60
275,3,5:32.0,C. Paul misses 2-pt jump shot from 10 ft,,72,60
276,3,5:31.0,Offensive rebound by B. Griffin,,72,60
277,3,5:28.0,B. Griffin makes 2-pt layup from 1 ft,,74,60
278,3,5:07.0,,G. Dragić misses 3-pt jump shot from 25 ft,74,60
279,3,5:06.0,,Offensive rebound by G. Dragić,74,60
280,3,4:54.0,,J. McRoberts misses 2-pt jump shot from 11 ft,74,60
281,3,4:53.0,Defensive rebound by D. Jordan,,74,60
282,3,4:46.0,C. Paul makes 2-pt jump shot from 12 ft,,76,60
283,3,4:24.0,,J. McRoberts misses 3-pt jump shot from 24 ft,76,60
284,3,4:23.0,Defensive rebound by C. Paul,,76,60
285,3,4:17.0,J. Redick misses 3-pt jump shot from 26 ft,,76,60
286,3,4:16.0,,Defensive rebound by Team,76,60
287,3,4:16.0,,J. Johnson enters the game for J. McRoberts,76,60
288,3,4:00.0,,W. Reed misses 2-pt jump shot from 10 ft,76,60
289,3,3:59.0,,Offensive rebound by W. Reed,76,60
290,3,3:58.0,,W. Reed misses 2-pt jump shot from 7 ft,76,60
291,3,3:57.0,Defensive rebound by D. Jordan,,76,60
292,3,3:38.0,Turnover by B. Griffin (lost ball; steal by G. Dragić),,76,60
293,3,3:35.0,,Shooting foul by A. Rivers (drawn by G. Dragić),76,60
294,3,3:35.0,,G. Dragić makes free throw 1 of 2,76,61
295,3,3:35.0,R. Felton enters the game for J. Redick,,76,61
296,3,3:35.0,J. Crawford enters the game for A. Rivers,,76,61
297,3,3:35.0,,J. Winslow enters the game for R. McGruder,76,61
298,3,3:35.0,,G. Dragić makes free throw 2 of 2,76,62
299,3,3:26.0,C. Paul misses 2-pt layup from 2 ft (block by W. Reed),,76,62
300,3,3:25.0,,Defensive rebound by W. Reed,76,62
301,3,3:11.0,,J. Johnson makes 2-pt dunk at rim,76,64
302,3,2:59.0,Turnover by B. Griffin (lost ball),,76,64
303,3,2:59.0,A. Anderson enters the game for C. Paul,,76,64
304,3,2:47.0,,J. Richardson misses 3-pt jump shot from 24 ft,76,64
305,3,2:46.0,Defensive rebound by R. Felton,,76,64
306,3,2:29.0,D. Jordan misses 2-pt layup from 2 ft,,76,64
307,3,2:28.0,,Defensive rebound by J. Richardson,76,64
308,3,2:24.0,,Personal foul by D. Jordan (drawn by W. Reed),76,64
309,3,2:24.0,,W. Reed misses free throw 1 of 2,76,64
310,3,2:24.0,,Offensive rebound by Team,76,64
311,3,2:24.0,,W. Reed misses free throw 2 of 2,76,64
312,3,2:24.0,M. Speights enters the game for D. Jordan,,76,64
313,3,2:23.0,Defensive rebound by B. Griffin,,76,64
314,3,2:05.0,M. Speights misses 3-pt jump shot from 24 ft,,76,64
315,3,2:04.0,,Defensive rebound by J. Winslow,76,64
316,3,1:59.0,,Turnover by J. Winslow (offensive foul),76,64
317,3,1:59.0,Offensive charge foul by J. Winslow (drawn by M. Speights),,76,64
318,3,1:40.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by R. Felton),,79,64
319,3,1:24.0,,G. Dragić makes 2-pt layup from 2 ft,79,66
320,3,1:07.0,J. Crawford misses 3-pt jump shot from 26 ft,,79,66
321,3,1:06.0,,Defensive rebound by J. Johnson,79,66
322,3,0:42.0,,J. Richardson misses 2-pt layup from 2 ft,79,66
323,3,0:40.0,Defensive rebound by M. Speights,,79,66
324,3,0:33.0,M. Speights misses 3-pt jump shot from 25 ft,,79,66
325,3,0:32.0,,Defensive rebound by J. Johnson,79,66
326,3,0:25.0,,J. Johnson makes 2-pt jump shot from 9 ft,79,68
327,3,0:25.0,,Shooting foul by M. Speights (drawn by J. Johnson),79,68
328,3,0:25.0,,R. McGruder enters the game for G. Dragić,79,68
329,3,0:25.0,,J. Johnson makes free throw 1 of 1,79,69
330,3,0:02.0,J. Crawford misses 3-pt jump shot from 25 ft,,79,69
331,3,0:01.0,,Defensive rebound by R. McGruder,79,69
332,3,0:00.0,,R. McGruder misses 3-pt jump shot from 45 ft,79,69
333,3,0:00.0,,Offensive rebound by Team,79,69
334,4,11:51.0,Shooting foul by G. Dragić (drawn by R. Felton),,79,69
335,4,11:51.0,R. Felton makes free throw 1 of 2,,80,69
336,4,11:51.0,R. Felton makes free throw 2 of 2,,81,69
337,4,11:32.0,,J. Johnson makes 2-pt layup from 2 ft,81,71
338,4,11:18.0,R. Felton makes 2-pt layup from 3 ft,,83,71
339,4,10:51.0,,G. Dragić misses 3-pt jump shot from 23 ft,83,71
340,4,10:50.0,Defensive rebound by M. Speights,,83,71
341,4,10:35.0,J. Crawford makes 2-pt layup from 3 ft,,85,71
342,4,10:12.0,,J. Winslow makes 2-pt layup from 2 ft,85,73
343,4,9:54.0,Shooting foul by L. Babbitt (drawn by A. Anderson),,85,73
344,4,9:54.0,A. Anderson makes free throw 1 of 2,,86,73
345,4,9:54.0,A. Anderson misses free throw 2 of 2,,86,73
346,4,9:53.0,,Defensive rebound by J. Johnson,86,73
347,4,9:42.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),86,75
348,4,9:24.0,J. Crawford misses 2-pt jump shot from 15 ft,,86,75
349,4,9:23.0,,Defensive rebound by G. Dragić,86,75
350,4,9:16.0,,J. Johnson misses 3-pt jump shot from 25 ft,86,75
351,4,9:15.0,Defensive rebound by W. Johnson,,86,75
352,4,9:08.0,Shooting foul by L. Babbitt (drawn by M. Speights),,86,75
353,4,9:08.0,M. Speights makes free throw 1 of 2,,87,75
354,4,9:08.0,,R. McGruder enters the game for G. Dragić,87,75
355,4,9:08.0,A. Rivers enters the game for W. Johnson,,87,75
356,4,9:08.0,M. Speights makes free throw 2 of 2,,88,75
357,4,8:56.0,,J. Richardson misses 2-pt jump shot from 17 ft,88,75
358,4,8:55.0,Defensive rebound by J. Crawford,,88,75
359,4,8:35.0,M. Speights misses 2-pt jump shot from 14 ft,,88,75
360,4,8:34.0,,Defensive rebound by L. Babbitt,88,75
361,4,8:32.0,,Shooting foul by M. Speights (drawn by J. Winslow),88,75
362,4,8:32.0,Official timeout,,88,75
363,4,8:32.0,,J. Winslow makes free throw 1 of 2,88,76
364,4,8:32.0,,J. Winslow misses free throw 2 of 2,88,76
365,4,8:31.0,Defensive rebound by M. Speights,,88,76
366,4,8:11.0,J. Crawford misses 3-pt jump shot from 24 ft,,88,76
367,4,8:10.0,,Defensive rebound by J. Winslow,88,76
368,4,7:48.0,,J. Johnson misses 2-pt jump shot from 8 ft,88,76
369,4,7:47.0,Defensive rebound by M. Speights,,88,76
370,4,7:40.0,Turnover by J. Crawford (lost ball; steal by J. Winslow),,88,76
371,4,7:38.0,,Personal foul by M. Speights (drawn by J. Winslow),88,76
372,4,7:38.0,C. Paul enters the game for R. Felton,,88,76
373,4,7:38.0,B. Griffin enters the game for M. Speights,,88,76
374,4,7:38.0,D. Jordan enters the game for A. Anderson,,88,76
375,4,7:38.0,,H. Whiteside enters the game for L. Babbitt,88,76
376,4,7:23.0,,J. Winslow makes 2-pt layup from 2 ft (assist by J. Johnson),88,78
377,4,7:03.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,90,78
378,4,6:46.0,,J. Richardson makes 2-pt jump shot from 20 ft,90,80
379,4,6:35.0,C. Paul misses 3-pt jump shot from 24 ft,,90,80
380,4,6:34.0,,Defensive rebound by J. Johnson,90,80
381,4,6:29.0,,J. Johnson misses 3-pt jump shot from 23 ft,90,80
382,4,6:28.0,,Offensive rebound by H. Whiteside,90,80
383,4,6:27.0,,H. Whiteside misses 2-pt jump shot from 8 ft,90,80
384,4,6:26.0,,Offensive rebound by J. Johnson,90,80
385,4,6:21.0,,J. Richardson misses 3-pt jump shot from 25 ft,90,80
386,4,6:20.0,Defensive rebound by C. Paul,,90,80
387,4,5:57.0,J. Crawford misses 2-pt jump shot from 19 ft,,90,80
