,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
385,4,4:51.0,,Defensive rebound by D. Jordan,91,95
386,4,4:32.0,,J. Crawford misses 2-pt jump shot from 22 ft,91,95
387,4,4:28.0,Defensive rebound by D. Gallinari,,91,95
388,4,4:22.0,W. Chandler makes 2-pt jump shot from 18 ft (assist by D. Gallinari),,93,95
389,4,3:56.0,,J. Crawford misses 3-pt jump shot from 29 ft,93,95
390,4,3:56.0,,Offensive rebound by Team,93,95
391,4,3:56.0,,Turnover by Team (shot clock),93,95
392,4,3:56.0,G. Harris enters the game for W. Chandler,,93,95
393,4,3:56.0,,W. Johnson enters the game for B. Bass,93,95
394,4,3:43.0,G. Harris misses 2-pt layup from 2 ft (block by L. Mbah a Moute),,93,95
395,4,3:41.0,,Defensive rebound by J. Crawford,93,95
396,4,3:34.0,,J. Crawford misses 2-pt jump shot from 16 ft,93,95
397,4,3:31.0,Defensive rebound by W. Barton,,93,95
398,4,3:22.0,N. Jokić makes 2-pt jump shot from 12 ft,,95,95
399,4,3:22.0,Shooting foul by L. Mbah a Moute (drawn by N. Jokić),,95,95
400,4,3:22.0,N. Jokić misses free throw 1 of 1,,95,95
401,4,3:22.0,,R. Felton enters the game for W. Johnson,95,95
402,4,3:21.0,,Defensive rebound by R. Felton,95,95
403,4,2:57.0,,A. Rivers misses 3-pt jump shot from 28 ft,95,95
404,4,2:55.0,Defensive rebound by N. Jokić,,95,95
405,4,2:37.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by J. Nelson),,98,95
406,4,2:36.0,,LA Clippers full timeout,98,95
407,4,2:14.0,,R. Felton misses 3-pt jump shot from 28 ft,98,95
408,4,2:13.0,Defensive rebound by D. Gallinari,,98,95
409,4,1:58.0,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),,100,95
410,4,1:41.0,,Turnover by A. Rivers (bad pass; steal by D. Gallinari),100,95
411,4,1:21.0,W. Barton misses 3-pt jump shot from 25 ft,,100,95
412,4,1:19.0,,Defensive rebound by J. Crawford,100,95
413,4,1:14.0,,J. Crawford makes 2-pt layup from 3 ft,100,97
414,4,0:59.0,J. Nelson misses 3-pt jump shot from 25 ft,,100,97
415,4,0:59.0,,Defensive rebound by D. Jordan,100,97
416,4,0:59.0,,LA Clippers full timeout,100,97
417,4,0:59.0,,M. Speights enters the game for L. Mbah a Moute,100,97
418,4,0:52.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),100,99
419,4,0:35.0,W. Barton makes 2-pt jump shot from 11 ft,,102,99
420,4,0:35.0,,LA Clippers full timeout,102,99
421,4,0:28.0,,M. Speights misses 3-pt jump shot from 28 ft,102,99
422,4,0:27.0,Defensive rebound by J. Nelson,,102,99
423,4,0:21.0,Personal take foul by R. Felton (drawn by J. Nelson),,102,99
424,4,0:16.0,Personal take foul by D. Jordan (drawn by D. Gallinari),,102,99
425,4,0:16.0,D. Gallinari makes free throw 1 of 2,,103,99
426,4,0:16.0,,W. Johnson enters the game for D. Jordan,103,99
427,4,0:16.0,K. Faried enters the game for N. Jokić,,103,99
428,4,0:16.0,D. Gallinari makes free throw 2 of 2,,104,99
429,4,0:10.0,,J. Crawford makes 3-pt jump shot from 26 ft,104,102
430,4,0:09.0,Personal take foul by W. Johnson (drawn by D. Gallinari),,104,102
431,4,0:09.0,D. Gallinari makes free throw 1 of 2,,105,102
432,4,0:09.0,D. Gallinari makes free throw 2 of 2,,106,102
433,4,0:02.0,,R. Felton misses 3-pt jump shot from 27 ft,106,102
434,4,0:02.0,Defensive rebound by Team,,106,102
435,4,0:02.0,N. Jokić enters the game for K. Faried,,106,102
