,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
387,4,5:58.0,,J. Wall misses 2-pt jump shot from 10 ft,86,106
388,4,5:57.0,,Offensive rebound by M. Gortat,86,106
389,4,5:44.0,,Turnover by J. Wall (lost ball; steal by A. Bradley),86,106
390,4,5:40.0,Turnover by G. Green (lost ball; steal by O. Porter),,86,106
391,4,5:28.0,,T. Satoranský misses 2-pt layup from 2 ft,86,106
392,4,5:27.0,Defensive rebound by M. Smart,,86,106
393,4,5:24.0,Flagrant foul type 1 by J. Wall (drawn by M. Smart),,86,106
394,4,5:24.0,Technical foul by M. Smart,,86,106
395,4,5:24.0,,M. Thornton makes technical free throw,86,107
396,4,5:24.0,M. Smart misses flagrant free throw 1 of 2,,86,107
397,4,5:24.0,Offensive rebound by Team,,86,107
398,4,5:24.0,,T. Burke enters the game for J. Wall,86,106
399,4,5:24.0,J. Brown enters the game for G. Green,,86,107
400,4,5:24.0,M. Smart misses flagrant free throw 2 of 2,,86,107
401,4,5:24.0,Offensive rebound by Team,,86,107
402,4,5:11.0,I. Thomas misses 2-pt jump shot from 10 ft,,86,107
403,4,5:10.0,,Defensive rebound by M. Gortat,86,107
404,4,5:02.0,,Turnover by Team (turnover),86,107
405,4,4:51.0,I. Thomas misses 2-pt layup from 2 ft,,86,107
406,4,4:50.0,Offensive rebound by I. Thomas,,86,107
407,4,4:48.0,I. Thomas makes 2-pt layup from 2 ft,,88,107
408,4,4:25.0,,T. Burke makes 2-pt jump shot from 14 ft,88,109
409,4,4:09.0,M. Smart misses 3-pt jump shot from 29 ft,,88,109
410,4,4:08.0,,Defensive rebound by T. Satoranský,88,109
411,4,3:55.0,,M. Thornton misses 3-pt jump shot from 26 ft,88,109
412,4,3:54.0,,Offensive rebound by O. Porter,88,109
413,4,3:45.0,,Personal foul by A. Bradley (drawn by M. Gortat),88,109
414,4,3:45.0,D. Jackson enters the game for I. Thomas,,88,109
415,4,3:45.0,J. Young enters the game for A. Bradley,,88,109
416,4,3:35.0,,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Gortat),88,111
417,4,3:17.0,J. Brown makes 2-pt layup from 1 ft (assist by J. Young),,90,111
418,4,2:59.0,,Personal foul by M. Smart (drawn by M. Gortat),90,111
419,4,2:59.0,Boston full timeout,,90,111
420,4,2:59.0,J. Mickey enters the game for M. Smart,,90,111
421,4,2:59.0,T. Rozier enters the game for K. Olynyk,,90,111
422,4,2:59.0,,S. Mac enters the game for O. Porter,90,111
423,4,2:59.0,,K. Oubre enters the game for M. Thornton,90,111
424,4,2:59.0,,D. Ochefu enters the game for M. Gortat,90,111
425,4,2:44.0,,T. Burke makes 3-pt jump shot from 27 ft (assist by S. Mac),90,114
426,4,2:29.0,J. Young misses 2-pt jump shot from 6 ft,,90,114
427,4,2:28.0,,Defensive rebound by D. Ochefu,90,114
428,4,2:28.0,,Personal foul by J. Young (drawn by D. Ochefu),90,114
429,4,2:19.0,,T. Satoranský misses 2-pt jump shot from 14 ft,90,114
430,4,2:18.0,Defensive rebound by J. Brown,,90,114
431,4,2:12.0,Shooting foul by D. Ochefu (drawn by J. Brown),,90,114
432,4,2:12.0,J. Brown makes free throw 1 of 2,,91,114
433,4,2:12.0,J. Brown misses free throw 2 of 2,,91,114
434,4,2:11.0,,Defensive rebound by K. Oubre,91,114
435,4,1:52.0,,D. Ochefu makes 2-pt layup from 2 ft (assist by T. Satoranský),91,116
436,4,1:31.0,J. Young misses 2-pt jump shot from 11 ft,,91,116
437,4,1:30.0,,Defensive rebound by D. Ochefu,91,116
438,4,1:24.0,,Offensive foul by D. Ochefu (drawn by T. Rozier),91,116
439,4,1:24.0,,Turnover by D. Ochefu (offensive foul),91,116
440,4,1:14.0,Personal foul by K. Oubre (drawn by D. Jackson),,91,116
441,4,1:14.0,D. Jackson misses free throw 1 of 2,,91,116
442,4,1:14.0,Offensive rebound by Team,,91,116
443,4,1:14.0,D. Jackson misses free throw 2 of 2,,91,116
444,4,1:13.0,,Defensive rebound by K. Oubre,91,116
445,4,0:56.0,,S. Mac makes 2-pt jump shot from 15 ft (assist by T. Burke),91,118
446,4,0:45.0,D. Jackson makes 2-pt jump shot from 17 ft,,93,118
447,4,0:24.0,,S. Mac misses 3-pt jump shot from 25 ft,93,118
448,4,0:23.0,Defensive rebound by J. Mickey,,93,118
