,QUARTER,TIME_REMAINING,MIAMI_ACTION,OKLAHOMA CITY_ACTION,MIAMI_SCORE,OKLAHOMA CITY_SCORE
382,4,6:32.0,Defensive rebound by T. Johnson,,69,90
383,4,6:19.0,T. Johnson misses 3-pt jump shot from 25 ft,,69,90
384,4,6:19.0,,Defensive rebound by D. Sabonis,69,90
385,4,5:55.0,,D. Sabonis misses 2-pt jump shot from 5 ft,69,90
386,4,5:53.0,Defensive rebound by H. Whiteside,,69,90
387,4,5:45.0,J. Richardson misses 3-pt jump shot from 25 ft,,69,90
388,4,5:45.0,,Defensive rebound by S. Christon,69,90
389,4,5:22.0,,D. Sabonis misses 3-pt jump shot from 25 ft,69,90
390,4,5:21.0,Defensive rebound by Team,,69,90
391,4,5:06.0,J. Richardson makes 2-pt jump shot from 16 ft,,71,90
392,4,4:43.0,,Offensive foul by S. Adams (drawn by H. Whiteside),71,90
393,4,4:43.0,,Turnover by S. Adams (offensive foul),71,90
394,4,4:25.0,D. Waiters misses 2-pt jump shot from 17 ft,,71,90
395,4,4:25.0,Offensive rebound by Team,,71,90
396,4,4:25.0,R. McGruder enters the game for T. Johnson,,71,90
397,4,4:23.0,Turnover by J. Richardson (bad pass; steal by S. Adams),,71,90
398,4,4:21.0,,Shooting foul by J. Johnson (drawn by A. Roberson),71,90
399,4,4:21.0,,A. Roberson makes free throw 1 of 2,71,91
400,4,4:21.0,,A. Roberson misses free throw 2 of 2,71,91
401,4,4:20.0,Defensive rebound by H. Whiteside,,71,91
402,4,4:06.0,J. Johnson makes 2-pt layup from 2 ft,,73,91
403,4,3:49.0,,V. Oladipo makes 2-pt jump shot from 10 ft,73,93
404,4,3:32.0,J. Richardson makes 2-pt layup from 1 ft (assist by R. McGruder),,75,93
405,4,3:15.0,,V. Oladipo misses 2-pt jump shot from 7 ft,75,93
406,4,3:15.0,Defensive rebound by H. Whiteside,,75,93
407,4,3:11.0,Shooting foul by S. Adams (drawn by J. Johnson),,75,93
408,4,3:11.0,J. Johnson makes free throw 1 of 2,,76,93
409,4,3:11.0,,E. Freedom enters the game for S. Adams,76,93
410,4,3:11.0,D. Williams enters the game for J. Richardson,,76,93
411,4,3:11.0,W. Reed enters the game for H. Whiteside,,76,93
412,4,3:11.0,J. Johnson makes free throw 2 of 2,,77,93
413,4,2:57.0,,E. Freedom makes 2-pt jump shot from 12 ft (assist by S. Christon),77,95
414,4,2:43.0,W. Reed makes 2-pt layup from 2 ft (assist by D. Waiters),,79,95
415,4,2:30.0,,A. Roberson misses 2-pt layup from 3 ft,79,95
416,4,2:30.0,Defensive rebound by D. Williams,,79,95
417,4,2:21.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Johnson),,82,95
418,4,2:21.0,,Oklahoma City full timeout,82,95
419,4,2:21.0,,Á. Abrines enters the game for A. Roberson,82,95
420,4,1:59.0,,Á. Abrines misses 3-pt jump shot from 25 ft,82,95
421,4,1:57.0,Defensive rebound by R. McGruder,,82,95
422,4,1:57.0,Personal foul by V. Oladipo (drawn by R. McGruder),,82,95
423,4,1:57.0,R. McGruder misses free throw 1 of 2,,82,95
424,4,1:57.0,Offensive rebound by Team,,82,95
425,4,1:57.0,R. McGruder makes free throw 2 of 2,,83,95
426,4,1:45.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),83,97
427,4,1:31.0,D. Waiters misses 2-pt jump shot from 20 ft,,83,97
428,4,1:30.0,,Defensive rebound by E. Freedom,83,97
429,4,1:06.0,,D. Sabonis misses 2-pt jump shot from 7 ft,83,97
430,4,1:06.0,,Offensive rebound by Team,83,97
431,4,1:06.0,,Turnover by Team (shot clock),83,97
432,4,0:47.0,Shooting foul by D. Sabonis (drawn by J. Johnson),,83,97
433,4,0:47.0,J. Johnson makes free throw 1 of 2,,84,97
434,4,0:47.0,J. Johnson makes free throw 2 of 2,,85,97
435,4,0:24.0,,Á. Abrines misses 3-pt jump shot from 28 ft,85,97
436,4,0:23.0,Defensive rebound by W. Reed,,85,97
437,4,0:14.0,D. Waiters misses 3-pt jump shot from 25 ft,,85,97
438,4,0:13.0,,Defensive rebound by D. Sabonis,85,97
