,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
382,4,5:50.0,,F. Kaminsky misses free throw 2 of 2,74,79
383,4,5:50.0,Defensive rebound by M. Gortat,,74,79
384,4,5:50.0,M. Gortat enters the game for I. Mahinmi,,74,79
385,4,5:29.0,B. Beal makes 2-pt jump shot from 8 ft,,76,79
386,4,5:12.0,,K. Walker misses 2-pt jump shot from 18 ft,76,79
387,4,5:11.0,Defensive rebound by M. Gortat,,76,79
388,4,5:00.0,B. Beal misses 3-pt jump shot from 24 ft,,76,79
389,4,4:58.0,,Defensive rebound by F. Kaminsky,76,79
390,4,4:40.0,,N. Batum makes 2-pt jump shot from 17 ft (assist by K. Walker),76,81
391,4,4:25.0,Shooting foul by M. Kidd-Gilchrist (drawn by B. Beal),,76,81
392,4,4:25.0,B. Beal misses free throw 1 of 2,,76,81
393,4,4:25.0,Offensive rebound by Team,,76,81
394,4,4:25.0,J. Smith enters the game for B. Bogdanović,,76,81
395,4,4:25.0,,M. Williams enters the game for F. Kaminsky,76,81
396,4,4:25.0,B. Beal makes free throw 2 of 2,,77,81
397,4,4:12.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by N. Batum),77,84
398,4,3:55.0,M. Gortat misses 2-pt jump shot from 10 ft,,77,84
399,4,3:54.0,,Defensive rebound by C. Zeller,77,84
400,4,3:43.0,,Turnover by N. Batum (bad pass; steal by O. Porter),77,84
401,4,3:39.0,J. Wall misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,77,84
402,4,3:39.0,Offensive rebound by Team,,77,84
403,4,3:28.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Smith),,80,84
404,4,3:04.0,,N. Batum makes 2-pt layup from 2 ft,80,86
405,4,2:46.0,J. Smith misses 3-pt jump shot from 25 ft,,80,86
406,4,2:45.0,,Defensive rebound by M. Kidd-Gilchrist,80,86
407,4,2:26.0,,Shooting foul by B. Beal (drawn by K. Walker),80,86
408,4,2:26.0,Official timeout,,80,86
409,4,2:26.0,,K. Walker makes free throw 1 of 3,80,87
410,4,2:26.0,,K. Walker misses free throw 2 of 3,80,87
411,4,2:26.0,,Offensive rebound by Team,80,87
412,4,2:26.0,,K. Walker makes free throw 3 of 3,80,88
413,4,2:14.0,Shooting foul by M. Williams (drawn by J. Smith),,80,88
414,4,2:14.0,J. Smith misses free throw 1 of 2,,80,88
415,4,2:14.0,Offensive rebound by Team,,80,88
416,4,2:14.0,J. Smith makes free throw 2 of 2,,81,88
417,4,2:02.0,,N. Batum misses 2-pt jump shot from 13 ft,81,88
418,4,2:01.0,Defensive rebound by M. Gortat,,81,88
419,4,1:52.0,Shooting foul by C. Zeller (drawn by J. Wall),,81,88
420,4,1:52.0,J. Wall makes free throw 1 of 2,,82,88
421,4,1:52.0,J. Wall makes free throw 2 of 2,,83,88
422,4,1:32.0,,K. Walker makes 3-pt jump shot from 24 ft,83,91
423,4,1:23.0,J. Wall makes 3-pt jump shot from 25 ft,,86,91
424,4,1:07.0,,M. Williams makes 2-pt layup at rim (assist by N. Batum),86,93
425,4,1:07.0,Washington full timeout,,86,93
426,4,1:07.0,B. Bogdanović enters the game for J. Smith,,86,93
427,4,1:04.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,89,93
428,4,0:39.0,,K. Walker misses 2-pt jump shot from 12 ft,89,93
429,4,0:36.0,Defensive rebound by M. Gortat,,89,93
430,4,0:31.0,J. Wall misses 2-pt layup from 2 ft,,89,93
431,4,0:29.0,,Defensive rebound by Team,89,93
432,4,0:20.0,,Personal take foul by B. Beal (drawn by K. Walker),89,93
433,4,0:20.0,,Charlotte full timeout,89,93
434,4,0:20.0,K. Oubre enters the game for M. Gortat,,89,93
435,4,0:20.0,T. Satoranský enters the game for B. Bogdanović,,89,93
436,4,0:20.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,89,93
437,4,0:20.0,,F. Kaminsky enters the game for M. Williams,89,93
438,4,0:17.0,,Turnover by K. Walker (bad pass; steal by B. Beal),89,93
439,4,0:17.0,B. Beal makes 2-pt dunk at rim,,91,93
440,4,0:15.0,,Personal take foul by O. Porter (drawn by M. Belinelli),91,93
441,4,0:15.0,,M. Belinelli makes free throw 1 of 2,91,94
442,4,0:15.0,,M. Belinelli misses free throw 2 of 2,91,94
443,4,0:15.0,Defensive rebound by B. Beal,,91,94
444,4,0:15.0,Washington full timeout,,91,94
445,4,0:15.0,J. Smith enters the game for K. Oubre,,91,94
446,4,0:15.0,M. Gortat enters the game for T. Satoranský,,91,94
447,4,0:15.0,,M. Williams enters the game for F. Kaminsky,91,94
448,4,0:15.0,B. Bogdanović enters the game for J. Smith,,91,94
449,4,0:15.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,91,94
450,4,0:10.0,B. Beal misses 3-pt jump shot from 28 ft,,91,94
451,4,0:10.0,,Defensive rebound by M. Williams,91,94
452,4,0:10.0,,Personal take foul by B. Bogdanović (drawn by M. Williams),91,94
453,4,0:10.0,,M. Williams makes free throw 1 of 2,91,95
454,4,0:10.0,,M. Williams makes free throw 2 of 2,91,96
455,4,0:10.0,Washington full timeout,,91,96
456,4,0:09.0,Personal foul by N. Batum (drawn by O. Porter),,91,96
457,4,0:09.0,O. Porter makes free throw 1 of 2,,92,96
458,4,0:09.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,92,96
459,4,0:09.0,O. Porter makes free throw 2 of 2,,93,96
460,4,0:07.0,,Personal take foul by B. Bogdanović (drawn by M. Williams),93,96
461,4,0:07.0,,M. Williams makes free throw 1 of 2,93,97
462,4,0:07.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,93,97
463,4,0:07.0,,M. Williams makes free throw 2 of 2,93,98
464,4,0:02.0,J. Wall misses 3-pt jump shot from 25 ft,,93,98
465,4,0:00.0,,Defensive rebound by M. Williams,93,98
