,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
380,4,0:41.0,,Charlotte full timeout,110,99
381,4,0:41.0,,F. Kaminsky enters the game for M. Williams,110,99
382,4,0:38.0,,N. Batum misses 3-pt jump shot from 26 ft,110,99
383,4,0:36.0,Defensive rebound by J. Richardson,,110,99
384,4,0:35.0,Personal take foul by M. Kidd-Gilchrist (drawn by G. Dragić),,110,99
385,4,0:35.0,G. Dragić makes free throw 1 of 2,,111,99
386,4,0:35.0,G. Dragić makes free throw 2 of 2,,112,99
387,4,0:28.0,,K. Walker misses 3-pt jump shot from 30 ft,112,99
388,4,0:26.0,Defensive rebound by H. Whiteside,,112,99
389,4,0:04.0,Turnover by Team (shot clock),,112,99
