,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
392,4,5:06.0,,H. Barnes makes 2-pt jump shot from 6 ft,84,85
393,4,4:45.0,J. Johnson misses 2-pt jump shot from 14 ft,,84,85
394,4,4:43.0,Offensive rebound by R. Gobert,,84,85
395,4,4:41.0,R. Gobert makes 2-pt layup from 1 ft,,86,85
396,4,4:27.0,,Personal foul by J. Johnson (drawn by H. Barnes),86,85
397,4,4:27.0,,H. Barnes makes free throw 1 of 2,86,86
398,4,4:27.0,,H. Barnes makes free throw 2 of 2,86,87
399,4,4:11.0,Turnover by J. Ingles (step out of bounds),,86,87
400,4,3:55.0,,W. Matthews makes 2-pt jump shot from 4 ft,86,89
401,4,3:35.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hill),,89,89
402,4,3:09.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),89,91
403,4,3:09.0,,Shooting foul by R. Gobert (drawn by D. Powell),89,91
404,4,3:09.0,,D. Powell misses free throw 1 of 1,89,91
405,4,3:08.0,Defensive rebound by J. Johnson,,89,91
406,4,2:56.0,G. Hill misses 2-pt jump shot from 8 ft,,89,91
407,4,2:54.0,Offensive rebound by R. Gobert,,89,91
408,4,2:54.0,R. Gobert makes 2-pt layup from 2 ft,,91,91
409,4,2:51.0,,Dallas full timeout,91,91
410,4,2:40.0,,Turnover by H. Barnes (lost ball),91,91
411,4,2:24.0,G. Hayward misses 2-pt jump shot from 18 ft,,91,91
412,4,2:23.0,Offensive rebound by Team,,91,91
413,4,2:06.0,Shooting foul by D. Williams (drawn by G. Hill),,91,91
414,4,2:06.0,G. Hill makes free throw 1 of 2,,92,91
415,4,2:06.0,G. Hill makes free throw 2 of 2,,93,91
416,4,1:45.0,,J. Barea makes 2-pt jump shot from 18 ft,93,93
417,4,1:26.0,J. Johnson misses 3-pt jump shot from 26 ft,,93,93
418,4,1:23.0,,Defensive rebound by J. Barea,93,93
419,4,1:17.0,,Shooting foul by G. Hill (drawn by D. Williams),93,93
420,4,1:17.0,,D. Williams makes free throw 1 of 2,93,94
421,4,1:17.0,B. Diaw enters the game for G. Hill,,93,93
422,4,1:17.0,,D. Williams makes free throw 2 of 2,93,95
423,4,1:06.0,G. Hayward makes 3-pt jump shot from 24 ft,,96,95
424,4,0:52.0,,J. Barea misses 3-pt jump shot from 24 ft,96,95
425,4,0:51.0,Defensive rebound by R. Gobert,,96,95
426,4,0:36.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,98,95
427,4,0:36.0,,Dallas full timeout,98,95
428,4,0:36.0,,S. Curry enters the game for J. Barea,98,95
429,4,0:25.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Williams),98,98
430,4,0:25.0,Utah full timeout,,98,98
431,4,0:25.0,,D. Finney-Smith enters the game for D. Powell,98,98
432,4,0:03.0,G. Hayward misses 2-pt layup from 2 ft,,98,98
433,4,0:02.0,,Defensive rebound by D. Williams,98,98
434,4,0:00.0,,Turnover by D. Williams (bad pass),98,98
435,4,0:00.0,Utah full timeout,,98,98
436,4,0:00.0,,S. Mejri enters the game for S. Curry,98,98
437,4,0:00.0,,D. Powell enters the game for D. Finney-Smith,98,98
438,4,0:00.0,Utah full timeout,,98,98
439,4,0:00.0,Turnover by B. Diaw (bad pass; steal by S. Mejri),,98,98
440,1OT,4:47.0,B. Diaw makes 2-pt layup from 2 ft,,100,98
441,1OT,4:24.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Williams),100,100
442,1OT,4:00.0,J. Johnson misses 2-pt jump shot from 6 ft,,100,100
443,1OT,3:58.0,Offensive rebound by J. Johnson,,100,100
444,1OT,3:49.0,Personal foul by W. Matthews (drawn by B. Diaw),,100,100
445,1OT,3:41.0,Shooting foul by S. Curry (drawn by R. Gobert),,100,100
446,1OT,3:41.0,R. Gobert misses free throw 1 of 2,,100,100
447,1OT,3:41.0,Offensive rebound by Team,,100,100
448,1OT,3:41.0,R. Gobert makes free throw 2 of 2,,101,100
449,1OT,3:29.0,,H. Barnes misses 2-pt jump shot from 17 ft,101,100
450,1OT,3:28.0,Defensive rebound by G. Hayward,,101,100
451,1OT,3:18.0,G. Hayward misses 2-pt jump shot from 21 ft,,101,100
452,1OT,3:17.0,,Defensive rebound by D. Williams,101,100
453,1OT,3:04.0,,D. Powell makes 2-pt layup at rim (assist by D. Williams),101,102
454,1OT,3:04.0,,Shooting foul by R. Gobert (drawn by D. Powell),101,102
455,1OT,3:04.0,,D. Powell misses free throw 1 of 1,101,102
456,1OT,3:02.0,Defensive rebound by R. Gobert,,101,102
457,1OT,2:48.0,G. Hayward makes 2-pt layup from 2 ft,,103,102
458,1OT,2:35.0,,D. Williams makes 2-pt jump shot from 10 ft,103,104
459,1OT,2:35.0,,Shooting foul by J. Ingles (drawn by D. Williams),103,104
460,1OT,2:35.0,,D. Williams makes free throw 1 of 1,103,105
461,1OT,2:18.0,G. Hayward misses 2-pt jump shot from 20 ft,,103,105
462,1OT,2:18.0,Offensive rebound by R. Gobert,,103,105
463,1OT,2:15.0,R. Gobert misses 2-pt layup from 1 ft,,103,105
464,1OT,2:15.0,Offensive rebound by R. Gobert,,103,105
465,1OT,2:15.0,Shooting foul by D. Williams (drawn by R. Gobert),,103,105
466,1OT,2:15.0,R. Gobert misses free throw 1 of 2,,103,105
467,1OT,2:15.0,Offensive rebound by Team,,103,105
468,1OT,2:15.0,R. Gobert makes free throw 2 of 2,,104,105
469,1OT,2:05.0,,D. Williams makes 2-pt jump shot from 9 ft,104,107
470,1OT,1:51.0,R. Gobert misses 2-pt layup from 2 ft,,104,107
471,1OT,1:50.0,Offensive rebound by R. Gobert,,104,107
472,1OT,1:50.0,Personal foul by W. Matthews (drawn by R. Gobert),,104,107
473,1OT,1:50.0,R. Gobert misses free throw 1 of 2,,104,107
474,1OT,1:50.0,Offensive rebound by Team,,104,107
475,1OT,1:50.0,R. Gobert misses free throw 2 of 2,,104,107
476,1OT,1:50.0,Offensive rebound by R. Gobert,,104,107
477,1OT,1:47.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by R. Gobert),,107,107
478,1OT,1:36.0,,D. Williams misses 2-pt jump shot from 16 ft,107,107
479,1OT,1:35.0,Defensive rebound by Team,,107,107
480,1OT,1:35.0,,Loose ball foul by D. Powell (drawn by J. Ingles),107,107
481,1OT,1:35.0,J. Ingles makes free throw 1 of 2,,108,107
482,1OT,1:35.0,J. Ingles makes free throw 2 of 2,,109,107
483,1OT,1:19.0,,W. Matthews misses 3-pt jump shot from 25 ft,109,107
484,1OT,1:18.0,,Offensive rebound by Team,109,107
485,1OT,1:16.0,,Dallas full timeout,109,107
486,1OT,1:16.0,,D. Nowitzki enters the game for D. Powell,109,107
487,1OT,0:57.0,,S. Curry misses 2-pt jump shot from 16 ft,109,107
488,1OT,0:55.0,Defensive rebound by J. Ingles,,109,107
489,1OT,0:32.0,Turnover by Team (shot clock),,109,107
490,1OT,0:25.0,,D. Williams misses 2-pt layup from 2 ft,109,107
491,1OT,0:23.0,Defensive rebound by R. Gobert,,109,107
492,1OT,0:22.0,Personal take foul by S. Curry (drawn by R. Gobert),,109,107
493,1OT,0:22.0,R. Gobert makes free throw 1 of 2,,110,107
494,1OT,0:22.0,R. Gobert misses free throw 2 of 2,,110,107
495,1OT,0:22.0,,Defensive rebound by W. Matthews,110,107
496,1OT,0:22.0,,Dallas full timeout,110,107
497,1OT,0:22.0,,S. Mejri enters the game for S. Curry,110,107
498,1OT,0:22.0,,S. Curry enters the game for H. Barnes,110,107
499,1OT,0:22.0,,D. Powell enters the game for S. Mejri,110,107
500,1OT,0:11.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,110,107
501,1OT,0:11.0,Defensive rebound by R. Gobert,,110,107
502,1OT,0:10.0,Personal take foul by S. Curry (drawn by R. Gobert),,110,107
503,1OT,0:10.0,R. Gobert makes free throw 1 of 2,,111,107
504,1OT,0:10.0,,H. Barnes enters the game for S. Curry,111,107
505,1OT,0:10.0,,S. Mejri enters the game for D. Nowitzki,111,107
506,1OT,0:10.0,,S. Curry enters the game for S. Mejri,112,107
507,1OT,0:10.0,,D. Nowitzki enters the game for D. Powell,112,107
508,1OT,0:10.0,R. Gobert makes free throw 2 of 2,,112,107
509,1OT,0:10.0,,Dallas full timeout,112,107
510,1OT,0:07.0,,H. Barnes misses 3-pt jump shot from 24 ft,112,107
511,1OT,0:06.0,Defensive rebound by J. Ingles,,112,107
