,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
383,4,5:30.0,Offensive rebound by Team,,107,99
384,4,5:30.0,J. Grant makes free throw 2 of 2,,108,99
385,4,5:11.0,,A. Davis misses 2-pt jump shot from 10 ft,108,99
386,4,5:10.0,Defensive rebound by R. Westbrook,,108,99
387,4,4:49.0,R. Westbrook makes 2-pt jump shot from 16 ft,,110,99
388,4,4:35.0,,T. Jones misses 3-pt jump shot from 27 ft,110,99
389,4,4:34.0,,Offensive rebound by A. Davis,110,99
390,4,4:33.0,,A. Davis misses 2-pt layup from 2 ft,110,99
391,4,4:31.0,Defensive rebound by J. Lauvergne,,110,99
392,4,4:09.0,Á. Abrines misses 3-pt jump shot from 25 ft,,110,99
393,4,4:09.0,,Defensive rebound by Team,110,99
394,4,4:09.0,E. Freedom enters the game for J. Lauvergne,,110,99
395,4,4:09.0,A. Roberson enters the game for J. Grant,,110,99
396,4,4:00.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),110,101
397,4,3:41.0,E. Freedom misses 2-pt jump shot from 17 ft,,110,101
398,4,3:40.0,,Defensive rebound by J. Holiday,110,101
399,4,3:33.0,,J. Holiday misses 3-pt jump shot from 27 ft,110,101
400,4,3:32.0,Defensive rebound by A. Roberson,,110,101
401,4,3:32.0,Oklahoma City full timeout,,110,101
402,4,3:32.0,,L. Galloway enters the game for B. Hield,110,101
403,4,3:18.0,R. Westbrook makes 2-pt jump shot from 16 ft,,112,101
404,4,3:05.0,,T. Jones misses 2-pt jump shot from 5 ft,112,101
405,4,3:04.0,,Offensive rebound by Team,112,101
406,4,3:04.0,Loose ball foul by A. Roberson (drawn by A. Davis),,112,101
407,4,2:58.0,,J. Holiday misses 2-pt jump shot from 16 ft,112,101
408,4,2:55.0,Defensive rebound by Á. Abrines,,112,101
409,4,2:41.0,R. Westbrook makes 2-pt jump shot from 20 ft,,114,101
410,4,2:33.0,,T. Frazier misses 2-pt jump shot from 3 ft (block by S. Adams),114,101
411,4,2:33.0,,Offensive rebound by Team,114,101
412,4,2:30.0,,J. Holiday makes 2-pt layup from 1 ft (assist by T. Frazier),114,103
413,4,2:26.0,Personal take foul by T. Frazier (drawn by R. Westbrook),,114,103
414,4,2:26.0,R. Westbrook makes free throw 1 of 2,,115,103
415,4,2:26.0,R. Westbrook makes free throw 2 of 2,,116,103
416,4,2:17.0,,T. Jones makes 2-pt layup from 3 ft,116,105
417,4,1:57.0,R. Westbrook misses 2-pt jump shot from 16 ft,,116,105
418,4,1:56.0,Offensive rebound by S. Adams,,116,105
419,4,1:39.0,R. Westbrook misses 2-pt jump shot from 20 ft,,116,105
420,4,1:38.0,,Defensive rebound by A. Davis,116,105
421,4,1:22.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Holiday),116,108
422,4,1:03.0,R. Westbrook makes 3-pt jump shot from 27 ft (assist by Á. Abrines),,119,108
423,4,1:03.0,,New Orleans full timeout,119,108
424,4,1:03.0,J. Grant enters the game for E. Freedom,,119,108
425,4,0:58.0,,A. Davis makes 2-pt jump shot from 8 ft,119,110
426,4,0:42.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,121,110
427,4,0:25.0,,A. Davis misses 2-pt jump shot from 13 ft (block by A. Roberson),121,110
428,4,0:24.0,Defensive rebound by R. Westbrook,,121,110
429,4,0:05.0,Á. Abrines misses 3-pt jump shot from 24 ft,,121,110
430,4,0:04.0,,Defensive rebound by A. Davis,121,110
431,4,0:00.0,,T. Frazier misses 3-pt jump shot from 34 ft,121,110
432,4,0:00.0,,Offensive rebound by Team,121,110
