,QUARTER,TIME_REMAINING,PORTLAND_ACTION,TORONTO_ACTION,PORTLAND_SCORE,TORONTO_SCORE
381,4,5:07.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),,94,98
382,4,4:48.0,,C. Joseph misses 2-pt layup from 3 ft,94,98
383,4,4:48.0,Defensive rebound by D. Lillard,,94,98
384,4,4:41.0,J. Nurkić makes 2-pt hook shot from 2 ft (assist by A. Crabbe),,96,98
385,4,4:41.0,Shooting foul by S. Ibaka (drawn by J. Nurkić),,96,98
386,4,4:41.0,Official timeout,,96,98
387,4,4:41.0,J. Nurkić misses free throw 1 of 1,,96,98
388,4,4:41.0,,D. Carroll enters the game for P. Patterson,96,98
389,4,4:40.0,,Defensive rebound by D. DeRozan,96,98
390,4,4:24.0,,Personal foul by M. Harkless (drawn by D. DeRozan),96,98
391,4,4:24.0,C. McCollum enters the game for J. Nurkić,,96,98
392,4,4:12.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by P. Tucker),96,100
393,4,3:59.0,Offensive foul by A. Aminu (drawn by C. Joseph),,96,100
394,4,3:59.0,Turnover by A. Aminu (offensive foul),,96,100
395,4,3:44.0,,S. Ibaka makes 2-pt jump shot from 12 ft,96,102
396,4,3:28.0,C. McCollum misses 2-pt jump shot from 14 ft,,96,102
397,4,3:27.0,,Defensive rebound by D. DeRozan,96,102
398,4,3:16.0,,Shooting foul by C. McCollum (drawn by D. DeRozan),96,102
399,4,3:16.0,,D. DeRozan makes free throw 1 of 2,96,103
400,4,3:16.0,,D. DeRozan makes free throw 2 of 2,96,104
401,4,3:00.0,Shooting foul by C. Joseph (drawn by D. Lillard),,96,104
402,4,3:00.0,D. Lillard makes free throw 1 of 2,,97,104
403,4,3:00.0,D. Lillard makes free throw 2 of 2,,98,104
404,4,2:41.0,,Shooting foul by D. Lillard (drawn by C. Joseph),98,104
405,4,2:41.0,,C. Joseph makes 2-pt layup from 2 ft,98,106
406,4,2:41.0,,Toronto full timeout,98,106
407,4,2:41.0,,C. Joseph makes free throw 1 of 1,98,107
408,4,2:28.0,Personal foul by D. DeRozan (drawn by C. McCollum),,98,107
409,4,2:28.0,C. McCollum makes free throw 1 of 2,,99,107
410,4,2:28.0,C. McCollum makes free throw 2 of 2,,100,107
411,4,2:13.0,,C. Joseph misses 2-pt jump shot from 14 ft,100,107
412,4,2:12.0,Defensive rebound by Team,,100,107
413,4,2:12.0,,Loose ball foul by P. Tucker (drawn by A. Crabbe),100,107
414,4,2:12.0,A. Crabbe makes free throw 1 of 2,,101,107
415,4,2:12.0,A. Crabbe makes free throw 2 of 2,,102,107
416,4,1:56.0,,S. Ibaka misses 2-pt hook shot from 10 ft,102,107
417,4,1:55.0,Defensive rebound by A. Aminu,,102,107
418,4,1:42.0,D. Lillard makes 2-pt layup from 3 ft,,104,107
419,4,1:25.0,,D. DeRozan makes 2-pt jump shot from 18 ft,104,109
420,4,1:19.0,D. Lillard misses 2-pt jump shot from 4 ft,,104,109
421,4,1:19.0,,Defensive rebound by S. Ibaka,104,109
422,4,0:57.0,,D. Carroll misses 2-pt jump shot from 22 ft,104,109
423,4,0:57.0,Defensive rebound by C. McCollum,,104,109
424,4,0:48.0,C. McCollum misses 2-pt jump shot from 4 ft,,104,109
425,4,0:48.0,,Defensive rebound by D. DeRozan,104,109
426,4,0:43.0,,D. DeRozan misses 2-pt layup from 2 ft (block by A. Crabbe),104,109
427,4,0:43.0,,Offensive rebound by Team,104,109
428,4,0:30.0,,Shooting foul by A. Aminu (drawn by D. DeRozan),104,109
429,4,0:30.0,,D. DeRozan makes free throw 1 of 2,104,110
430,4,0:30.0,J. Nurkić enters the game for D. Lillard,,104,110
431,4,0:30.0,M. Leonard enters the game for M. Harkless,,104,111
432,4,0:30.0,D. Lillard enters the game for J. Nurkić,,104,111
433,4,0:30.0,,D. DeRozan makes free throw 2 of 2,104,111
434,4,0:30.0,Portland full timeout,,104,111
435,4,0:25.0,C. McCollum makes 2-pt jump shot from 13 ft,,106,111
436,4,0:23.0,,Personal take foul by D. Lillard (drawn by D. DeRozan),106,111
437,4,0:23.0,,D. DeRozan makes free throw 1 of 2,106,112
438,4,0:23.0,,D. DeRozan misses free throw 2 of 2,106,112
439,4,0:23.0,Defensive rebound by J. Nurkić,,106,112
440,4,0:23.0,Portland full timeout,,106,112
441,4,0:23.0,J. Nurkić enters the game for D. Lillard,,106,112
442,4,0:23.0,D. Lillard enters the game for J. Nurkić,,106,112
443,4,0:08.0,C. McCollum misses 2-pt jump shot from 4 ft,,106,112
444,4,0:08.0,,Defensive rebound by S. Ibaka,106,112
