,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
372,4,9:08.0,G. Henderson makes 2-pt jump shot from 20 ft,,92,87
373,4,8:49.0,,G. Monroe makes 2-pt layup at rim (assist by M. Teletović),92,89
374,4,8:34.0,Turnover by R. Covington (bad pass),,92,89
375,4,8:21.0,,J. Parker misses 2-pt jump shot from 10 ft,92,89
376,4,8:20.0,,Offensive rebound by G. Monroe,92,89
377,4,8:20.0,,G. Monroe makes 2-pt layup at rim,92,91
378,4,8:09.0,Shooting block foul by M. Dellavedova (drawn by N. Noel),,92,91
379,4,8:09.0,N. Noel makes free throw 1 of 2,,93,91
380,4,8:09.0,N. Noel makes free throw 2 of 2,,94,91
381,4,7:54.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),94,94
382,4,7:34.0,Turnover by G. Henderson (bad pass; steal by M. Brogdon),,94,94
383,4,7:21.0,,J. Parker misses 3-pt jump shot from 26 ft,94,94
384,4,7:21.0,Defensive rebound by Team,,94,94
385,4,7:21.0,N. Stauskas enters the game for G. Henderson,,94,94
386,4,7:21.0,R. Holmes enters the game for N. Noel,,94,94
387,4,7:03.0,D. Šarić makes 2-pt jump shot from 6 ft,,96,94
388,4,6:48.0,,G. Monroe misses 2-pt jump shot from 5 ft,96,94
389,4,6:47.0,Defensive rebound by R. Holmes,,96,94
390,4,6:23.0,D. Šarić misses 3-pt jump shot from 24 ft,,96,94
391,4,6:22.0,Offensive rebound by R. Covington,,96,94
392,4,6:16.0,Personal foul by M. Brogdon (drawn by D. Šarić),,96,94
393,4,6:16.0,,G. Antetokounmpo enters the game for M. Teletović,96,94
394,4,6:16.0,T. Luwawu-Cabarrot enters the game for R. Covington,,96,94
395,4,6:04.0,N. Stauskas misses 3-pt jump shot from 27 ft,,96,94
396,4,6:01.0,,Defensive rebound by Team,96,94
397,4,5:56.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by G. Monroe),96,97
398,4,5:41.0,Shooting foul by J. Parker (drawn by D. Šarić),,96,97
399,4,5:41.0,Official timeout,,96,97
400,4,5:41.0,D. Šarić makes free throw 1 of 2,,97,97
401,4,5:41.0,D. Šarić makes free throw 2 of 2,,98,97
402,4,5:19.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,98,97
403,4,5:18.0,Defensive rebound by R. Holmes,,98,97
404,4,5:04.0,R. Holmes misses 3-pt jump shot from 26 ft,,98,97
405,4,5:03.0,,Defensive rebound by M. Brogdon,98,97
406,4,4:44.0,,G. Antetokounmpo makes 2-pt layup at rim,98,99
407,4,4:26.0,D. Šarić misses 2-pt jump shot from 2 ft,,98,99
408,4,4:25.0,Offensive rebound by Team,,98,99
409,4,4:25.0,T. McConnell enters the game for N. Stauskas,,98,99
410,4,4:25.0,R. Covington enters the game for R. Holmes,,98,99
411,4,4:25.0,N. Noel enters the game for S. Rodríguez,,98,99
412,4,4:25.0,E. İlyasova enters the game for T. Luwawu-Cabarrot,,98,99
413,4,4:25.0,G. Henderson enters the game for D. Šarić,,98,99
414,4,4:15.0,Personal block foul by M. Brogdon (drawn by G. Henderson),,98,99
415,4,4:15.0,G. Henderson makes free throw 1 of 2,,99,99
416,4,4:15.0,G. Henderson makes free throw 2 of 2,,100,99
417,4,4:01.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,100,99
418,4,4:00.0,Defensive rebound by E. İlyasova,,100,99
419,4,3:48.0,Turnover by G. Henderson (lost ball),,100,99
420,4,3:39.0,,G. Antetokounmpo makes 2-pt jump shot from 4 ft (assist by M. Dellavedova),100,101
421,4,3:39.0,,Shooting foul by N. Noel (drawn by G. Antetokounmpo),100,101
422,4,3:39.0,,G. Antetokounmpo makes free throw 1 of 1,100,102
423,4,3:27.0,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),,102,102
424,4,3:13.0,,M. Dellavedova misses 2-pt jump shot from 4 ft (block by N. Noel),102,102
425,4,3:11.0,Defensive rebound by R. Covington,,102,102
426,4,2:56.0,G. Henderson makes 2-pt jump shot from 13 ft,,104,102
427,4,2:56.0,,Milwaukee full timeout,104,102
428,4,2:56.0,,T. Snell enters the game for M. Brogdon,104,102
429,4,2:42.0,,Personal foul by R. Covington (drawn by G. Antetokounmpo),104,102
430,4,2:33.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Monroe),104,105
431,4,2:09.0,R. Covington makes 2-pt jump shot from 4 ft,,106,105
432,4,1:47.0,,J. Parker makes 2-pt jump shot from 11 ft,106,107
433,4,1:40.0,Turnover by R. Covington (bad pass),,106,107
434,4,1:18.0,,G. Monroe makes 2-pt layup at rim (assist by M. Dellavedova),106,109
435,4,1:15.0,Philadelphia full timeout,,106,109
436,4,1:10.0,Turnover by E. İlyasova (bad pass),,106,109
437,4,0:53.0,,M. Dellavedova misses 2-pt hook shot from 7 ft,106,109
438,4,0:51.0,Defensive rebound by R. Covington,,106,109
439,4,0:45.0,,Loose ball foul by J. Parker (drawn by R. Covington),106,109
440,4,0:45.0,R. Covington makes free throw 1 of 2,,107,109
441,4,0:45.0,R. Covington makes free throw 2 of 2,,108,109
442,4,0:45.0,,Milwaukee full timeout,108,109
443,4,0:43.0,,Turnover by M. Dellavedova (bad pass),108,109
444,4,0:36.0,Personal foul by T. Snell (drawn by N. Noel),,108,109
445,4,0:36.0,N. Noel makes free throw 1 of 2,,109,109
446,4,0:36.0,N. Noel makes free throw 2 of 2,,110,109
447,4,0:36.0,,Milwaukee full timeout,110,109
448,4,0:36.0,,Turnover by G. Monroe (bad pass),110,109
449,4,0:16.0,N. Noel makes 2-pt jump shot from 12 ft (assist by T. McConnell),,112,109
450,4,0:09.0,,G. Antetokounmpo misses 3-pt jump shot from 24 ft,112,109
451,4,0:08.0,Defensive rebound by E. İlyasova,,112,109
452,4,0:08.0,Personal foul by M. Dellavedova (drawn by E. İlyasova),,112,109
453,4,0:08.0,E. İlyasova makes free throw 1 of 2,,113,109
454,4,0:08.0,E. İlyasova makes free throw 2 of 2,,114,109
455,4,0:00.0,,J. Parker misses 3-pt jump shot from 26 ft,114,109
456,4,0:00.0,Defensive rebound by N. Noel,,114,109
