,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
388,4,5:39.0,,Shooting foul by T. Johnson (drawn by D. Wade),89,93
389,4,5:39.0,,Chicago full timeout,89,93
390,4,5:39.0,,D. Wade makes free throw 1 of 2,89,94
391,4,5:39.0,,T. Gibson enters the game for N. Mirotić,89,93
392,4,5:39.0,G. Dragić enters the game for W. Ellington,,89,93
393,4,5:39.0,H. Whiteside enters the game for W. Reed,,89,93
394,4,5:39.0,,D. Wade makes free throw 2 of 2,89,95
395,4,5:24.0,D. Williams makes 2-pt jump shot from 10 ft (assist by T. Johnson),,91,95
396,4,5:07.0,,D. Wade misses 2-pt jump shot from 22 ft,91,95
397,4,5:05.0,Defensive rebound by G. Dragić,,91,95
398,4,4:56.0,G. Dragić makes 2-pt jump shot from 21 ft,,93,95
399,4,4:33.0,,J. Butler makes 2-pt jump shot from 12 ft,93,97
400,4,4:20.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by G. Dragić),,96,97
401,4,3:58.0,,J. Butler makes 2-pt layup from 3 ft,96,99
402,4,3:58.0,,Shooting foul by H. Whiteside (drawn by J. Butler),96,99
403,4,3:58.0,,D. McDermott enters the game for D. Wade,96,99
404,4,3:58.0,,J. Butler makes free throw 1 of 1,96,100
405,4,3:41.0,Turnover by J. Richardson (lost ball; steal by J. Butler),,96,100
406,4,3:36.0,,Shooting foul by G. Dragić (drawn by J. Butler),96,100
407,4,3:36.0,,J. Butler misses free throw 1 of 2,96,100
408,4,3:36.0,,Offensive rebound by Team,96,100
409,4,3:36.0,,J. Butler makes free throw 2 of 2,96,101
410,4,3:33.0,Miami full timeout,,96,101
411,4,3:33.0,,D. Wade enters the game for D. McDermott,96,101
412,4,3:33.0,J. McRoberts enters the game for D. Williams,,96,101
413,4,3:14.0,Personal foul by J. Butler (drawn by G. Dragić),,96,101
414,4,2:58.0,H. Whiteside misses 2-pt jump shot from 15 ft,,96,101
415,4,2:57.0,,Defensive rebound by T. Gibson,96,101
416,4,2:38.0,,R. Rondo misses 2-pt jump shot from 21 ft,96,101
417,4,2:37.0,Defensive rebound by J. Richardson,,96,101
418,4,2:25.0,Turnover by H. Whiteside (traveling),,96,101
419,4,2:08.0,,Turnover by J. Butler (bad pass; steal by H. Whiteside),96,101
420,4,2:04.0,G. Dragić makes 2-pt layup from 3 ft (assist by T. Johnson),,98,101
421,4,1:40.0,,R. Rondo misses 3-pt jump shot from 23 ft,98,101
422,4,1:39.0,Defensive rebound by J. Richardson,,98,101
423,4,1:21.0,G. Dragić misses 2-pt jump shot from 16 ft,,98,101
424,4,1:20.0,,Defensive rebound by J. Butler,98,101
425,4,1:06.0,,Offensive foul by T. Gibson (drawn by T. Johnson),98,101
426,4,1:06.0,,Turnover by T. Gibson (offensive foul),98,101
427,4,1:06.0,Miami full timeout,,98,101
428,4,0:47.0,Turnover by J. McRoberts (lost ball),,98,101
429,4,0:47.0,,D. McDermott enters the game for R. Rondo,98,101
430,4,0:28.0,,D. Wade misses 2-pt jump shot from 19 ft,98,101
431,4,0:27.0,Defensive rebound by J. McRoberts,,98,101
432,4,0:13.0,H. Whiteside makes 2-pt jump shot from 5 ft (assist by J. Richardson),,100,101
433,4,0:11.0,,Personal foul by T. Johnson (drawn by J. Butler),100,101
434,4,0:11.0,,J. Butler makes free throw 1 of 2,100,102
435,4,0:11.0,,R. Rondo enters the game for D. McDermott,100,102
436,4,0:11.0,,J. Butler makes free throw 2 of 2,100,103
437,4,0:11.0,Miami full timeout,,100,103
438,4,0:11.0,Miami full timeout,,100,103
439,4,0:08.0,Personal foul by D. Wade (drawn by G. Dragić),,100,103
440,4,0:03.0,Turnover by G. Dragić (lost ball; steal by J. Butler),,100,103
441,4,0:00.0,,Personal take foul by J. McRoberts (drawn by J. Butler),100,103
442,4,0:00.0,,J. Butler makes free throw 1 of 2,100,104
443,4,0:00.0,,J. Butler makes free throw 2 of 2,100,105
