,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
393,4,3:48.0,,L. Deng enters the game for T. Mozgov,92,92
394,4,3:48.0,,L. Williams makes free throw 2 of 2,92,93
395,4,3:33.0,G. Hayward misses 3-pt jump shot from 26 ft,,92,93
396,4,3:31.0,,Defensive rebound by J. Randle,92,93
397,4,3:12.0,,L. Williams misses 3-pt jump shot from 25 ft,92,93
398,4,3:08.0,,Offensive rebound by J. Randle,92,93
399,4,3:08.0,,J. Randle misses 2-pt layup from 1 ft,92,93
400,4,3:06.0,Defensive rebound by R. Gobert,,92,93
401,4,2:58.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by G. Hayward),,95,93
402,4,2:30.0,,D. Russell makes 2-pt jump shot from 22 ft,95,95
403,4,2:12.0,Shooting foul by B. Ingram (drawn by G. Hayward),,95,95
404,4,2:12.0,G. Hayward makes free throw 1 of 2,,96,95
405,4,2:12.0,,LA Lakers full timeout,96,95
406,4,2:12.0,G. Hayward makes free throw 2 of 2,,97,95
407,4,1:58.0,,J. Randle makes 2-pt jump shot from 6 ft (assist by L. Williams),97,97
408,4,1:33.0,B. Diaw misses 2-pt jump shot from 20 ft,,97,97
409,4,1:32.0,,Defensive rebound by D. Russell,97,97
410,4,1:09.0,,J. Randle makes 2-pt jump shot from 4 ft (assist by D. Russell),97,99
411,4,1:09.0,Utah full timeout,,97,99
412,4,1:09.0,,N. Young enters the game for L. Williams,97,99
413,4,1:09.0,J. Johnson enters the game for B. Diaw,,97,99
414,4,1:00.0,G. Hayward misses 3-pt jump shot from 24 ft,,97,99
415,4,0:58.0,Offensive rebound by R. Gobert,,97,99
416,4,0:57.0,R. Gobert makes 2-pt layup from 2 ft,,99,99
417,4,0:57.0,,LA Lakers full timeout,99,99
418,4,0:57.0,,L. Williams enters the game for B. Ingram,99,99
419,4,0:33.0,,L. Williams misses 2-pt jump shot from 8 ft,99,99
420,4,0:33.0,,Offensive rebound by Team,99,99
421,4,0:33.0,,Turnover by Team (shot clock),99,99
422,4,0:33.0,,B. Ingram enters the game for L. Williams,99,99
423,4,0:22.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by S. Mack),,102,99
424,4,0:22.0,,LA Lakers full timeout,102,99
425,4,0:22.0,,L. Williams enters the game for B. Ingram,102,99
426,4,0:14.0,,Shooting foul by R. Gobert (drawn by J. Randle),102,99
427,4,0:14.0,,J. Randle makes free throw 1 of 2,102,100
428,4,0:14.0,,J. Randle misses free throw 2 of 2,102,100
429,4,0:14.0,D. Favors enters the game for S. Mack,,102,100
430,4,0:14.0,,B. Ingram enters the game for L. Williams,102,100
431,4,0:13.0,Defensive rebound by R. Gobert,,102,100
432,4,0:13.0,Personal take foul by L. Deng (drawn by R. Gobert),,102,100
433,4,0:13.0,R. Gobert misses free throw 1 of 2,,102,100
434,4,0:13.0,Offensive rebound by Team,,102,100
435,4,0:13.0,R. Gobert misses free throw 2 of 2,,102,100
436,4,0:13.0,S. Mack enters the game for D. Favors,,102,100
437,4,0:13.0,,L. Williams enters the game for B. Ingram,102,100
438,4,0:12.0,,Defensive rebound by L. Deng,102,100
439,4,0:03.0,,D. Russell misses 3-pt jump shot from 26 ft,102,100
440,4,0:00.0,,Offensive rebound by Team,102,100
