,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
387,4,0:27.0,,E. Turner enters the game for E. Davis,104,109
388,4,0:27.0,J. Ingles enters the game for B. Diaw,,104,109
389,4,0:27.0,D. Exum enters the game for R. Gobert,,104,109
390,4,0:24.0,,Personal take foul by J. Ingles (drawn by C. McCollum),104,109
391,4,0:24.0,,C. McCollum makes free throw 1 of 2,104,110
392,4,0:24.0,R. Gobert enters the game for D. Exum,,104,110
393,4,0:24.0,T. Lyles enters the game for J. Ingles,,104,110
394,4,0:24.0,,M. Harkless enters the game for A. Crabbe,104,110
395,4,0:24.0,,E. Davis enters the game for E. Turner,104,110
396,4,0:24.0,,C. McCollum makes free throw 2 of 2,104,111
397,4,0:15.0,R. Gobert misses 2-pt jump shot from 3 ft,,104,111
398,4,0:15.0,Offensive rebound by R. Gobert,,104,111
399,4,0:12.0,Turnover by R. Gobert (lost ball; steal by A. Aminu),,104,111
400,4,0:10.0,,Personal foul by R. Hood (drawn by D. Lillard),104,111
401,4,0:10.0,,D. Lillard makes free throw 1 of 2,104,112
402,4,0:10.0,,D. Lillard makes free throw 2 of 2,104,113
403,4,0:04.0,G. Hill misses 3-pt jump shot from 23 ft,,104,113
404,4,0:03.0,,Defensive rebound by D. Lillard,104,113
