,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
381,4,6:31.0,,Offensive rebound by Team,70,82
382,4,6:31.0,,N. Noel enters the game for S. Mejri,70,82
383,4,6:31.0,,H. Barnes makes free throw 2 of 2,70,83
384,4,6:15.0,T. Gibson makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,72,83
385,4,5:46.0,,H. Barnes makes 2-pt layup from 2 ft (assist by J. Barea),72,85
386,4,5:34.0,Personal foul by N. Noel (drawn by R. Westbrook),,72,85
387,4,5:27.0,V. Oladipo makes 2-pt jump shot from 10 ft,,74,85
388,4,5:00.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,74,88
389,4,4:49.0,R. Westbrook misses 3-pt jump shot from 27 ft,,74,88
390,4,4:47.0,Offensive rebound by Team,,74,88
391,4,4:39.0,R. Westbrook makes 2-pt jump shot from 18 ft (assist by V. Oladipo),,76,88
392,4,4:26.0,,Offensive foul by N. Noel (drawn by T. Gibson),76,88
393,4,4:26.0,,Turnover by N. Noel (offensive foul),76,88
394,4,4:17.0,R. Westbrook makes 2-pt jump shot from 13 ft,,78,88
395,4,3:59.0,,W. Matthews misses 3-pt jump shot from 24 ft,78,88
396,4,3:58.0,Defensive rebound by V. Oladipo,,78,88
397,4,3:48.0,R. Westbrook misses 3-pt jump shot from 25 ft,,78,88
398,4,3:47.0,,Defensive rebound by Y. Ferrell,78,88
399,4,3:31.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,78,91
400,4,3:30.0,Oklahoma City full timeout,,78,91
401,4,3:22.0,R. Westbrook makes 2-pt dunk at rim,,80,91
402,4,2:56.0,,W. Matthews misses 3-pt jump shot from 24 ft,80,91
403,4,2:55.0,Defensive rebound by S. Adams,,80,91
404,4,2:46.0,R. Westbrook misses 2-pt jump shot from 6 ft,,80,91
405,4,2:45.0,Offensive rebound by T. Gibson,,80,91
406,4,2:39.0,V. Oladipo misses 3-pt jump shot from 25 ft,,80,91
407,4,2:38.0,Offensive rebound by T. Gibson,,80,91
408,4,2:34.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by T. Gibson),,83,91
409,4,2:04.0,,W. Matthews misses 3-pt jump shot from 25 ft,83,91
410,4,2:03.0,,Offensive rebound by H. Barnes,83,91
411,4,2:01.0,,Turnover by H. Barnes (bad pass; steal by S. Adams),83,91
412,4,1:50.0,R. Westbrook misses 3-pt jump shot from 24 ft,,83,91
413,4,1:49.0,Offensive rebound by S. Adams,,83,91
414,4,1:49.0,S. Adams makes 2-pt layup from 1 ft,,85,91
415,4,1:49.0,,Dallas full timeout,85,91
416,4,1:49.0,,D. Nowitzki enters the game for N. Noel,85,91
417,4,1:49.0,J. Grant enters the game for S. Adams,,85,91
418,4,1:33.0,,H. Barnes misses 2-pt jump shot from 2 ft,85,91
419,4,1:31.0,Defensive rebound by A. Roberson,,85,91
420,4,1:26.0,Shooting foul by Y. Ferrell (drawn by R. Westbrook),,85,91
421,4,1:26.0,R. Westbrook makes 2-pt jump shot from 8 ft,,87,91
422,4,1:26.0,R. Westbrook makes free throw 1 of 1,,88,91
423,4,1:04.0,,J. Barea misses 3-pt jump shot from 26 ft (block by T. Gibson),88,91
424,4,1:03.0,Defensive rebound by R. Westbrook,,88,91
425,4,0:58.0,R. Westbrook misses 3-pt jump shot from 25 ft,,88,91
426,4,0:57.0,Offensive rebound by Team,,88,91
427,4,0:52.0,R. Westbrook makes 2-pt jump shot from 10 ft,,90,91
428,4,0:32.0,,H. Barnes misses 2-pt jump shot from 13 ft,90,91
429,4,0:31.0,Defensive rebound by V. Oladipo,,90,91
430,4,0:20.0,R. Westbrook misses 2-pt jump shot from 19 ft,,90,91
431,4,0:19.0,,Defensive rebound by D. Nowitzki,90,91
432,4,0:14.0,,Dallas full timeout,90,91
433,4,0:14.0,,D. Harris enters the game for D. Nowitzki,90,91
434,4,0:13.0,,Turnover by D. Harris (bad pass),90,91
435,4,0:13.0,,N. Noel enters the game for J. Barea,90,91
436,4,0:13.0,,D. Finney-Smith enters the game for D. Harris,90,91
437,4,0:13.0,S. Adams enters the game for A. Roberson,,90,91
438,4,0:13.0,D. McDermott enters the game for J. Grant,,90,91
439,4,0:07.0,R. Westbrook makes 2-pt jump shot from 16 ft,,92,91
440,4,0:01.0,,H. Barnes misses 3-pt jump shot from 27 ft,92,91
441,4,0:00.0,,Offensive rebound by Team,92,91
