,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
392,4,4:29.0,,J. Holiday misses 3-pt jump shot from 25 ft,74,86
393,4,4:28.0,,Offensive rebound by A. Davis,74,86
394,4,4:28.0,,A. Davis makes 2-pt dunk at rim,74,88
395,4,4:10.0,J. Green makes 3-pt jump shot from 24 ft (assist by V. Carter),,77,88
396,4,3:54.0,,D. Cousins misses 3-pt jump shot from 26 ft,77,88
397,4,3:53.0,Defensive rebound by V. Carter,,77,88
398,4,3:43.0,M. Conley misses 2-pt jump shot from 8 ft,,77,88
399,4,3:43.0,Offensive rebound by Team,,77,88
400,4,3:43.0,,S. Hill enters the game for E. Moore,77,88
401,4,3:39.0,J. Green makes 2-pt layup from 2 ft (assist by V. Carter),,79,88
402,4,3:20.0,,S. Hill misses 3-pt jump shot from 25 ft,79,88
403,4,3:19.0,Defensive rebound by M. Conley,,79,88
404,4,3:06.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by M. Conley),,82,88
405,4,2:40.0,,D. Cousins makes 2-pt layup from 2 ft,82,90
406,4,2:28.0,T. Daniels misses 3-pt jump shot from 26 ft,,82,90
407,4,2:28.0,,Defensive rebound by A. Davis,82,90
408,4,2:07.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by J. Holiday),82,93
409,4,1:43.0,M. Conley misses 3-pt jump shot from 23 ft,,82,93
410,4,1:43.0,,Defensive rebound by J. Holiday,82,93
411,4,1:20.0,,D. Cousins misses 3-pt jump shot from 27 ft,82,93
412,4,1:19.0,Defensive rebound by J. Green,,82,93
413,4,1:12.0,V. Carter misses 3-pt jump shot from 26 ft,,82,93
414,4,1:10.0,,Defensive rebound by J. Crawford,82,93
415,4,1:05.0,,Personal take foul by M. Conley (drawn by J. Crawford),82,93
416,4,1:05.0,Memphis full timeout,,82,93
417,4,1:05.0,A. Harrison enters the game for V. Carter,,82,93
418,4,1:05.0,J. Ennis enters the game for J. Green,,82,93
419,4,1:05.0,W. Selden enters the game for M. Gasol,,82,93
420,4,1:05.0,B. Wright enters the game for M. Conley,,82,93
421,4,0:53.0,,D. Cousins misses 2-pt jump shot from 6 ft,82,93
422,4,0:53.0,Defensive rebound by B. Wright,,82,93
423,4,0:38.0,W. Selden misses 3-pt jump shot from 25 ft,,82,93
424,4,0:37.0,,Defensive rebound by S. Hill,82,93
425,4,0:24.0,,Personal foul by T. Daniels (drawn by J. Crawford),82,93
426,4,0:24.0,,J. Crawford makes free throw 1 of 2,82,94
427,4,0:24.0,,D. Motiejūnas enters the game for D. Cousins,82,94
428,4,0:24.0,,A. Ajinça enters the game for A. Davis,82,94
429,4,0:24.0,,Q. Cook enters the game for J. Holiday,82,94
430,4,0:24.0,,J. Crawford makes free throw 2 of 2,82,95
431,4,0:16.0,Turnover by T. Daniels (traveling),,82,95
