,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
385,4,2:16.0,,N. Young makes 3-pt jump shot from 25 ft (assist by L. Deng),109,101
386,4,1:54.0,K. Anderson misses 3-pt jump shot from 24 ft,,109,101
387,4,1:52.0,,Defensive rebound by N. Young,109,101
388,4,1:43.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by N. Young),109,104
389,4,1:39.0,San Antonio full timeout,,109,104
390,4,1:39.0,Official timeout,,109,104
391,4,1:39.0,M. Ginóbili enters the game for D. Green,,109,104
392,4,1:39.0,P. Gasol enters the game for P. Mills,,109,104
393,4,1:39.0,T. Parker enters the game for K. Anderson,,109,104
394,4,1:29.0,T. Parker misses 2-pt layup from 2 ft,,109,104
395,4,1:26.0,,Defensive rebound by J. Randle,109,104
396,4,1:23.0,,Shooting foul by P. Gasol (drawn by J. Randle),109,104
397,4,1:23.0,,J. Randle makes free throw 1 of 2,109,105
398,4,1:23.0,,J. Randle misses free throw 2 of 2,109,105
399,4,1:21.0,Defensive rebound by P. Gasol,,109,105
400,4,1:07.0,L. Aldridge makes 2-pt layup from 3 ft (assist by M. Ginóbili),,111,105
401,4,0:54.0,,Shooting foul by M. Ginóbili (drawn by L. Williams),111,105
402,4,0:54.0,,L. Williams makes free throw 1 of 2,111,106
403,4,0:54.0,,L. Nance enters the game for L. Deng,111,106
404,4,0:54.0,,L. Williams makes free throw 2 of 2,111,107
405,4,0:34.0,T. Parker makes 2-pt jump shot from 17 ft,,113,107
406,4,0:34.0,,LA Lakers full timeout,113,107
407,4,0:34.0,D. Green enters the game for P. Gasol,,113,107
408,4,0:34.0,,L. Deng enters the game for L. Nance,113,107
409,4,0:29.0,,N. Young misses 3-pt jump shot from 26 ft,113,107
410,4,0:28.0,Defensive rebound by L. Aldridge,,113,107
411,4,0:28.0,Personal take foul by L. Williams,,113,107
412,4,0:27.0,Personal take foul by N. Young (drawn by K. Leonard),,113,107
413,4,0:27.0,K. Leonard makes free throw 1 of 2,,114,107
414,4,0:27.0,K. Leonard makes free throw 2 of 2,,115,107
415,4,0:27.0,,LA Lakers full timeout,115,107
416,4,0:18.0,,L. Deng misses 2-pt layup from 2 ft,115,107
417,4,0:18.0,Defensive rebound by K. Leonard,,115,107
418,4,0:18.0,Personal take foul by L. Deng (drawn by K. Leonard),,115,107
419,4,0:18.0,K. Leonard makes free throw 1 of 2,,116,107
420,4,0:18.0,K. Leonard misses free throw 2 of 2,,116,107
421,4,0:18.0,D. Murray enters the game for L. Aldridge,,116,107
422,4,0:18.0,N. Laprovíttola enters the game for D. Green,,116,107
423,4,0:18.0,K. Anderson enters the game for T. Parker,,116,107
424,4,0:18.0,D. Bertāns enters the game for M. Ginóbili,,116,107
425,4,0:16.0,,Defensive rebound by J. Randle,116,107
426,4,0:08.0,,L. Williams misses 3-pt jump shot from 28 ft,116,107
427,4,0:07.0,,Offensive rebound by L. Deng,116,107
428,4,0:05.0,,Turnover by L. Deng (lost ball; steal by K. Anderson),116,107
