,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
380,4,5:38.0,,Defensive rebound by D. Gallinari,85,99
381,4,5:24.0,,N. Jokić misses 2-pt hook shot from 3 ft,85,99
382,4,5:23.0,Defensive rebound by K. Singler,,85,99
383,4,5:17.0,R. Westbrook makes 3-pt jump shot from 27 ft,,88,99
384,4,4:58.0,,N. Jokić misses 3-pt jump shot from 26 ft,88,99
385,4,4:57.0,Defensive rebound by R. Westbrook,,88,99
386,4,4:49.0,R. Westbrook misses 3-pt jump shot from 25 ft,,88,99
387,4,4:49.0,,Defensive rebound by W. Chandler,88,99
388,4,4:34.0,,E. Mudiay makes 2-pt layup from 1 ft,88,101
389,4,4:17.0,S. Christon makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,91,101
390,4,3:47.0,,Turnover by D. Gallinari (traveling),91,101
391,4,3:47.0,V. Oladipo enters the game for S. Christon,,91,101
392,4,3:47.0,S. Adams enters the game for D. Sabonis,,91,101
393,4,3:35.0,R. Westbrook makes 2-pt layup from 2 ft,,93,101
394,4,3:20.0,,N. Jokić makes 2-pt layup from 1 ft (assist by D. Gallinari),93,103
395,4,3:07.0,V. Oladipo misses 3-pt jump shot from 24 ft,,93,103
396,4,3:06.0,Offensive rebound by Team,,93,103
397,4,3:06.0,S. Christon enters the game for J. Grant,,93,103
398,4,3:06.0,,J. Murray enters the game for E. Mudiay,93,103
399,4,2:58.0,R. Westbrook misses 3-pt jump shot from 27 ft,,93,103
400,4,2:58.0,,Defensive rebound by Team,93,103
401,4,2:58.0,,Denver full timeout,93,103
402,4,2:58.0,J. Grant enters the game for S. Christon,,93,103
403,4,2:33.0,,D. Gallinari misses 3-pt jump shot from 29 ft,93,103
404,4,2:32.0,Defensive rebound by V. Oladipo,,93,103
405,4,2:27.0,R. Westbrook makes 2-pt layup from 2 ft (assist by V. Oladipo),,95,103
406,4,2:06.0,,Turnover by N. Jokić (bad pass; steal by J. Grant),95,103
407,4,2:05.0,Personal foul by G. Harris (drawn by J. Grant),,95,103
408,4,1:56.0,Flagrant foul type 1 by N. Jokić (drawn by R. Westbrook),,95,103
409,4,1:56.0,R. Westbrook makes flagrant free throw 1 of 2,,96,103
410,4,1:56.0,,Technical foul by N. Jokić,96,103
411,4,1:56.0,R. Westbrook makes technical free throw,,97,103
412,4,1:56.0,R. Westbrook makes flagrant free throw 2 of 2,,98,103
413,4,1:51.0,R. Westbrook misses 3-pt jump shot from 24 ft,,98,103
414,4,1:50.0,,Defensive rebound by W. Chandler,98,103
415,4,1:49.0,,Personal foul by S. Adams (drawn by W. Chandler),98,103
416,4,1:45.0,,Personal foul by S. Adams (drawn by N. Jokić),98,103
417,4,1:45.0,,N. Jokić makes free throw 1 of 2,98,104
418,4,1:45.0,,N. Jokić makes free throw 2 of 2,98,105
419,4,1:33.0,R. Westbrook misses 3-pt jump shot from 26 ft,,98,105
420,4,1:32.0,,Defensive rebound by J. Murray,98,105
421,4,1:29.0,,Turnover by N. Jokić (lost ball; steal by S. Adams),98,105
422,4,1:13.0,Turnover by S. Adams (lost ball),,98,105
423,4,0:55.0,,N. Jokić misses 3-pt jump shot from 26 ft,98,105
424,4,0:55.0,Defensive rebound by R. Westbrook,,98,105
425,4,0:47.0,Personal foul by J. Murray (drawn by R. Westbrook),,98,105
426,4,0:47.0,R. Westbrook makes free throw 1 of 3,,99,105
427,4,0:47.0,R. Westbrook makes free throw 2 of 3,,100,105
428,4,0:47.0,R. Westbrook makes free throw 3 of 3,,101,105
429,4,0:30.0,Offensive charge foul by W. Chandler (drawn by V. Oladipo),,101,105
430,4,0:30.0,,Turnover by W. Chandler (offensive foul),101,105
431,4,0:30.0,Oklahoma City full timeout,,101,105
432,4,0:27.0,R. Westbrook makes 2-pt layup from 3 ft (assist by K. Singler),,103,105
433,4,0:27.0,,Denver full timeout,103,105
434,4,0:03.0,,N. Jokić misses 2-pt jump shot from 10 ft,103,105
435,4,0:03.0,Defensive rebound by R. Westbrook,,103,105
436,4,0:03.0,Oklahoma City full timeout,,103,105
437,4,0:03.0,,M. Plumlee enters the game for N. Jokić,103,105
438,4,0:00.0,R. Westbrook makes 3-pt jump shot from 36 ft (assist by S. Adams),,106,105
