,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
387,4,3:39.0,Turnover by J. Ennis (lost ball; steal by S. Curry),,85,94
388,4,3:38.0,,Dallas full timeout,85,94
389,4,3:38.0,,D. Nowitzki enters the game for N. Noel,85,94
390,4,3:38.0,M. Gasol enters the game for J. Ennis,,85,94
391,4,3:26.0,,Turnover by S. Curry (lost ball),85,94
392,4,3:09.0,M. Conley misses 3-pt jump shot from 24 ft,,85,94
393,4,3:08.0,,Defensive rebound by Y. Ferrell,85,94
394,4,2:43.0,,D. Nowitzki misses 3-pt jump shot from 22 ft,85,94
395,4,2:42.0,Defensive rebound by V. Carter,,85,94
396,4,2:30.0,Turnover by M. Conley (step out of bounds),,85,94
397,4,2:19.0,,Personal foul by T. Douglas (drawn by S. Curry),85,94
398,4,2:14.0,,Y. Ferrell misses 2-pt jump shot from 8 ft,85,94
399,4,2:13.0,Defensive rebound by Team,,85,94
400,4,2:13.0,,Loose ball foul by H. Barnes (drawn by V. Carter),85,94
401,4,2:13.0,V. Carter misses free throw 1 of 2,,85,94
402,4,2:13.0,Offensive rebound by Team,,85,94
403,4,2:13.0,J. Green enters the game for Z. Randolph,,85,94
404,4,2:13.0,T. Allen enters the game for M. Conley,,85,94
405,4,2:13.0,V. Carter makes free throw 2 of 2,,86,94
406,4,1:58.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,86,94
407,4,1:57.0,Defensive rebound by T. Douglas,,86,94
408,4,1:49.0,T. Douglas makes 2-pt jump shot from 6 ft,,88,94
409,4,1:33.0,,S. Curry misses 3-pt jump shot from 24 ft,88,94
410,4,1:31.0,Defensive rebound by J. Green,,88,94
411,4,1:16.0,T. Allen makes 2-pt layup from 2 ft,,90,94
412,4,1:16.0,,Dallas full timeout,90,94
413,4,1:16.0,,N. Noel enters the game for D. Finney-Smith,90,94
414,4,1:00.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,90,94
415,4,0:59.0,Defensive rebound by T. Douglas,,90,94
416,4,0:47.0,Loose ball foul by M. Gasol (drawn by Y. Ferrell),,90,94
417,4,0:47.0,Turnover by M. Gasol (offensive foul),,90,94
418,4,0:47.0,Technical foul by Team,,90,94
419,4,0:47.0,,D. Nowitzki makes technical free throw,90,95
420,4,0:47.0,,Y. Ferrell makes free throw 1 of 2,90,96
421,4,0:47.0,,D. Finney-Smith enters the game for D. Nowitzki,90,96
422,4,0:47.0,M. Conley enters the game for J. Green,,90,97
423,4,0:47.0,T. Daniels enters the game for T. Allen,,90,97
424,4,0:47.0,,Y. Ferrell makes free throw 2 of 2,90,97
425,4,0:47.0,Memphis full timeout,,90,97
426,4,0:41.0,V. Carter misses 3-pt jump shot from 25 ft,,90,97
427,4,0:40.0,,Defensive rebound by D. Finney-Smith,90,97
428,4,0:38.0,,Personal take foul by M. Conley (drawn by D. Finney-Smith),90,97
429,4,0:38.0,,D. Finney-Smith misses free throw 1 of 2,90,97
430,4,0:38.0,,Offensive rebound by Team,90,97
431,4,0:38.0,,D. Finney-Smith makes free throw 2 of 2,90,98
432,4,0:38.0,Memphis full timeout,,90,98
433,4,0:38.0,J. Green enters the game for T. Douglas,,90,98
434,4,0:33.0,M. Gasol misses 3-pt jump shot from 25 ft,,90,98
435,4,0:31.0,Offensive rebound by Team,,90,98
436,4,0:27.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,92,98
437,4,0:24.0,,Personal take foul by M. Conley (drawn by S. Curry),92,98
438,4,0:24.0,,S. Curry makes free throw 1 of 2,92,99
439,4,0:24.0,,S. Curry makes free throw 2 of 2,92,100
440,4,0:11.0,M. Gasol makes 2-pt dunk at rim,,94,100
441,4,0:10.0,,Personal take foul by J. Green (drawn by H. Barnes),94,100
442,4,0:10.0,,H. Barnes makes free throw 1 of 2,94,101
443,4,0:10.0,,H. Barnes makes free throw 2 of 2,94,102
444,4,0:06.0,M. Conley makes 3-pt jump shot from 26 ft,,97,102
445,4,0:04.0,,Personal take foul by M. Conley (drawn by S. Curry),97,102
446,4,0:04.0,,S. Curry makes free throw 1 of 2,97,103
447,4,0:04.0,,S. Curry makes free throw 2 of 2,97,104
448,4,0:01.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Conley),,100,104
