,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
383,4,9:14.0,M. Plumlee misses 2-pt layup from 2 ft (block by V. Oladipo),,90,89
384,4,9:14.0,Offensive rebound by M. Plumlee,,90,89
385,4,9:14.0,Turnover by Team (shot clock),,90,89
386,4,8:59.0,,N. Cole misses 2-pt jump shot from 19 ft,90,89
387,4,8:59.0,Defensive rebound by M. Miller,,90,89
388,4,8:38.0,Shooting foul by D. Sabonis (drawn by D. Arthur),,90,89
389,4,8:38.0,Official timeout,,90,89
390,4,8:38.0,D. Arthur makes free throw 1 of 2,,91,89
391,4,8:38.0,,N. Collison enters the game for D. Sabonis,90,89
392,4,8:38.0,,K. Singler enters the game for V. Oladipo,90,89
393,4,8:38.0,D. Arthur makes free throw 2 of 2,,92,89
394,4,8:17.0,N. Jokić enters the game for D. Arthur,,92,89
395,4,8:12.0,,J. Huestis misses 2-pt jump shot from 19 ft,92,89
396,4,8:12.0,Defensive rebound by J. Hernangómez,,92,89
397,4,7:52.0,N. Jokić misses 2-pt jump shot from 14 ft,,92,89
398,4,7:52.0,,Defensive rebound by J. Grant,92,89
399,4,7:42.0,,J. Grant misses 2-pt jump shot from 15 ft,92,89
400,4,7:41.0,Defensive rebound by N. Jokić,,92,89
401,4,7:29.0,J. Hernangómez makes 3-pt jump shot from 22 ft (assist by M. Miller),,95,89
402,4,7:16.0,,J. Huestis misses 3-pt jump shot from 24 ft,95,89
403,4,7:16.0,Defensive rebound by N. Jokić,,95,89
404,4,6:59.0,M. Beasley makes 2-pt layup from 1 ft (assist by N. Jokić),,97,89
405,4,6:59.0,,Oklahoma City full timeout,97,89
406,4,6:59.0,,V. Oladipo enters the game for J. Huestis,97,89
407,4,6:59.0,,E. Freedom enters the game for J. Grant,97,89
408,4,6:59.0,J. Murray enters the game for M. Beasley,,97,89
409,4,6:41.0,,N. Cole misses 2-pt jump shot from 8 ft,97,89
410,4,6:40.0,Defensive rebound by M. Plumlee,,97,89
411,4,6:21.0,M. Plumlee makes 2-pt hook shot from 5 ft,,99,89
412,4,6:08.0,,V. Oladipo misses 2-pt jump shot from 17 ft,99,89
413,4,6:08.0,Defensive rebound by J. Hernangómez,,99,89
414,4,5:51.0,Turnover by M. Miller (bad pass; steal by V. Oladipo),,99,89
415,4,5:49.0,,Personal block foul by J. Hernangómez (drawn by V. Oladipo),99,89
416,4,5:42.0,,V. Oladipo makes 2-pt jump shot from 14 ft,99,91
417,4,5:32.0,Personal foul by N. Collison (drawn by N. Jokić),,99,91
418,4,5:19.0,J. Hernangómez misses 2-pt jump shot from 2 ft,,99,91
419,4,5:18.0,Offensive rebound by N. Jokić,,99,91
420,4,5:11.0,Turnover by N. Jokić (bad pass; steal by K. Singler),,99,91
421,4,5:05.0,,N. Cole misses 2-pt layup from 1 ft,99,91
422,4,5:04.0,Defensive rebound by M. Plumlee,,99,91
423,4,4:57.0,M. Miller misses 3-pt jump shot from 24 ft,,99,91
424,4,4:57.0,,Defensive rebound by E. Freedom,99,91
425,4,4:44.0,,V. Oladipo misses 3-pt jump shot from 25 ft,99,91
426,4,4:44.0,,Offensive rebound by N. Collison,99,91
427,4,4:40.0,,N. Collison misses 2-pt hook shot from 4 ft,99,91
428,4,4:40.0,Defensive rebound by N. Jokić,,99,91
429,4,4:29.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,99,91
430,4,4:28.0,,Defensive rebound by K. Singler,99,91
431,4,4:18.0,,N. Cole makes 2-pt jump shot from 13 ft,99,93
432,4,4:18.0,Denver full timeout,,99,93
433,4,4:18.0,M. Beasley enters the game for J. Hernangómez,,99,93
434,4,4:02.0,Shooting block foul by N. Cole (drawn by M. Plumlee),,99,93
435,4,4:02.0,M. Plumlee misses free throw 1 of 2,,99,93
436,4,4:02.0,Offensive rebound by Team,,99,93
437,4,4:02.0,M. Plumlee makes free throw 2 of 2,,100,93
438,4,3:37.0,,N. Cole misses 2-pt jump shot from 14 ft,100,93
439,4,3:37.0,Defensive rebound by M. Miller,,100,93
440,4,3:25.0,Turnover by M. Beasley (bad pass; steal by N. Cole),,100,93
441,4,3:22.0,,Shooting foul by M. Plumlee (drawn by K. Singler),100,93
442,4,3:22.0,,K. Singler misses free throw 1 of 2,100,93
443,4,3:22.0,,Offensive rebound by Team,100,93
444,4,3:22.0,,D. Sabonis enters the game for E. Freedom,100,93
445,4,3:22.0,,S. Christon enters the game for V. Oladipo,100,93
446,4,3:22.0,,K. Singler makes free throw 2 of 2,100,94
447,4,3:10.0,J. Murray makes 2-pt layup at rim,,102,94
448,4,3:10.0,Shooting foul by D. Sabonis (drawn by J. Murray),,102,94
449,4,3:10.0,,J. Grant enters the game for D. Sabonis,102,94
450,4,3:10.0,J. Murray makes free throw 1 of 1,,103,94
451,4,2:50.0,,N. Collison makes 2-pt layup at rim,103,96
452,4,2:39.0,Turnover by J. Murray (bad pass; steal by N. Cole),,103,96
453,4,2:39.0,,Personal foul by N. Jokić (drawn by N. Cole),103,96
454,4,2:24.0,,J. Grant makes 2-pt jump shot from 3 ft,103,98
455,4,2:03.0,J. Murray makes 2-pt dunk at rim,,105,98
456,4,1:44.0,,N. Collison makes 2-pt jump shot from 9 ft (assist by K. Singler),105,100
457,4,1:27.0,N. Jokić makes 2-pt jump shot from 4 ft,,107,100
458,4,1:27.0,,Oklahoma City full timeout,107,100
459,4,1:23.0,,N. Collison misses 3-pt jump shot from 24 ft,107,100
460,4,1:23.0,Defensive rebound by N. Jokić,,107,100
461,4,0:59.0,N. Jokić makes 2-pt layup from 1 ft,,109,100
462,4,0:56.0,,Shooting block foul by M. Beasley (drawn by N. Cole),109,100
463,4,0:56.0,,N. Cole makes free throw 1 of 2,109,101
464,4,0:56.0,,N. Cole misses free throw 2 of 2,109,101
465,4,0:55.0,,Offensive rebound by N. Collison,109,101
466,4,0:55.0,,N. Collison makes 2-pt layup from 1 ft,109,103
467,4,0:55.0,Denver full timeout,,109,103
468,4,0:51.0,Denver full timeout,,109,103
469,4,0:51.0,J. Hernangómez enters the game for M. Plumlee,,109,103
470,4,0:47.0,Turnover by J. Murray (lost ball; steal by J. Grant),,109,103
471,4,0:45.0,,Oklahoma City full timeout,109,103
472,4,0:45.0,M. Plumlee enters the game for J. Hernangómez,,109,103
473,4,0:42.0,,K. Singler makes 2-pt dunk at rim (assist by N. Collison),109,105
474,4,0:41.0,Personal foul by S. Christon (drawn by J. Murray),,109,105
475,4,0:41.0,J. Murray makes free throw 1 of 2,,110,105
476,4,0:41.0,J. Murray makes free throw 2 of 2,,111,105
477,4,0:34.0,,N. Cole misses 3-pt jump shot from 24 ft,111,105
478,4,0:33.0,Defensive rebound by M. Beasley,,111,105
479,4,0:09.0,Turnover by Team (shot clock),,111,105
