,QUARTER,TIME_REMAINING,DENVER_ACTION,DETROIT_ACTION,DENVER_SCORE,DETROIT_SCORE
388,4,6:54.0,Defensive rebound by J. Nurkić,,69,88
389,4,6:46.0,J. Nurkić misses 2-pt layup from 1 ft,,69,88
390,4,6:46.0,,Defensive rebound by A. Drummond,69,88
391,4,6:36.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by B. Udrih),69,91
392,4,6:36.0,Denver full timeout,,69,91
393,4,6:36.0,J. Murray enters the game for J. Nelson,,69,91
394,4,6:36.0,D. Arthur enters the game for K. Faried,,69,91
395,4,6:36.0,,I. Smith enters the game for J. Leuer,69,91
396,4,6:36.0,,T. Harris enters the game for B. Udrih,69,91
397,4,6:22.0,E. Mudiay misses 3-pt jump shot from 24 ft,,69,91
398,4,6:22.0,,Defensive rebound by I. Smith,69,91
399,4,6:10.0,,Turnover by A. Drummond (bad pass; steal by J. Murray),69,91
400,4,6:01.0,D. Arthur misses 2-pt jump shot from 15 ft,,69,91
401,4,6:01.0,,Defensive rebound by I. Smith,69,91
402,4,5:51.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by I. Smith),69,94
403,4,5:38.0,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Mudiay),,71,94
404,4,5:20.0,,S. Johnson makes 2-pt layup from 1 ft,71,96
405,4,5:11.0,Def 3 sec tech foul by T. Harris,,71,96
406,4,5:11.0,E. Mudiay makes technical free throw,,72,96
407,4,5:11.0,J. Hernangómez enters the game for W. Chandler,,72,96
408,4,5:11.0,M. Beasley enters the game for E. Mudiay,,72,96
409,4,5:08.0,Shooting foul by T. Harris (drawn by J. Hernangómez),,72,96
410,4,5:08.0,J. Hernangómez makes free throw 1 of 2,,73,96
411,4,5:08.0,J. Hernangómez makes free throw 2 of 2,,74,96
412,4,4:54.0,,Turnover by S. Johnson (bad pass; steal by J. Nurkić),74,96
413,4,4:41.0,Turnover by J. Nurkić (bad pass; steal by I. Smith),,74,96
414,4,4:26.0,,S. Johnson misses 3-pt jump shot from 27 ft,74,96
415,4,4:26.0,,Offensive rebound by M. Morris,74,96
416,4,4:21.0,,T. Harris misses 3-pt jump shot from 24 ft,74,96
417,4,4:20.0,Defensive rebound by J. Hernangómez,,74,96
418,4,4:14.0,J. Murray misses 2-pt jump shot from 17 ft,,74,96
419,4,4:14.0,,Defensive rebound by T. Harris,74,96
420,4,3:52.0,,Turnover by Team (shot clock),74,96
421,4,3:52.0,M. Miller enters the game for J. Nurkić,,74,96
422,4,3:38.0,J. Murray makes 2-pt layup from 1 ft,,76,96
423,4,3:18.0,,I. Smith misses 2-pt jump shot from 9 ft,76,96
424,4,3:18.0,Defensive rebound by D. Arthur,,76,96
425,4,3:15.0,M. Beasley misses 2-pt layup from 2 ft (block by T. Harris),,76,96
426,4,3:14.0,Offensive rebound by Team,,76,96
427,4,3:02.0,D. Arthur misses 2-pt jump shot from 16 ft,,76,96
428,4,3:02.0,,Defensive rebound by I. Smith,76,96
429,4,2:37.0,,A. Drummond makes 2-pt layup at rim (assist by I. Smith),76,98
430,4,2:28.0,D. Arthur makes 3-pt jump shot from 26 ft (assist by J. Murray),,79,98
431,4,2:28.0,,Detroit full timeout,79,98
432,4,2:28.0,,B. Marjanović enters the game for T. Harris,79,98
433,4,2:28.0,,H. Ellenson enters the game for M. Morris,79,98
434,4,2:28.0,,D. Hilliard enters the game for A. Drummond,79,98
435,4,2:28.0,,B. Udrih enters the game for I. Smith,79,98
436,4,2:28.0,,M. Gbinije enters the game for S. Johnson,79,98
437,4,2:04.0,,M. Gbinije misses 2-pt jump shot from 17 ft,79,98
438,4,2:02.0,Defensive rebound by M. Miller,,79,98
439,4,1:51.0,M. Beasley misses 2-pt jump shot from 18 ft,,79,98
440,4,1:51.0,,Defensive rebound by H. Ellenson,79,98
441,4,1:34.0,,B. Marjanović makes 2-pt hook shot from 8 ft (assist by D. Hilliard),79,100
442,4,1:20.0,J. Hernangómez makes 3-pt jump shot from 27 ft (assist by M. Miller),,82,100
443,4,1:06.0,,B. Marjanović misses 2-pt jump shot from 13 ft,82,100
444,4,1:06.0,Defensive rebound by D. Arthur,,82,100
445,4,0:57.0,J. Murray makes 2-pt jump shot from 15 ft,,84,100
446,4,0:42.0,,B. Udrih makes 3-pt jump shot from 24 ft (assist by D. Hilliard),84,103
447,4,0:32.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,84,103
448,4,0:32.0,,Defensive rebound by B. Marjanović,84,103
449,4,0:22.0,,D. Hilliard misses 3-pt jump shot from 26 ft,84,103
450,4,0:22.0,Defensive rebound by Team,,84,103
451,4,0:12.0,J. Murray makes 2-pt layup from 1 ft,,86,103
