,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
382,4,7:45.0,,A. Gordon makes free throw 2 of 2,79,89
383,4,7:30.0,R. Westbrook misses 3-pt jump shot from 25 ft,,79,89
384,4,7:28.0,Offensive rebound by Á. Abrines,,79,89
385,4,7:28.0,Á. Abrines misses 2-pt layup from 1 ft,,79,89
386,4,7:26.0,,Defensive rebound by N. Vučević,79,89
387,4,7:20.0,,Shooting foul by Á. Abrines (drawn by E. Payton),79,89
388,4,7:20.0,,E. Payton misses free throw 1 of 2,79,89
389,4,7:20.0,,Offensive rebound by Team,79,89
390,4,7:20.0,,E. Payton misses free throw 2 of 2,79,89
391,4,7:20.0,V. Oladipo enters the game for Á. Abrines,,79,89
392,4,7:20.0,,E. Fournier enters the game for J. Meeks,79,89
393,4,7:18.0,Defensive rebound by R. Westbrook,,79,89
394,4,7:09.0,E. Freedom misses 2-pt jump shot from 14 ft,,79,89
395,4,7:08.0,,Defensive rebound by N. Vučević,79,89
396,4,6:54.0,,T. Ross makes 2-pt layup from 2 ft (assist by E. Payton),79,91
397,4,6:40.0,V. Oladipo misses 3-pt jump shot from 25 ft,,79,91
398,4,6:39.0,,Defensive rebound by T. Ross,79,91
399,4,6:18.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Fournier),79,93
400,4,6:16.0,Oklahoma City full timeout,,79,93
401,4,6:16.0,J. Grant enters the game for S. Christon,,79,93
402,4,6:16.0,S. Adams enters the game for E. Freedom,,79,93
403,4,6:09.0,J. Grant misses 3-pt jump shot from 23 ft,,79,93
404,4,6:08.0,,Defensive rebound by E. Fournier,79,93
405,4,6:07.0,,Turnover by E. Fournier (lost ball),79,93
406,4,6:01.0,R. Westbrook makes 2-pt jump shot from 19 ft (assist by A. Roberson),,81,93
407,4,5:36.0,,N. Vučević misses 2-pt jump shot from 10 ft,81,93
408,4,5:35.0,Defensive rebound by J. Grant,,81,93
409,4,5:26.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by J. Grant),,84,93
410,4,5:26.0,,Orlando full timeout,84,93
411,4,5:05.0,,N. Vučević misses 2-pt hook shot from 7 ft,84,93
412,4,5:03.0,Defensive rebound by S. Adams,,84,93
413,4,4:47.0,R. Westbrook misses 3-pt jump shot from 26 ft,,84,93
414,4,4:45.0,Offensive rebound by A. Roberson,,84,93
415,4,4:45.0,A. Roberson makes 2-pt layup from 1 ft,,86,93
416,4,4:26.0,,E. Fournier misses 3-pt jump shot from 25 ft,86,93
417,4,4:25.0,Defensive rebound by A. Roberson,,86,93
418,4,4:18.0,R. Westbrook makes 2-pt layup from 3 ft,,88,93
419,4,4:02.0,,E. Payton misses 2-pt jump shot from 6 ft,88,93
420,4,4:01.0,Defensive rebound by S. Adams,,88,93
421,4,3:45.0,R. Westbrook misses 2-pt jump shot from 14 ft,,88,93
422,4,3:44.0,,Defensive rebound by Team,88,93
423,4,3:44.0,Loose ball foul by S. Adams (drawn by E. Payton),,88,93
424,4,3:44.0,,E. Payton misses free throw 1 of 2,88,93
425,4,3:44.0,,Offensive rebound by Team,88,93
426,4,3:44.0,,E. Payton makes free throw 2 of 2,88,94
427,4,3:33.0,R. Westbrook makes 2-pt layup from 2 ft,,90,94
428,4,3:15.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Fournier),90,96
429,4,3:04.0,R. Westbrook makes 2-pt layup from 3 ft,,92,96
430,4,2:49.0,,E. Payton misses 2-pt layup from 3 ft (block by J. Grant),92,96
431,4,2:46.0,,Offensive rebound by E. Fournier,92,96
432,4,2:38.0,,E. Fournier misses 2-pt jump shot from 9 ft,92,96
433,4,2:38.0,,Offensive rebound by Team,92,96
434,4,2:38.0,Loose ball foul by V. Oladipo (drawn by N. Vučević),,92,96
435,4,2:38.0,,N. Vučević makes free throw 1 of 2,92,97
436,4,2:38.0,,N. Vučević makes free throw 2 of 2,92,98
437,4,2:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,92,98
438,4,2:31.0,,Defensive rebound by N. Vučević,92,98
439,4,2:03.0,,N. Vučević misses 2-pt jump shot from 20 ft,92,98
440,4,2:03.0,Defensive rebound by A. Roberson,,92,98
441,4,2:03.0,Oklahoma City full timeout,,92,98
442,4,1:47.0,A. Roberson makes 2-pt layup from 3 ft (assist by R. Westbrook),,94,98
443,4,1:25.0,,N. Vučević misses 2-pt hook shot from 9 ft,94,98
444,4,1:24.0,Defensive rebound by R. Westbrook,,94,98
445,4,1:17.0,R. Westbrook makes 3-pt jump shot from 25 ft,,97,98
446,4,1:17.0,,Orlando full timeout,97,98
447,4,1:10.0,,T. Ross makes 2-pt jump shot from 20 ft (assist by E. Payton),97,100
448,4,0:57.0,R. Westbrook misses 2-pt jump shot from 19 ft,,97,100
449,4,0:55.0,,Defensive rebound by E. Fournier,97,100
450,4,0:33.0,,E. Fournier misses 2-pt layup from 3 ft (block by V. Oladipo),97,100
451,4,0:32.0,,Offensive rebound by N. Vučević,97,100
452,4,0:32.0,,N. Vučević misses 2-pt layup from 2 ft,97,100
453,4,0:31.0,Defensive rebound by S. Adams,,97,100
454,4,0:23.0,R. Westbrook misses 3-pt jump shot from 27 ft,,97,100
455,4,0:21.0,,Defensive rebound by N. Vučević,97,100
456,4,0:21.0,,Personal foul by A. Roberson (drawn by N. Vučević),97,100
457,4,0:21.0,,N. Vučević misses free throw 1 of 2,97,100
458,4,0:21.0,,Offensive rebound by Team,97,100
459,4,0:21.0,,N. Vučević makes free throw 2 of 2,97,101
460,4,0:21.0,Oklahoma City full timeout,,97,101
461,4,0:21.0,Á. Abrines enters the game for A. Roberson,,97,101
462,4,0:21.0,D. McDermott enters the game for J. Grant,,97,101
463,4,0:17.0,R. Westbrook makes 2-pt layup from 3 ft,,99,101
464,4,0:17.0,,Orlando full timeout,99,101
465,4,0:17.0,,D. Augustin enters the game for A. Gordon,99,101
466,4,0:17.0,J. Grant enters the game for Á. Abrines,,99,101
467,4,0:17.0,A. Roberson enters the game for D. McDermott,,99,101
468,4,0:14.0,,Orlando full timeout,99,101
469,4,0:14.0,,Personal foul by J. Grant (drawn by N. Vučević),99,101
470,4,0:14.0,,N. Vučević makes free throw 1 of 2,99,102
471,4,0:14.0,,N. Vučević misses free throw 2 of 2,99,102
472,4,0:14.0,D. McDermott enters the game for A. Roberson,,99,102
473,4,0:14.0,Á. Abrines enters the game for J. Grant,,99,102
474,4,0:14.0,,A. Gordon enters the game for D. Augustin,99,102
475,4,0:13.0,Defensive rebound by R. Westbrook,,99,102
476,4,0:07.0,R. Westbrook makes 3-pt jump shot from 31 ft,,102,102
477,4,0:01.0,,Turnover by E. Fournier (bad pass),102,102
478,4,0:00.0,V. Oladipo misses 3-pt jump shot from 64 ft,,102,102
479,4,0:00.0,Offensive rebound by Team,,102,102
480,1OT,4:45.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by E. Payton),102,105
481,1OT,4:29.0,R. Westbrook misses 2-pt layup from 3 ft,,102,105
482,1OT,4:25.0,Offensive rebound by R. Westbrook,,102,105
483,1OT,4:23.0,R. Westbrook makes 2-pt layup from 3 ft,,104,105
484,1OT,4:09.0,,E. Fournier misses 2-pt layup from 2 ft,104,105
485,1OT,4:07.0,Defensive rebound by T. Gibson,,104,105
486,1OT,3:59.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,107,105
487,1OT,3:46.0,,Personal take foul by R. Westbrook (drawn by N. Vučević),107,105
488,1OT,3:39.0,,Shooting foul by A. Roberson (drawn by N. Vučević),107,105
489,1OT,3:39.0,,N. Vučević makes free throw 1 of 2,107,106
490,1OT,3:39.0,,N. Vučević misses free throw 2 of 2,107,106
491,1OT,3:37.0,Defensive rebound by R. Westbrook,,107,106
492,1OT,3:26.0,R. Westbrook misses 2-pt jump shot from 19 ft,,107,106
493,1OT,3:24.0,Offensive rebound by A. Roberson,,107,106
494,1OT,3:17.0,R. Westbrook makes 2-pt layup from 2 ft,,109,106
495,1OT,3:17.0,Shooting foul by E. Payton (drawn by R. Westbrook),,109,106
496,1OT,3:17.0,R. Westbrook makes free throw 1 of 1,,110,106
497,1OT,3:05.0,,N. Vučević misses 2-pt hook shot from 7 ft,110,106
498,1OT,3:03.0,Defensive rebound by A. Roberson,,110,106
499,1OT,2:46.0,A. Roberson makes 2-pt hook shot from 6 ft (assist by R. Westbrook),,112,106
500,1OT,2:46.0,,Orlando full timeout,112,106
501,1OT,2:33.0,,T. Ross misses 3-pt jump shot from 29 ft,112,106
502,1OT,2:31.0,Defensive rebound by R. Westbrook,,112,106
503,1OT,2:17.0,A. Roberson misses 3-pt jump shot from 26 ft,,112,106
504,1OT,2:17.0,,Defensive rebound by Team,112,106
505,1OT,2:03.0,,A. Gordon misses 3-pt jump shot from 26 ft,112,106
506,1OT,2:01.0,Defensive rebound by A. Roberson,,112,106
507,1OT,1:44.0,Oklahoma City full timeout,,112,106
508,1OT,1:40.0,R. Westbrook misses 3-pt jump shot from 27 ft,,112,106
509,1OT,1:39.0,,Defensive rebound by Team,112,106
510,1OT,1:25.0,,T. Ross misses 3-pt jump shot from 26 ft,112,106
511,1OT,1:24.0,Defensive rebound by V. Oladipo,,112,106
512,1OT,1:12.0,V. Oladipo misses 2-pt layup from 2 ft,,112,106
513,1OT,1:11.0,,Defensive rebound by N. Vučević,112,106
514,1OT,1:04.0,,Personal foul by V. Oladipo (drawn by E. Fournier),112,106
515,1OT,1:04.0,,Orlando full timeout,112,106
516,1OT,0:54.0,,A. Gordon misses 3-pt jump shot from 25 ft,112,106
517,1OT,0:53.0,Defensive rebound by R. Westbrook,,112,106
518,1OT,0:49.0,Personal foul by E. Fournier (drawn by R. Westbrook),,112,106
519,1OT,0:37.0,V. Oladipo misses 3-pt jump shot from 24 ft,,112,106
520,1OT,0:35.0,Offensive rebound by Team,,112,106
521,1OT,0:34.0,R. Westbrook makes 2-pt layup from 3 ft (assist by A. Roberson),,114,106
522,1OT,0:25.0,,E. Fournier misses 3-pt jump shot from 27 ft,114,106
523,1OT,0:24.0,Defensive rebound by A. Roberson,,114,106
524,1OT,0:00.0,Turnover by Team (shot clock),,114,106
