,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
384,4,5:28.0,,J. McAdoo makes 2-pt jump shot from 14 ft (assist by D. Green),85,104
385,4,5:09.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,85,104
386,4,5:09.0,,Defensive rebound by D. Green,85,104
387,4,5:04.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),85,106
388,4,4:50.0,D. Valentine misses 2-pt jump shot from 8 ft,,85,106
389,4,4:50.0,Offensive rebound by Team,,85,106
390,4,4:50.0,,Loose ball foul by K. Thompson (drawn by R. Lopez),85,106
391,4,4:41.0,D. Valentine makes 3-pt jump shot from 27 ft (assist by B. Portis),,88,106
392,4,4:26.0,,D. Green makes 3-pt jump shot from 28 ft (assist by K. Thompson),88,109
393,4,4:03.0,,I. Clark enters the game for S. Curry,88,109
394,4,4:03.0,,P. McCaw enters the game for K. Thompson,88,109
395,4,4:03.0,N. Mirotić enters the game for R. Lopez,,88,109
396,4,3:59.0,D. Valentine misses 3-pt jump shot from 25 ft,,88,109
397,4,3:58.0,,Defensive rebound by I. Clark,88,109
398,4,3:49.0,,I. Clark makes 3-pt jump shot from 28 ft (assist by K. Durant),88,112
399,4,3:48.0,Chicago full timeout,,88,112
400,4,3:48.0,,K. Looney enters the game for K. Durant,88,112
401,4,3:48.0,,B. Weber enters the game for D. Green,88,112
402,4,3:48.0,,D. Jones enters the game for J. McAdoo,88,112
403,4,3:48.0,D. McDermott enters the game for M. Carter-Williams,,88,112
404,4,3:36.0,Turnover by D. Valentine (bad pass; steal by I. Clark),,88,112
405,4,3:13.0,,K. Looney makes 2-pt dunk at rim (assist by I. Clark),88,114
406,4,2:55.0,B. Portis misses 2-pt jump shot from 7 ft,,88,114
407,4,2:55.0,,Defensive rebound by B. Weber,88,114
408,4,2:42.0,,P. McCaw makes 3-pt jump shot from 23 ft (assist by B. Weber),88,117
409,4,2:26.0,N. Mirotić misses 3-pt jump shot from 26 ft,,88,117
410,4,2:25.0,,Defensive rebound by B. Weber,88,117
411,4,2:15.0,,D. Jones makes 2-pt jump shot from 18 ft (assist by I. Clark),88,119
412,4,2:01.0,Turnover by D. Valentine (bad pass; steal by I. Clark),,88,119
413,4,2:00.0,,Personal foul by I. Canaan (drawn by I. Clark),88,119
414,4,1:38.0,,I. Clark misses 3-pt jump shot from 27 ft,88,119
415,4,1:38.0,Defensive rebound by B. Portis,,88,119
416,4,1:28.0,D. McDermott makes 2-pt jump shot from 9 ft (assist by N. Mirotić),,90,119
417,4,1:09.0,,P. McCaw misses 2-pt jump shot from 22 ft,90,119
418,4,1:09.0,,Offensive rebound by D. Jones,90,119
419,4,1:03.0,,I. Clark misses 3-pt jump shot from 26 ft,90,119
420,4,1:03.0,Defensive rebound by N. Mirotić,,90,119
421,4,0:51.0,B. Portis makes 2-pt hook shot from 9 ft (assist by I. Canaan),,92,119
422,4,0:51.0,Shooting foul by D. Jones (drawn by B. Portis),,92,119
423,4,0:51.0,B. Portis misses free throw 1 of 1,,92,119
424,4,0:49.0,,Defensive rebound by D. Jones,92,119
425,4,0:43.0,,B. Weber makes 2-pt layup from 2 ft,92,121
426,4,0:32.0,Turnover by N. Mirotić (bad pass; steal by P. McCaw),,92,121
427,4,0:28.0,,K. Looney makes 2-pt dunk at rim (assist by P. McCaw),92,123
428,4,0:18.0,N. Mirotić misses 3-pt jump shot from 27 ft,,92,123
429,4,0:18.0,,Defensive rebound by P. McCaw,92,123
