,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
379,4,4:51.0,,Z. LaVine enters the game for K. Dunn,102,88
380,4,4:51.0,,A. Wiggins enters the game for S. Muhammad,102,88
381,4,4:51.0,L. Mbah a Moute enters the game for J. Crawford,,102,88
382,4,4:51.0,B. Griffin makes free throw 2 of 2,,103,88
383,4,4:37.0,,T. Jones misses 3-pt jump shot from 25 ft,103,88
384,4,4:36.0,Defensive rebound by D. Jordan,,103,88
385,4,4:18.0,B. Griffin misses 2-pt jump shot from 21 ft,,103,88
386,4,4:17.0,,Defensive rebound by T. Jones,103,88
387,4,4:14.0,,K. Towns makes 2-pt dunk at rim (assist by T. Jones),103,90
388,4,4:05.0,Personal take foul by N. Bjelica (drawn by D. Jordan),,103,90
389,4,4:05.0,D. Jordan makes free throw 1 of 2,,104,90
390,4,4:05.0,D. Jordan makes free throw 2 of 2,,105,90
391,4,3:52.0,,A. Wiggins misses 2-pt jump shot from 19 ft,105,90
392,4,3:50.0,,Offensive rebound by K. Towns,105,90
393,4,3:49.0,,K. Towns makes 2-pt layup from 1 ft,105,92
394,4,3:42.0,Personal take foul by Z. LaVine (drawn by D. Jordan),,105,92
395,4,3:42.0,D. Jordan misses free throw 1 of 2,,105,92
396,4,3:42.0,Offensive rebound by Team,,105,92
397,4,3:42.0,D. Jordan makes free throw 2 of 2,,106,92
398,4,3:26.0,,Turnover by A. Wiggins (bad pass; steal by D. Jordan),106,92
399,4,3:24.0,Personal take foul by Z. LaVine (drawn by D. Jordan),,106,92
400,4,3:24.0,D. Jordan makes free throw 1 of 2,,107,92
401,4,3:24.0,D. Jordan makes free throw 2 of 2,,108,92
402,4,3:10.0,,A. Wiggins makes 2-pt layup from 1 ft,108,94
403,4,3:07.0,Personal take foul by T. Jones (drawn by D. Jordan),,108,94
404,4,3:07.0,D. Jordan makes free throw 1 of 2,,109,94
405,4,3:07.0,D. Jordan misses free throw 2 of 2,,109,94
406,4,3:07.0,,Defensive rebound by K. Towns,109,94
407,4,2:55.0,,A. Wiggins misses 2-pt layup from 1 ft,109,94
408,4,2:54.0,,Offensive rebound by K. Towns,109,94
409,4,2:54.0,,K. Towns makes 2-pt dunk at rim,109,96
410,4,2:52.0,Personal take foul by T. Jones (drawn by D. Jordan),,109,96
411,4,2:52.0,,Minnesota full timeout,109,96
412,4,2:52.0,D. Jordan misses free throw 1 of 2,,109,96
413,4,2:52.0,Offensive rebound by Team,,109,96
414,4,2:52.0,D. Jordan makes free throw 2 of 2,,110,96
415,4,2:36.0,,Turnover by A. Wiggins (lost ball),110,96
416,4,2:35.0,Personal take foul by T. Jones (drawn by D. Jordan),,110,96
417,4,2:35.0,D. Jordan misses free throw 1 of 2,,110,96
418,4,2:35.0,Offensive rebound by Team,,110,96
419,4,2:35.0,D. Jordan makes free throw 2 of 2,,111,96
420,4,2:21.0,,N. Bjelica misses 3-pt jump shot from 23 ft,111,96
421,4,2:18.0,,Offensive rebound by Team,111,96
422,4,2:13.0,,K. Towns misses 2-pt jump shot from 23 ft,111,96
423,4,2:11.0,,Offensive rebound by A. Wiggins,111,96
424,4,2:11.0,,A. Wiggins makes 2-pt layup from 1 ft,111,98
425,4,2:08.0,Personal take foul by T. Jones (drawn by D. Jordan),,111,98
426,4,2:08.0,D. Jordan misses free throw 1 of 2,,111,98
427,4,2:08.0,Offensive rebound by Team,,111,98
428,4,2:08.0,D. Jordan makes free throw 2 of 2,,112,98
429,4,1:59.0,,Personal foul by C. Paul (drawn by T. Jones),112,98
430,4,1:59.0,,T. Jones makes free throw 1 of 2,112,99
431,4,1:59.0,,T. Jones makes free throw 2 of 2,112,100
432,4,1:40.0,Shooting foul by Z. LaVine (drawn by B. Griffin),,112,100
433,4,1:40.0,B. Griffin makes free throw 1 of 2,,113,100
434,4,1:40.0,B. Griffin misses free throw 2 of 2,,113,100
435,4,1:40.0,,Defensive rebound by K. Towns,113,100
436,4,1:40.0,,Minnesota full timeout,113,100
437,4,1:32.0,,N. Bjelica misses 2-pt jump shot from 8 ft,113,100
438,4,1:30.0,Defensive rebound by D. Jordan,,113,100
439,4,1:07.0,C. Paul misses 3-pt jump shot from 26 ft,,113,100
440,4,1:06.0,Offensive rebound by D. Jordan,,113,100
441,4,1:06.0,D. Jordan makes 2-pt layup at rim,,115,100
442,4,1:00.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by Z. LaVine),115,103
443,4,0:54.0,Personal take foul by K. Towns (drawn by C. Paul),,115,103
444,4,0:54.0,C. Paul makes free throw 1 of 2,,116,103
445,4,0:54.0,,G. Dieng enters the game for K. Towns,116,103
446,4,0:54.0,C. Paul makes free throw 2 of 2,,117,103
447,4,0:43.0,,Z. LaVine misses 3-pt jump shot from 25 ft,117,103
448,4,0:42.0,Defensive rebound by B. Griffin,,117,103
449,4,0:19.0,C. Paul makes 2-pt jump shot from 20 ft,,119,103
450,4,0:11.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by A. Wiggins),119,105
