,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
376,4,7:02.0,,Shooting foul by J. Lin (drawn by D. Augustin),83,91
377,4,7:02.0,,D. Augustin makes free throw 1 of 2,83,92
378,4,7:02.0,,A. Gordon enters the game for M. Hezonja,83,92
379,4,7:02.0,C. LeVert enters the game for A. Goodwin,,83,92
380,4,7:02.0,,D. Augustin makes free throw 2 of 2,83,93
381,4,6:51.0,C. LeVert misses 2-pt jump shot from 19 ft,,83,93
382,4,6:49.0,Offensive rebound by Q. Acy,,83,93
383,4,6:45.0,J. Lin makes 3-pt jump shot from 25 ft (assist by I. Whitehead),,86,93
384,4,6:24.0,,M. Georges-Hunt makes 2-pt hook shot from 6 ft (assist by N. Vučević),86,95
385,4,6:10.0,I. Whitehead misses 3-pt jump shot from 26 ft,,86,95
386,4,6:08.0,,Defensive rebound by M. Georges-Hunt,86,95
387,4,6:00.0,,M. Georges-Hunt makes 3-pt jump shot from 25 ft (assist by N. Vučević),86,98
388,4,6:00.0,Brooklyn full timeout,,86,98
389,4,6:00.0,R. Hollis-Jefferson enters the game for Q. Acy,,86,98
390,4,6:00.0,,E. Payton enters the game for D. Augustin,86,98
391,4,5:49.0,B. Lopez misses 3-pt jump shot from 25 ft,,86,98
392,4,5:48.0,,Defensive rebound by M. Georges-Hunt,86,98
393,4,5:28.0,,A. Gordon misses 3-pt jump shot from 26 ft,86,98
394,4,5:26.0,Defensive rebound by C. LeVert,,86,98
395,4,5:17.0,C. LeVert makes 2-pt layup from 2 ft,,88,98
396,4,5:04.0,,Turnover by E. Payton (bad pass; steal by J. Lin),88,98
397,4,4:56.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by I. Whitehead),,91,98
398,4,4:56.0,,Orlando full timeout,91,98
399,4,4:37.0,,N. Vučević makes 2-pt layup from 3 ft,91,100
400,4,4:23.0,J. Lin misses 3-pt jump shot from 28 ft,,91,100
401,4,4:21.0,,Defensive rebound by M. Georges-Hunt,91,100
402,4,3:56.0,,P. Garino misses 3-pt jump shot from 23 ft,91,100
403,4,3:56.0,,Offensive rebound by M. Georges-Hunt,91,100
404,4,3:56.0,,M. Georges-Hunt misses 2-pt layup from 2 ft,91,100
405,4,3:56.0,,Offensive rebound by Team,91,100
406,4,3:56.0,,Turnover by Team (shot clock),91,100
407,4,3:56.0,,J. Meeks enters the game for P. Garino,91,100
408,4,3:38.0,J. Lin misses 2-pt layup from 1 ft,,91,100
409,4,3:37.0,,Defensive rebound by N. Vučević,91,100
410,4,3:28.0,,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),91,102
411,4,3:16.0,C. LeVert makes 3-pt jump shot from 25 ft,,94,102
412,4,3:02.0,,N. Vučević misses 2-pt hook shot from 7 ft,94,102
413,4,3:01.0,Defensive rebound by R. Hollis-Jefferson,,94,102
414,4,2:55.0,C. LeVert misses 3-pt jump shot from 25 ft,,94,102
415,4,2:54.0,Offensive rebound by R. Hollis-Jefferson,,94,102
416,4,2:54.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,94,102
417,4,2:50.0,,Defensive rebound by M. Georges-Hunt,94,102
418,4,2:36.0,,Shooting foul by J. Lin (drawn by E. Payton),94,102
419,4,2:36.0,Official timeout,,94,102
420,4,2:36.0,,E. Payton makes free throw 1 of 2,94,103
421,4,2:36.0,S. Dinwiddie enters the game for I. Whitehead,,94,102
422,4,2:36.0,,E. Payton makes free throw 2 of 2,94,104
423,4,2:27.0,Personal foul by N. Vučević (drawn by J. Lin),,94,104
424,4,2:21.0,C. LeVert makes 2-pt layup from 2 ft (assist by B. Lopez),,96,104
425,4,1:59.0,,A. Gordon makes 2-pt layup from 2 ft,96,106
426,4,1:53.0,J. Lin makes 3-pt jump shot from 26 ft,,99,106
427,4,1:30.0,,A. Gordon misses 3-pt jump shot from 25 ft,99,106
428,4,1:29.0,Defensive rebound by J. Lin,,99,106
429,4,1:14.0,J. Lin makes 2-pt jump shot from 9 ft,,101,106
430,4,1:14.0,,Orlando full timeout,101,106
431,4,1:02.0,,E. Payton makes 2-pt jump shot from 8 ft,101,108
432,4,0:53.0,J. Lin misses 3-pt jump shot from 28 ft,,101,108
433,4,0:52.0,,Defensive rebound by J. Meeks,101,108
434,4,0:47.0,,Personal foul by S. Dinwiddie (drawn by J. Meeks),101,108
435,4,0:47.0,,J. Meeks makes free throw 1 of 2,101,109
436,4,0:47.0,,J. Meeks makes free throw 2 of 2,101,110
437,4,0:47.0,Brooklyn full timeout,,101,110
438,4,0:47.0,Q. Acy enters the game for R. Hollis-Jefferson,,101,110
439,4,0:34.0,C. LeVert misses 2-pt jump shot from 19 ft,,101,110
440,4,0:33.0,Offensive rebound by Team,,101,110
441,4,0:33.0,,Loose ball foul by M. Georges-Hunt (drawn by B. Lopez),101,110
442,4,0:24.0,J. Lin makes 2-pt layup from 2 ft (assist by Q. Acy),,103,110
443,4,0:20.0,,Personal take foul by Q. Acy (drawn by M. Georges-Hunt),103,110
444,4,0:20.0,,M. Georges-Hunt misses free throw 1 of 2,103,110
445,4,0:20.0,,Offensive rebound by Team,103,110
446,4,0:20.0,,M. Georges-Hunt makes free throw 2 of 2,103,111
447,4,0:13.0,J. Lin makes 2-pt layup from 3 ft (assist by Q. Acy),,105,111
448,4,0:10.0,,Personal take foul by J. Lin (drawn by M. Georges-Hunt),105,111
449,4,0:10.0,,M. Georges-Hunt makes free throw 1 of 2,105,112
450,4,0:10.0,,M. Georges-Hunt makes free throw 2 of 2,105,113
451,4,0:10.0,Brooklyn full timeout,,105,113
452,4,0:10.0,R. Foye enters the game for S. Dinwiddie,,105,113
453,4,0:06.0,C. LeVert makes 2-pt layup from 1 ft,,107,113
454,4,0:04.0,,Personal take foul by B. Lopez (drawn by E. Payton),107,113
455,4,0:04.0,,E. Payton makes free throw 1 of 2,107,114
456,4,0:04.0,R. Hollis-Jefferson enters the game for Q. Acy,,107,114
457,4,0:04.0,,E. Payton makes free throw 2 of 2,107,115
