,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
380,4,5:19.0,,N. Batum misses 2-pt jump shot from 21 ft,78,88
381,4,5:18.0,Defensive rebound by R. Lopez,,78,88
382,4,5:03.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Rondo),,80,88
383,4,4:51.0,,K. Walker misses 2-pt jump shot from 17 ft,80,88
384,4,4:50.0,Defensive rebound by R. Rondo,,80,88
385,4,4:36.0,T. Gibson misses 2-pt layup from 2 ft,,80,88
386,4,4:35.0,,Defensive rebound by F. Kaminsky,80,88
387,4,4:28.0,,J. Lamb misses 2-pt jump shot from 10 ft,80,88
388,4,4:27.0,Defensive rebound by T. Gibson,,80,88
389,4,4:21.0,D. McDermott misses 3-pt jump shot from 24 ft,,80,88
390,4,4:18.0,Offensive rebound by R. Rondo,,80,88
391,4,4:14.0,D. McDermott makes 2-pt layup at rim (assist by R. Rondo),,82,88
392,4,4:08.0,,Charlotte full timeout,82,88
393,4,4:08.0,,M. Williams enters the game for F. Kaminsky,82,88
394,4,4:08.0,,M. Kidd-Gilchrist enters the game for J. Lamb,82,88
395,4,3:57.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by K. Walker),82,90
396,4,3:43.0,T. Gibson misses 2-pt layup from 3 ft,,82,90
397,4,3:41.0,Offensive rebound by R. Rondo,,82,90
398,4,3:41.0,R. Rondo misses 2-pt layup at rim,,82,90
399,4,3:39.0,,Defensive rebound by M. Kidd-Gilchrist,82,90
400,4,3:32.0,,N. Batum misses 3-pt jump shot from 25 ft,82,90
401,4,3:31.0,Defensive rebound by R. Rondo,,82,90
402,4,3:27.0,R. Lopez misses 2-pt layup from 1 ft (block by N. Batum),,82,90
403,4,3:25.0,,Defensive rebound by C. Zeller,82,90
404,4,3:12.0,,K. Walker makes 2-pt layup from 1 ft,82,92
405,4,2:51.0,D. McDermott makes 2-pt jump shot from 17 ft (assist by R. Rondo),,84,92
406,4,2:28.0,,K. Walker misses 3-pt jump shot from 26 ft,84,92
407,4,2:27.0,,Offensive rebound by Team,84,92
408,4,2:27.0,D. Wade enters the game for R. Rondo,,84,92
409,4,2:06.0,,M. Williams misses 2-pt jump shot from 3 ft (block by R. Lopez),84,92
410,4,2:04.0,,Offensive rebound by N. Batum,84,92
411,4,1:58.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),84,95
412,4,1:52.0,J. Butler makes 3-pt jump shot from 25 ft,,87,95
413,4,1:37.0,,Shooting foul by D. McDermott (drawn by M. Kidd-Gilchrist),87,95
414,4,1:37.0,Technical foul by R. Lopez,,87,95
415,4,1:37.0,,N. Batum makes technical free throw,87,96
416,4,1:37.0,,M. Kidd-Gilchrist makes free throw 1 of 2,87,97
417,4,1:37.0,,M. Kidd-Gilchrist makes free throw 2 of 2,87,98
418,4,1:23.0,J. Butler makes 2-pt jump shot from 18 ft,,89,98
419,4,0:59.0,,N. Batum misses 2-pt jump shot from 16 ft,89,98
420,4,0:59.0,Defensive rebound by D. Wade,,89,98
421,4,0:52.0,Turnover by D. Wade (bad pass),,89,98
422,4,0:38.0,,Flagrant foul type 1 by R. Lopez (drawn by M. Williams),89,98
423,4,0:38.0,Technical foul by T. Gibson,,89,98
424,4,0:38.0,,N. Batum makes technical free throw,89,99
425,4,0:38.0,,M. Williams makes flagrant free throw 1 of 2,89,100
426,4,0:38.0,,M. Williams makes flagrant free throw 2 of 2,89,101
427,4,0:38.0,N. Mirotić enters the game for T. Gibson,,89,101
428,4,0:38.0,J. Grant enters the game for R. Lopez,,89,101
429,4,0:38.0,C. Felício enters the game for D. Wade,,89,101
430,4,0:18.0,,K. Walker makes 2-pt layup from 1 ft,89,103
431,4,0:08.0,J. Butler makes 2-pt layup from 1 ft,,91,103
