,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
381,4,3:36.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by J. Simmons),94,98
382,4,3:36.0,,Shooting foul by T. Lawson (drawn by P. Mills),94,98
383,4,3:36.0,,D. Green enters the game for D. Bertāns,94,98
384,4,3:36.0,,P. Mills makes free throw 1 of 1,94,99
385,4,3:26.0,Personal foul by J. Simmons (drawn by T. Evans),,94,99
386,4,3:26.0,T. Evans makes free throw 1 of 2,,95,99
387,4,3:26.0,T. Evans misses free throw 2 of 2,,95,99
388,4,3:25.0,,Defensive rebound by D. Lee,95,99
389,4,3:09.0,,D. Lee makes 2-pt dunk at rim (assist by P. Mills),95,101
390,4,2:53.0,Personal foul by J. Simmons (drawn by A. Afflalo),,95,101
391,4,2:53.0,Official timeout,,95,101
392,4,2:53.0,A. Afflalo makes free throw 1 of 2,,96,101
393,4,2:53.0,G. Temple enters the game for W. Cauley-Stein,,95,101
394,4,2:53.0,A. Afflalo makes free throw 2 of 2,,97,101
395,4,2:37.0,,D. Green misses 3-pt jump shot from 24 ft,97,101
396,4,2:36.0,Defensive rebound by G. Temple,,97,101
397,4,2:33.0,Shooting block foul by J. Simmons (drawn by G. Temple),,97,101
398,4,2:33.0,G. Temple makes free throw 1 of 2,,98,101
399,4,2:33.0,W. Cauley-Stein enters the game for K. Koufos,,98,101
400,4,2:33.0,G. Temple makes free throw 2 of 2,,99,101
401,4,2:21.0,,D. Green makes 3-pt jump shot from 25 ft (assist by P. Mills),99,104
402,4,1:58.0,G. Temple misses 2-pt jump shot from 5 ft,,99,104
403,4,1:57.0,,Defensive rebound by J. Simmons,99,104
404,4,1:39.0,,Turnover by M. Ginóbili (lost ball; steal by G. Temple),99,104
405,4,1:38.0,Offensive foul by T. Evans (drawn by M. Ginóbili),,99,104
406,4,1:38.0,Turnover by T. Evans (offensive foul),,99,104
407,4,1:28.0,,D. Green makes 3-pt jump shot from 25 ft (assist by P. Mills),99,107
408,4,1:28.0,Sacramento full timeout,,99,107
409,4,1:23.0,Personal foul by J. Simmons (drawn by T. Evans),,99,107
410,4,1:23.0,T. Evans misses free throw 1 of 2,,99,107
411,4,1:23.0,Offensive rebound by Team,,99,107
412,4,1:23.0,,D. Murray enters the game for J. Simmons,99,107
413,4,1:23.0,T. Evans makes free throw 2 of 2,,100,107
414,4,1:05.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),100,109
415,4,0:55.0,T. Evans misses 2-pt jump shot from 5 ft,,100,109
416,4,0:53.0,Offensive rebound by W. Cauley-Stein,,100,109
417,4,0:53.0,W. Cauley-Stein makes 2-pt layup at rim,,102,109
418,4,0:37.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),102,112
419,4,0:25.0,T. Lawson makes 2-pt jump shot from 17 ft (assist by T. Evans),,104,112
420,4,0:22.0,,Personal foul by G. Temple (drawn by D. Murray),104,112
421,4,0:22.0,,D. Murray makes free throw 1 of 2,104,113
422,4,0:22.0,,B. Forbes enters the game for M. Ginóbili,104,113
423,4,0:22.0,,D. Bertāns enters the game for P. Mills,104,113
424,4,0:22.0,,J. Anthony enters the game for D. Green,104,113
425,4,0:22.0,,D. Dedmon enters the game for D. Lee,104,113
426,4,0:22.0,,D. Murray makes free throw 2 of 2,104,114
427,4,0:08.0,T. Lawson misses 3-pt jump shot from 23 ft,,104,114
428,4,0:07.0,,Defensive rebound by D. Dedmon,104,114
