,QUARTER,TIME_REMAINING,CHICAGO_ACTION,LA LAKERS_ACTION,CHICAGO_SCORE,LA LAKERS_SCORE
391,4,5:25.0,,L. Williams misses 2-pt layup from 2 ft (block by T. Gibson),107,96
392,4,5:25.0,,Offensive rebound by Team,107,96
393,4,5:21.0,,J. Clarkson misses 3-pt jump shot from 24 ft,107,96
394,4,5:20.0,Defensive rebound by N. Mirotić,,107,96
395,4,5:04.0,J. Butler makes 2-pt layup from 3 ft,,109,96
396,4,4:48.0,,J. Clarkson misses 2-pt jump shot from 3 ft,109,96
397,4,4:47.0,Defensive rebound by N. Mirotić,,109,96
398,4,4:40.0,J. Butler misses 2-pt layup from 1 ft,,109,96
399,4,4:38.0,,Defensive rebound by L. Deng,109,96
400,4,4:31.0,,N. Young misses 3-pt jump shot from 25 ft,109,96
401,4,4:30.0,Defensive rebound by R. Rondo,,109,96
402,4,4:24.0,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),,111,96
403,4,4:07.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Williams),111,98
404,4,3:56.0,Offensive foul by T. Gibson (drawn by J. Clarkson),,111,98
405,4,3:56.0,Turnover by T. Gibson (offensive foul),,111,98
406,4,3:56.0,,D. Russell enters the game for J. Clarkson,111,98
407,4,3:38.0,,J. Randle makes 2-pt layup from 2 ft,111,100
408,4,3:19.0,R. Rondo misses 2-pt jump shot from 14 ft,,111,100
409,4,3:18.0,,Defensive rebound by N. Young,111,100
410,4,3:08.0,,L. Deng misses 3-pt jump shot from 25 ft,111,100
411,4,3:07.0,Defensive rebound by I. Canaan,,111,100
412,4,2:55.0,T. Gibson makes 2-pt hook shot from 6 ft,,113,100
413,4,2:55.0,Shooting foul by J. Randle (drawn by T. Gibson),,113,100
414,4,2:55.0,Chicago full timeout,,113,100
415,4,2:55.0,T. Gibson misses free throw 1 of 1,,113,100
416,4,2:54.0,,Defensive rebound by J. Randle,113,100
417,4,2:42.0,,J. Randle makes 2-pt dunk at rim (assist by D. Russell),113,102
418,4,2:26.0,Turnover by T. Gibson (bad pass; steal by L. Williams),,113,102
419,4,2:22.0,,L. Williams makes 2-pt layup from 1 ft,113,104
420,4,2:06.0,N. Mirotić misses 3-pt jump shot from 22 ft,,113,104
421,4,2:04.0,Offensive rebound by J. Butler,,113,104
422,4,2:04.0,J. Butler makes 2-pt layup from 1 ft,,115,104
423,4,1:54.0,,D. Russell misses 3-pt jump shot from 24 ft,115,104
424,4,1:54.0,Defensive rebound by R. Rondo,,115,104
425,4,1:49.0,Turnover by I. Canaan (bad pass; steal by L. Williams),,115,104
426,4,1:39.0,,N. Young makes 3-pt jump shot from 23 ft (assist by L. Deng),115,107
427,4,1:19.0,N. Mirotić misses 3-pt jump shot from 25 ft,,115,107
428,4,1:18.0,,Defensive rebound by L. Deng,115,107
429,4,1:12.0,,D. Russell makes 3-pt jump shot from 26 ft,115,110
430,4,1:12.0,Chicago full timeout,,115,110
431,4,1:09.0,J. Butler misses 2-pt layup from 1 ft,,115,110
432,4,1:08.0,Offensive rebound by J. Butler,,115,110
433,4,1:08.0,J. Butler misses 2-pt layup from 2 ft (block by J. Randle),,115,110
434,4,0:58.0,,Defensive rebound by N. Young,115,110
435,4,0:58.0,,N. Young misses 3-pt jump shot from 25 ft,115,110
436,4,0:58.0,Defensive rebound by Team,,115,110
437,4,0:58.0,Chicago full timeout,,115,110
438,4,0:58.0,Turnover by Team (turnover),,115,110
439,4,0:58.0,,LA Lakers full timeout,115,110
440,4,0:50.0,,D. Russell misses 3-pt jump shot from 27 ft,115,110
441,4,0:48.0,Offensive rebound by J. Butler,,115,110
442,4,0:29.0,R. Rondo makes 2-pt jump shot from 4 ft (assist by J. Butler),,117,110
443,4,0:29.0,,LA Lakers full timeout,117,110
444,4,0:25.0,,N. Young misses 3-pt jump shot from 25 ft,117,110
445,4,0:25.0,Defensive rebound by N. Mirotić,,117,110
446,4,0:21.0,Personal take foul by L. Deng (drawn by J. Butler),,117,110
447,4,0:20.0,Personal take foul by L. Deng (drawn by J. Butler),,117,110
448,4,0:20.0,J. Butler makes free throw 1 of 2,,118,110
449,4,0:20.0,J. Butler misses free throw 2 of 2,,118,110
450,4,0:18.0,,Defensive rebound by L. Deng,118,110
451,4,0:11.0,,D. Russell misses 3-pt jump shot from 29 ft,118,110
452,4,0:10.0,Defensive rebound by N. Mirotić,,118,110
