,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
390,4,6:35.0,,D. Schröder misses 3-pt jump shot from 23 ft,86,83
391,4,6:32.0,Defensive rebound by C. Miles,,86,83
392,4,6:15.0,M. Turner misses 2-pt jump shot from 9 ft,,86,83
393,4,6:13.0,,Defensive rebound by P. Millsap,86,83
394,4,5:59.0,,T. Hardaway misses 3-pt jump shot from 25 ft,86,83
395,4,5:58.0,Defensive rebound by M. Turner,,86,83
396,4,5:44.0,Official timeout,,86,83
397,4,5:36.0,C. Miles misses 3-pt jump shot from 26 ft,,86,83
398,4,5:34.0,,Defensive rebound by D. Howard,86,83
399,4,5:16.0,,P. Millsap misses 2-pt jump shot from 8 ft,86,83
400,4,5:14.0,,Offensive rebound by P. Millsap,86,83
401,4,5:13.0,,P. Millsap makes 2-pt layup from 2 ft,86,85
402,4,4:52.0,Shooting foul by D. Schröder (drawn by J. Teague),,86,85
403,4,4:52.0,J. Teague makes free throw 1 of 2,,87,85
404,4,4:52.0,J. Teague makes free throw 2 of 2,,88,85
405,4,4:40.0,,T. Hardaway makes 3-pt jump shot from 24 ft,88,88
406,4,4:20.0,P. George misses 3-pt jump shot from 26 ft,,88,88
407,4,4:19.0,,Defensive rebound by D. Howard,88,88
408,4,4:08.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by D. Schröder),88,91
409,4,3:50.0,C. Miles misses 3-pt jump shot from 25 ft,,88,91
410,4,3:50.0,Offensive rebound by M. Turner,,88,91
411,4,3:50.0,Personal foul by T. Sefolosha (drawn by M. Turner),,88,91
412,4,3:43.0,J. Teague misses 3-pt jump shot from 25 ft,,88,91
413,4,3:42.0,,Defensive rebound by D. Howard,88,91
414,4,3:30.0,,P. Millsap misses 3-pt jump shot from 25 ft,88,91
415,4,3:28.0,,Offensive rebound by D. Howard,88,91
416,4,3:06.0,Offensive charge foul by D. Schröder (drawn by J. Teague),,88,91
417,4,3:06.0,,Turnover by D. Schröder (offensive foul),88,91
418,4,2:53.0,,Atlanta full timeout,88,91
419,4,2:41.0,M. Turner makes 2-pt jump shot from 18 ft (assist by J. Teague),,90,91
420,4,2:22.0,,P. Millsap misses 2-pt jump shot from 8 ft,90,91
421,4,2:20.0,,Offensive rebound by D. Howard,90,91
422,4,2:15.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by D. Howard),90,94
423,4,2:08.0,C. Miles misses 3-pt jump shot from 24 ft,,90,94
424,4,2:05.0,,Defensive rebound by D. Schröder,90,94
425,4,1:43.0,,P. Millsap makes 2-pt jump shot from 12 ft (assist by D. Schröder),90,96
426,4,1:43.0,Indiana full timeout,,90,96
427,4,1:43.0,,K. Bazemore enters the game for D. Schröder,90,96
428,4,1:43.0,G. Robinson enters the game for T. Young,,90,96
429,4,1:38.0,J. Teague makes 2-pt jump shot from 5 ft,,92,96
430,4,1:18.0,,P. Millsap misses 2-pt jump shot from 13 ft,92,96
431,4,1:16.0,,Offensive rebound by K. Bazemore,92,96
432,4,1:10.0,,Atlanta full timeout,92,96
433,4,1:10.0,,D. Schröder enters the game for K. Bazemore,92,96
434,4,0:55.0,,Turnover by P. Millsap (bad pass; steal by J. Teague),92,96
435,4,0:36.0,P. George misses 3-pt jump shot from 25 ft,,92,96
436,4,0:33.0,Offensive rebound by C. Miles,,92,96
437,4,0:33.0,C. Miles makes 2-pt layup from 1 ft,,94,96
438,4,0:10.0,,T. Hardaway misses 3-pt jump shot from 25 ft,94,96
439,4,0:09.0,Defensive rebound by J. Teague,,94,96
440,4,0:01.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by C. Miles),,97,96
441,4,0:01.0,,Atlanta full timeout,97,96
442,4,0:01.0,R. Christmas enters the game for C. Miles,,97,96
443,4,0:01.0,T. Young enters the game for J. Teague,,97,96
444,4,0:01.0,Indiana full timeout,,97,96
