,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
383,4,3:39.0,Offensive rebound by Team,,115,118
384,4,3:39.0,D. Booker makes free throw 2 of 2,,116,118
385,4,3:20.0,,N. Jokić misses 2-pt jump shot from 4 ft,116,118
386,4,3:18.0,,Offensive rebound by N. Jokić,116,118
387,4,3:17.0,,N. Jokić makes 2-pt layup from 2 ft,116,120
388,4,3:01.0,D. Booker misses 2-pt layup from 3 ft,,116,120
389,4,3:00.0,,Defensive rebound by N. Jokić,116,120
390,4,2:53.0,,W. Chandler misses 2-pt layup from 2 ft,116,120
391,4,2:53.0,,Offensive rebound by G. Harris,116,120
392,4,2:49.0,,G. Harris misses 2-pt jump shot from 8 ft,116,120
393,4,2:48.0,,Offensive rebound by W. Chandler,116,120
394,4,2:47.0,,Shooting foul by E. Bledsoe (drawn by D. Gallinari),116,120
395,4,2:47.0,,D. Gallinari misses free throw 1 of 2,116,120
396,4,2:47.0,,Offensive rebound by Team,116,120
397,4,2:47.0,,D. Gallinari makes free throw 2 of 2,116,121
398,4,2:35.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,116,121
399,4,2:33.0,,Defensive rebound by N. Jokić,116,121
400,4,2:27.0,,J. Nelson makes 2-pt jump shot from 23 ft (assist by N. Jokić),116,123
401,4,2:26.0,Phoenix full timeout,,116,123
402,4,2:15.0,Personal foul by N. Jokić (drawn by D. Booker),,116,123
403,4,2:15.0,D. Booker makes free throw 1 of 2,,117,123
404,4,2:15.0,D. Booker makes free throw 2 of 2,,118,123
405,4,2:00.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Nelson),118,125
406,4,1:48.0,D. Booker misses 2-pt layup from 3 ft (block by G. Harris),,118,125
407,4,1:47.0,Offensive rebound by Team,,118,125
408,4,1:47.0,,Denver full timeout,118,125
409,4,1:47.0,,D. Arthur enters the game for N. Jokić,118,125
410,4,1:43.0,P. Tucker misses 2-pt layup from 1 ft,,118,125
411,4,1:43.0,Offensive rebound by T. Chandler,,118,125
412,4,1:43.0,T. Chandler makes 2-pt layup from 1 ft,,120,125
413,4,1:19.0,,G. Harris misses 3-pt jump shot from 24 ft,120,125
414,4,1:18.0,,Offensive rebound by W. Chandler,120,125
415,4,1:05.0,,D. Gallinari misses 2-pt jump shot from 22 ft,120,125
416,4,1:04.0,Defensive rebound by T. Chandler,,120,125
417,4,1:01.0,Turnover by T. Chandler (bad pass; steal by J. Nelson),,120,125
418,4,0:45.0,,J. Nelson misses 2-pt jump shot from 21 ft,120,125
419,4,0:44.0,,Offensive rebound by W. Chandler,120,125
420,4,0:37.0,,Personal take foul by D. Booker (drawn by D. Gallinari),120,125
421,4,0:37.0,,D. Gallinari makes free throw 1 of 2,120,126
422,4,0:37.0,,D. Gallinari makes free throw 2 of 2,120,127
423,4,0:37.0,Phoenix full timeout,,120,127
424,4,0:32.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,120,127
425,4,0:31.0,Offensive rebound by E. Bledsoe,,120,127
426,4,0:30.0,E. Bledsoe misses 2-pt layup from 2 ft,,120,127
427,4,0:29.0,Offensive rebound by Team,,120,127
428,4,0:27.0,D. Booker misses 2-pt jump shot from 22 ft,,120,127
429,4,0:26.0,,Defensive rebound by J. Nelson,120,127
430,4,0:02.0,,Turnover by Team (bad pass),120,127
431,4,0:00.0,E. Bledsoe misses 3-pt jump shot from 28 ft,,120,127
432,4,0:00.0,Offensive rebound by Team,,120,127
